msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;symbolIndex;instrumentID;BASR_redemptionPrice_1;BASR_redemptionDate_1;BASR_amortizingQuote_1;BASR_currentQuote_1;BASR_poolFactor_1;BASR_exDatePoolFactor_1 
201;29;12255;0;331;MTXCREFD;0;;4650;1707914849006174720;18091239696882049793;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914849006174720;18091239696882049793;1;583228200;7384945236562305358;-933876731657148291;1138;-9146890994120754206;-4131569303801814986;3405185536;56564
201;29;12255;0;331;MTXCREFD;0;;4650;1707914849006174720;18091239696882049793;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914849006174720;18091239696882049793;1;583228200;7384945236562305358;-4674041005780669679;31988;5535710364066580141;-3111712122706256744;2285761182;33336
201;29;12255;0;331;MTXCREFD;0;;4651;1707914849007691264;16972701071685153448;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914849007691264;16972701071685153448;1;24832667;12010419194307918256;-4907888510528601316;41853;1826896617716087081;-1223928198604127843;684625788;16164
201;29;12255;0;331;MTXCREFD;0;;4651;1707914849007691264;16972701071685153448;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914849007691264;16972701071685153448;1;24832667;12010419194307918256;-4611031268895334751;31691;-1246549229469806697;2383029360059829658;2414311678;22066
201;29;12255;0;331;MTXCREFD;0;;4651;1707914849007691264;16972701071685153448;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914849007691264;16972701071685153448;1;24832667;12010419194307918256;1070133232933594938;22897;-4206103280308770173;4757399306107231649;3109569292;24717
201;29;12255;0;331;MTXCREFD;0;;4651;1707914849007691264;16972701071685153448;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914849007691264;16972701071685153448;1;24832667;12010419194307918256;1656579375904894041;51664;7118945409429580643;1212366191103617700;1291513697;56430
201;29;12255;0;331;MTXCREFD;0;;4651;1707914849007691264;16972701071685153448;K2CDWMTXCREFD;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914849007691264;16972701071685153448;1;24832667;12010419194307918256;167005471347235021;41867;8036380963310660599;-6827065674527829631;3840827459;58988
201;29;12255;0;331;MTXCREFD;0;;4652;1707914849009220608;16522423164554941105;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914849009220608;16522423164554941105;1;168342053;767148123340157681;-1600156289110447473;21209;2974299980059070995;-383804597726620413;146497633;17694
201;29;12255;0;331;MTXCREFD;0;;4652;1707914849009220608;16522423164554941105;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914849009220608;16522423164554941105;1;168342053;767148123340157681;-6777639698200564062;342;-7743030926034744990;-7743149991510145296;3477314609;17289
201;29;12255;0;331;MTXCREFD;0;;4652;1707914849009220608;16522423164554941105;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914849009220608;16522423164554941105;1;168342053;767148123340157681;-1086161838950904048;5860;233861356800580351;8613386661615180610;1866913788;61698
201;29;12255;0;331;MTXCREFD;0;;4652;1707914849009220608;16522423164554941105;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914849009220608;16522423164554941105;1;168342053;767148123340157681;-147941929564586873;64958;5648645818403725139;1236334154304104194;51039532;30310
201;29;12255;0;331;MTXCREFD;0;;4652;1707914849009220608;16522423164554941105;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914849009220608;16522423164554941105;1;168342053;767148123340157681;7380660286801719375;61517;-6784538929448510402;-7164485564598425306;3857055427;11266
201;29;12255;0;331;MTXCREFD;0;;4653;1707914849010738944;12221914178572346833;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914849010738944;12221914178572346833;1;177707962;8209093885546997828;7503704909098711652;4267;6226626847505582451;-1645853464553283952;2543334286;226
201;29;12255;0;331;MTXCREFD;0;;4653;1707914849010738944;12221914178572346833;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914849010738944;12221914178572346833;1;177707962;8209093885546997828;-4392259865810729657;58418;2427645184327604354;2049318828795263356;3919959891;30160
201;29;12255;0;331;MTXCREFD;0;;4653;1707914849010738944;12221914178572346833;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914849010738944;12221914178572346833;1;177707962;8209093885546997828;2482144118627401393;55398;7993720737211010279;-36244368470463153;1130185899;41123
201;29;12255;0;331;MTXCREFD;0;;4653;1707914849010738944;12221914178572346833;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914849010738944;12221914178572346833;1;177707962;8209093885546997828;363244119956424207;6256;-5097361711569516080;6763010928590637223;1667037848;32815
201;29;12255;0;331;MTXCREFD;0;;4653;1707914849010738944;12221914178572346833;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914849010738944;12221914178572346833;1;177707962;8209093885546997828;-7391939517286197050;50785;2864784826764047204;860701241537565329;3667258512;34867
201;29;12255;0;331;MTXCREFD;0;;4654;1707914849012246784;12965102742081072080;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914849012246784;12965102742081072080;1;281877941;17470677527357016144;1403724639140846628;13159;8242056179107082283;1859316065147496071;115495355;51506
201;29;12255;0;331;MTXCREFD;0;;4654;1707914849012246784;12965102742081072080;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914849012246784;12965102742081072080;1;281877941;17470677527357016144;2093631258026325798;16723;8036220838546942834;5632782893418196518;1473828351;29417
201;29;12255;0;331;MTXCREFD;0;;4654;1707914849012246784;12965102742081072080;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914849012246784;12965102742081072080;1;281877941;17470677527357016144;-8289780918212596769;57753;-1448917420599394670;-2252494874410888038;2874649566;47916
201;29;12255;0;331;MTXCREFD;0;;4654;1707914849012246784;12965102742081072080;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914849012246784;12965102742081072080;1;281877941;17470677527357016144;483560804845819742;31407;3146484364609468303;8646056279529554186;3347059382;61452
201;29;12255;0;331;MTXCREFD;0;;4654;1707914849012246784;12965102742081072080;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914849012246784;12965102742081072080;1;281877941;17470677527357016144;-5836129512309923696;38106;5261558054211052632;-7042744189104829128;531496542;2347
201;29;12255;0;331;MTXCREFD;0;;4655;1707914849013763072;16382240912501800385;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914849013763072;16382240912501800385;1;641399268;2250591074396408044;-6234132480491388984;47037;-4741449242464615350;-7470243833720207956;4138052562;13615
201;29;12255;0;331;MTXCREFD;0;;4655;1707914849013763072;16382240912501800385;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914849013763072;16382240912501800385;1;641399268;2250591074396408044;-6355959760879768584;4263;-8693112672017859598;1471681658608675114;2313035484;17856
201;29;12255;0;331;MTXCREFD;0;;4655;1707914849013763072;16382240912501800385;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914849013763072;16382240912501800385;1;641399268;2250591074396408044;-6619905672290868755;39352;3778406494572292827;7571920539852088204;1559696789;34069
201;29;12255;0;331;MTXCREFD;0;;4655;1707914849013763072;16382240912501800385;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914849013763072;16382240912501800385;1;641399268;2250591074396408044;-2758935513081931731;22971;-3096401675091069604;3287250183057806765;142436062;52771
201;29;12255;0;331;MTXCREFD;0;;4655;1707914849013763072;16382240912501800385;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914849013763072;16382240912501800385;1;641399268;2250591074396408044;-5151760662059881167;65335;5866875242312374782;1387894104929581824;366618704;64504
201;29;12255;0;331;MTXCREFD;0;;4656;1707914849015288064;11690762234651493446;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914849015288064;11690762234651493446;1;944323497;2488558635731393925;-1359920203478665349;14327;-7966985843891725524;-2786030669360940455;3359279177;36116
201;29;12255;0;331;MTXCREFD;0;;4656;1707914849015288064;11690762234651493446;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914849015288064;11690762234651493446;1;944323497;2488558635731393925;3287777676418451299;62565;8682908854174872297;1402690392493376145;680338462;30433
201;29;12255;0;331;MTXCREFD;0;;4656;1707914849015288064;11690762234651493446;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914849015288064;11690762234651493446;1;944323497;2488558635731393925;-7278212051797858720;48610;-8181049986385180990;828496369946494547;1407268293;46719
201;29;12255;0;331;MTXCREFD;0;;4656;1707914849015288064;11690762234651493446;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914849015288064;11690762234651493446;1;944323497;2488558635731393925;8058218512314148973;54129;8764585011638250573;-2437441348077439586;307304986;33232
201;29;12255;0;331;MTXCREFD;0;;4656;1707914849015288064;11690762234651493446;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914849015288064;11690762234651493446;1;944323497;2488558635731393925;766947290645339659;18754;-7081444320632651965;-5119806360068454927;3115528301;37550
201;29;12255;0;331;MTXCREFD;0;;4657;1707914849016793088;8229932255203766878;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914849016793088;8229932255203766878;1;179939061;12241983363899861411;7933688943872749516;25840;-8629061705431815758;-2703555088038725842;1787651386;4163
201;29;12255;0;331;MTXCREFD;0;;4657;1707914849016793088;8229932255203766878;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914849016793088;8229932255203766878;1;179939061;12241983363899861411;-6638735039806173458;46086;1476395557576503376;-6884975306259029094;625355458;6982
201;29;12255;0;331;MTXCREFD;0;;4657;1707914849016793088;8229932255203766878;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914849016793088;8229932255203766878;1;179939061;12241983363899861411;-3690656262262838272;15949;-2690356584543677267;-609518384813895167;1035740385;29165
201;29;12255;0;331;MTXCREFD;0;;4657;1707914849016793088;8229932255203766878;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914849016793088;8229932255203766878;1;179939061;12241983363899861411;6590442623030516853;27216;-1773169707813773790;-2069148040472997;2881225486;9371
201;29;12255;0;331;MTXCREFD;0;;4657;1707914849016793088;8229932255203766878;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;1707914849016793088;8229932255203766878;1;179939061;12241983363899861411;597891738886552029;45452;1526311098872371293;-155812439680401055;1124268883;7182
201;29;12255;0;331;MTXCREFD;0;;4658;1707914849018308352;10059923367477722416;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914849018308352;10059923367477722416;1;850417414;1194385455968879166;592031366756960380;34023;-7219247214980257798;5388430396132691383;1200990493;7721
201;29;12255;0;331;MTXCREFD;0;;4658;1707914849018308352;10059923367477722416;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914849018308352;10059923367477722416;1;850417414;1194385455968879166;-309576982959079863;54575;4821586756379586923;-5999357588640230840;1441084486;11248
201;29;12255;0;331;MTXCREFD;0;;4658;1707914849018308352;10059923367477722416;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914849018308352;10059923367477722416;1;850417414;1194385455968879166;1623101665333360078;37514;-9067496940697594718;5589031970692900246;3003338375;48826
201;29;12255;0;331;MTXCREFD;0;;4658;1707914849018308352;10059923367477722416;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914849018308352;10059923367477722416;1;850417414;1194385455968879166;-4064527504242363958;3706;5077364384668474283;-5207701384393653642;1038900332;25961
201;29;12255;0;331;MTXCREFD;0;;4658;1707914849018308352;10059923367477722416;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914849018308352;10059923367477722416;1;850417414;1194385455968879166;1978009852483115248;39210;-8137101137651574471;739222188084724558;2419155936;34613
201;29;12255;0;331;MTXCREFD;0;;4659;1707914849019840512;5671394590618686373;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914849019840512;5671394590618686373;1;267525860;12508844193651253835;-7673591759384022380;23172;238530838375041543;5735324155384019890;3213058263;30267
201;29;12255;0;331;MTXCREFD;0;;4659;1707914849019840512;5671394590618686373;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914849019840512;5671394590618686373;1;267525860;12508844193651253835;1324603721917020702;30396;3597729003307060027;1023984706756607049;293394376;12649
201;29;12255;0;331;MTXCREFD;0;;4659;1707914849019840512;5671394590618686373;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914849019840512;5671394590618686373;1;267525860;12508844193651253835;6365858054710752706;62435;-7107600512516507225;8640624656735167761;3318448306;40238
201;29;12255;0;331;MTXCREFD;0;;4659;1707914849019840512;5671394590618686373;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914849019840512;5671394590618686373;1;267525860;12508844193651253835;4254974996100861679;29981;7199711701154925409;-2917851230730199000;1214999267;46851
201;29;12255;0;331;MTXCREFD;0;;4659;1707914849019840512;5671394590618686373;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914849019840512;5671394590618686373;1;267525860;12508844193651253835;1522274316593075774;28115;-206864116608879548;2447070693215844782;2585549280;9498
201;29;12255;0;331;MTXCREFD;0;;4660;1707914849021345280;13228439336583700643;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914849021345280;13228439336583700643;1;766266667;3404551514044048579;187876994090028505;39036;-1454094626425010401;5758271752958561973;583074377;52304
201;29;12255;0;331;MTXCREFD;0;;4660;1707914849021345280;13228439336583700643;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914849021345280;13228439336583700643;1;766266667;3404551514044048579;-8831162763751753972;15761;2918965461942941169;-8703270358715361980;2204221133;46817
201;29;12255;0;331;MTXCREFD;0;;4660;1707914849021345280;13228439336583700643;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914849021345280;13228439336583700643;1;766266667;3404551514044048579;1324273154008710085;15494;4799378137227335912;7101671122480701708;2380580733;16175
201;29;12255;0;331;MTXCREFD;0;;4660;1707914849021345280;13228439336583700643;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914849021345280;13228439336583700643;1;766266667;3404551514044048579;-2044269077848499138;49043;2014952464606252146;-4055540206112642977;1505063162;54139
201;29;12255;0;331;MTXCREFD;0;;4660;1707914849021345280;13228439336583700643;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914849021345280;13228439336583700643;1;766266667;3404551514044048579;1156159163050860166;29045;8575853820131849488;5426448115511486440;683214759;1567
201;29;12255;0;331;MTXCREFD;0;;4661;1707914849022860032;2569992861485716785;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914849022860032;2569992861485716785;1;870348840;7166888605688725919;4858253087911211340;48730;8114629528306940770;5803930354113165791;245018962;44024
201;29;12255;0;331;MTXCREFD;0;;4661;1707914849022860032;2569992861485716785;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914849022860032;2569992861485716785;1;870348840;7166888605688725919;121102831434157013;59669;-7255292166421746066;-5684274493579216096;2758926095;48162
201;29;12255;0;331;MTXCREFD;0;;4661;1707914849022860032;2569992861485716785;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914849022860032;2569992861485716785;1;870348840;7166888605688725919;-570057801851944058;49200;-9059125958070748795;3576191600972553348;3801560245;45521
201;29;12255;0;331;MTXCREFD;0;;4661;1707914849022860032;2569992861485716785;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914849022860032;2569992861485716785;1;870348840;7166888605688725919;-883793001554246303;22629;-783592534638662561;602823281815456437;1140043605;40718
201;29;12255;0;331;MTXCREFD;0;;4661;1707914849022860032;2569992861485716785;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914849022860032;2569992861485716785;1;870348840;7166888605688725919;-9090645399347031781;10214;-8678558903191874137;4048353903327744040;1961437940;23790
