msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;oESessionID;firmID;messageSendingTime;clientOrderID;symbolIndex;eMM;price;bypassIndicator
56;46;545;0;331;TCSALLOU;0;0;462;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;3278000441481553630;BZ6ir5mc;1706095049675135646;-6165722096904448679;355525551;4;40;106
56;46;545;0;331;TCSALLOU;0;0;463;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;11906600367429165959;FdgpjBKl;1706095049675285694;7290117440882650181;293632506;15;104;143
56;46;545;0;331;TCSALLOU;0;0;464;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;14627505665048798740;32PBNUiN;1706095049675436952;8813487038502681054;588523366;7;53;70
56;46;545;0;331;TCSALLOU;0;0;465;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;3220931285915208611;bMtvUeLC;1706095049675593114;8834267760272634858;922513693;9;232;4
56;46;545;0;331;TCSALLOU;0;0;466;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;14432038592996282743;p8hWQ1Y0;1706095049675755755;-1707312684551067263;641399268;8;251;21
56;46;545;0;331;TCSALLOU;0;0;467;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;13427938165684466644;nf;jUZ39D8GID7zdBueF0jDztsLCdCnXsiDJhtZTV4dNbQm13xw83bjwOTsSxJM2jxTC0cCxi;6UR;3504059426;0;1595551522;7;12788173638979824013;0g232Uxu;1706095049675914493;-6691759010233981870;485081213;11;467;62
56;46;545;0;331;TCSALLOU;0;0;468;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;6100646418581093518;Yx9lA7Td;1706095049676073014;4296197656752560135;586880250;7;39;220
56;46;545;0;331;TCSALLOU;0;0;469;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;10816536849213255224;P2f6HJsl;1706095049676233450;-5531568483336951490;345150432;8;373;113
56;46;545;0;331;TCSALLOU;0;0;470;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;7761465066787609664;ZH4COjSX;1706095049676394825;9161779470869258340;910422888;10;304;133
56;46;545;0;331;TCSALLOU;0;0;471;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;17173892646540604659;XiMbdUyM;1706095049676559082;-1847391983703981115;304152982;17;346;114
56;46;545;0;331;TCSALLOU;0;0;472;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;3968341406954197293;M1hhT4mc;1706095049676725592;-5241812577168911878;958873221;6;180;51
56;46;545;0;331;TCSALLOU;0;0;473;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;7931002039799055871;y8jb9JW1;1706095049676890532;-3300792723156719249;468243658;10;227;182
56;46;545;0;331;TCSALLOU;0;0;474;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;17618275677650379358;zoG3HSyw;1706095049677059023;-653512605527093159;584621813;17;300;44
56;46;545;0;331;TCSALLOU;0;0;475;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;642951181095878851;QzGBgDQq;1706095049677228530;-7453408491989417157;783519657;14;317;7
56;46;545;0;331;TCSALLOU;0;0;476;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;14276758719882347858;Jney6CPC;1706095049677399100;-1896120097007122533;330454191;6;429;126
56;46;545;0;331;TCSALLOU;0;0;477;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;5008580112868637382;90RFXo0A;1706095049677572449;6816931065858182406;77516395;6;413;141
56;46;545;0;331;TCSALLOU;0;0;478;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;4712403287607188853;O2tqot9N;1706095049677749474;-4625888437693427454;587146478;15;169;88
56;46;545;0;331;TCSALLOU;0;0;479;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;8784460315414342632;jnjJv9cB;1706095049677934700;-2956691393641278158;83351337;2;163;241
56;46;545;0;331;TCSALLOU;0;0;480;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;15032630739867757685;l0Rr9iSK;1706095049678110672;-7703983636497718593;648090412;1;100;130
56;46;545;0;331;TCSALLOU;0;0;481;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;3006293372443736554;YeQTLkOg;1706095049678287472;4361559703868864460;453799485;2;445;164
56;46;545;0;331;TCSALLOU;0;0;482;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;3443084877376778908;mfwzznta;1706095049678467079;-3065286208982306280;784339346;6;292;128
56;46;545;0;331;TCSALLOU;0;0;483;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;10133980164002944699;EedXr7UO;1706095049678646282;-8788952218261926449;773471534;6;162;204
56;46;545;0;331;TCSALLOU;0;0;484;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;17705472032402180422;DJRneutt;1706095049678836869;9169374612230663331;577265363;15;376;6
56;46;545;0;331;TCSALLOU;0;0;485;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;17097493456529288384;wgzY3INg;1706095049679021801;5614149360101448020;83351337;14;326;148
56;46;545;0;331;TCSALLOU;0;0;486;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;17177907096624389281;7578N5HR;1706095049679206053;8122126500193345104;235516096;6;255;161
56;46;545;0;331;TCSALLOU;0;0;487;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;14471326032869187213;7IIYLjjb;1706095049679392375;-5336008687511973272;845948744;5;486;57
56;46;545;0;331;TCSALLOU;0;0;488;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;17778846355221691789;IxblV28O;1706095049679579041;6994774293512291608;843359534;17;396;56
56;46;545;0;331;TCSALLOU;0;0;489;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;9470055894805450615;LTl9ObBp;1706095049679772615;-7515336488884835871;471710007;5;393;56
56;46;545;0;331;TCSALLOU;0;0;490;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;4057105648370619188;ZxzO1P2T;1706095049679963204;-6916973815610505467;116590120;9;75;111
56;46;545;0;331;TCSALLOU;0;0;491;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;9286454319742818118;Ap5AmaLC;1706095049680153350;637841832733937668;189474699;15;325;74
56;46;545;0;331;TCSALLOU;0;0;492;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;15618983373443235812;SOxeTaqs;1706095049680345706;-8532458370207689195;138846668;14;380;53
56;46;545;0;331;TCSALLOU;0;0;493;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;9370708790976174047;vhcxmvPl;1706095049680537334;7281073522954262910;870348840;11;39;87
56;46;545;0;331;TCSALLOU;0;0;494;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;6539444418458059145;wE8STrwa;1706095049680734135;5422575619134312048;282931915;11;491;154
56;46;545;0;331;TCSALLOU;0;0;495;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;4960511112907303633;SnVZSie0;1706095049680932038;-4842884567213294170;876746933;8;320;123
56;46;545;0;331;TCSALLOU;0;0;496;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;15437819951647443294;Z1JWdZdA;1706095049681130730;7778652644054363667;588523366;17;183;97
56;46;545;0;331;TCSALLOU;0;0;497;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;7749873915421362161;Oqpw2Giq;1706095049681330443;7665894507187231737;906768783;1;304;141
56;46;545;0;331;TCSALLOU;0;0;498;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;6703250003115293829;rGhsxPcI;1706095049681530839;-7149326699845005453;873184920;8;393;138
56;46;545;0;331;TCSALLOU;0;0;499;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;2639831485446371549;G1GJNFpL;1706095049681736719;4257076141759017209;889615201;2;397;254
56;46;545;0;331;TCSALLOU;0;0;500;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;8900442426085408220;22qJt671;1706095049681941664;8411144668382436305;149423575;14;134;17
56;46;545;0;331;TCSALLOU;0;0;501;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;2232637127601890885;BWtVIhcr;1706095049682148464;1867061177884701537;586141911;7;354;239
56;46;545;0;331;TCSALLOU;0;0;502;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;6834788167996785212;r3L3cKQJ;1706095049682354483;-1926166706260579660;766266667;7;411;108
56;46;545;0;331;TCSALLOU;0;0;503;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1683542843136728300;NUgM2NUf;1706095049682562304;6842730173358355847;906768783;2;225;196
56;46;545;0;331;TCSALLOU;0;0;504;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;15537696556246728032;NmVFUxqW;1706095049682774368;2128371527675063784;77516395;17;24;44
56;46;545;0;331;TCSALLOU;0;0;505;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;13306301287558135536;YV1YkmvE;1706095049682984425;-7992377249860998778;812571727;8;18;78
56;46;545;0;331;TCSALLOU;0;0;506;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;12722113471152394871;wzlbt03f;1706095049683198112;-2358321104655969755;636453490;9;431;54
56;46;545;0;331;TCSALLOU;0;0;507;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;15497960358411912793;n9;1xfTpSwfKM0fkssF9OQwsORQuGUzeFca9QKinaI77JzxHULo5Q1V7w2JRodzArcX42bbpq;kXq;1199095479;1;690093252;7;13872414482761627193;dgJx4oYI;1706095049683410969;-8307873061376035743;226183924;10;209;254
56;46;545;0;331;TCSALLOU;0;0;508;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;16947478923559248041;roN23Tn9;1706095049683625327;8006311225012194680;873184920;4;387;89
56;46;545;0;331;TCSALLOU;0;0;509;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;16130970802711132845;hCsxrW7o;1706095049683845084;-119532353689104898;356770038;2;334;24
56;46;545;0;331;TCSALLOU;0;0;510;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;12384486548213726870;iIARjecL;1706095049684064571;-3943119079790561941;840406118;4;380;144
56;46;545;0;331;TCSALLOU;0;0;511;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1879293861312634389;05R84ory;1706095049684285509;8342734198309661426;579919728;99;91;22
56;46;545;0;331;TCSALLOU;0;0;512;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;13140632477711014455;NV0q40li;1706095049684507111;5409703798997067854;765519849;1;250;20
56;46;545;0;331;TCSALLOU;0;0;513;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;6356871814856167877;HMd4TYcg;1706095049684732416;-6348318111322082091;844959358;7;191;222
56;46;545;0;331;TCSALLOU;0;0;514;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;5515300185920548498;fVSrYEtT;1706095049684955943;9025559201051046357;243374731;5;216;36
56;46;545;0;331;TCSALLOU;0;0;515;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;16721253196804907749;bsRnswsk;1706095049685180234;-9196223558040509546;14113038;15;401;184
56;46;545;0;331;TCSALLOU;0;0;516;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;9160131170037324650;88fFBDzE;1706095049685407631;1179610170385190556;330454191;15;140;138
56;46;545;0;331;TCSALLOU;0;0;517;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;16217832582897406178;Prt1Hge0;1706095049685634098;-2236250749485440974;608805387;5;495;115
56;46;545;0;331;TCSALLOU;0;0;518;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;11032819019401918449;rqBbD0gX;1706095049685867772;3997539634724264482;168342053;11;29;158
56;46;545;0;331;TCSALLOU;0;0;519;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;15716886329418964353;79f18F2g;1706095049686100297;-8474924694560622599;146079271;14;359;107
56;46;545;0;331;TCSALLOU;0;0;520;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;3204357065547405429;qt2SGD5U;1706095049686333782;-637018308400109712;773471534;10;389;248
56;46;545;0;331;TCSALLOU;0;0;521;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;13366613676960065051;Hsw536Ox;1706095049686566315;-8629724743154312084;136283212;7;432;42
56;46;545;0;331;TCSALLOU;0;0;522;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;2633492039928341310;fim8NxS9;1706095049686804996;-3150592645866207269;944323497;99;285;140
56;46;545;0;331;TCSALLOU;0;0;523;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;13833987395256389403;Bdt4VYRy;1706095049687042401;-4253438310773100416;571771961;10;56;151
56;46;545;0;331;TCSALLOU;0;0;524;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;14517152297984698679;UPMgGGww;1706095049687281399;-1685106169622612837;703220993;8;298;146
56;46;545;0;331;TCSALLOU;0;0;525;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;5400142499370257056;hQ6NZdgG;1706095049687523370;3092138386393425394;618823017;9;462;217
56;46;545;0;331;TCSALLOU;0;0;526;;;K2CDWTCSALLOU;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;4220011653030419224;aZJVO50R;1706095049687766808;-756521288495100905;768903345;8;254;105
56;46;545;0;331;TCSALLOU;0;0;527;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;1;7h;YAkKsipOtNK2wHtdKJBh35rOLWPJ5zKwz61qXiU2h1zJheU9svt032rQUc7H5yNjEH34jO;ECy;0;127;1;7;7710464992375562465;Laj47FkG;1706095049688010690;-6024052350204410749;125257059;99;351;205
56;46;545;0;331;TCSALLOU;0;0;528;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;18076139921588445275;lt8G2CyG;1706095049688254328;-4267010484013783928;302074901;8;157;252
56;46;545;0;331;TCSALLOU;0;0;529;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;10236442205925087837;QpaeRysz;1706095049688499482;4481568208567331868;583228200;99;194;192
