msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;marketingProductNameID;marketingProductNameLabel;productSubtypeEnglishLabel;instrumentTypeID;instrumentTypeLabel;instrumentSubtypeID;instrumentSubtypeLabel;aCEPIType;aCEPIClass;callPutIndicator;bullBearIndicator
253;243;12249;0;331;MTXCREFD;0;;3690;1707914804036830720;4019986507855575858;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804036830720;4019986507855575858;1;291068702;8OYzcCyD0WXtVTXBQFrkPOMxHbNCrkHiVPzx53Kh;bg374xmTLlLOFxYDi98dCWUcrDF4laijIpNANc2oEEUhicVFqZzgzOMQ9Gv6cN5q2npXZz;3336074016;fJvZGlBKRNCvkfrCXmBgXoqq0YMp4SIvJHDtCGB26hfyyi3NPt;637534530;Af6iKjwmjUbIvly3ezCNmQHhB21EuozwTLS5ta65ny1VF2YgCG;10;1;208;240
253;243;12249;0;331;MTXCREFD;0;;3691;1707914804037609728;8978221699643340468;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804037609728;8978221699643340468;1;3443797061;ZfO73UfJ1zsgDaZPvs5i6N2jAND6lAqe4sAkNEob;bwuRJQvM2L1wCd4ZpPeJw1zIj9R7SgEhPwkzFBc1v1C3sKBU0XFq9i1TKbz9vyO7Q0GtM3;3652334118;dq2RQvsbWpsXLC3018MJSxW1OCC4OXmh4LnqD1bYst5Tw2Ir4p;3101941457;JhqE4ayAkg3Vo7UFXcLWUbdljURIQV1ypNz4pB6GARdLBqp7PK;19;5;3;129
253;243;12249;0;331;MTXCREFD;0;;3692;1707914804038397952;12799503009646522162;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804038397952;12799503009646522162;1;1492403937;GLhMO1Txn8HPqsn5S9q8O4LHRbZGPEehyJBDsdcP;JQ9KLS9BKGDF1kEeELBj8baSM3A5qBmIk8X2ocwGccM0KI9Ya5OBW3QVisjZhbcZRKjRB9;3308020235;r8D6PalkliMXQBWKTfcbHLrGVhjmanxAaDSRUrvriaHq8Lbqgp;152133297;1JNZ7ocjNvtQIkbhemTSPdToFiPqgxmoPu0MCnUFtG0jvAvmzG;11;4;26;145
253;243;12249;0;331;MTXCREFD;0;;3693;1707914804039187968;12219415972615104091;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804039187968;12219415972615104091;1;611998825;QbsGBHJTirK4BKIBJZXTY9QA1dJyB9yCuQkR6ejT;GxkETmlWXUTd7n0k32oTElX1jeb3iAerPBBg5nRjDRgYZ6xxlBu2dcqAk6VoIsFVHePkg3;708070027;KjUxhE7DvBAcjpaRpp4Zb7vEid7U8EkIq04HQ8n09El6Xrexna;2158835539;8JS9C6pM0qRZm82kVVY1ainEBqOw8K9i8AVoama6PcgkUgbVNk;14;5;110;151
253;243;12249;0;331;MTXCREFD;0;;3694;1707914804039972864;17359589182584940299;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804039972864;17359589182584940299;1;4099602152;MSrj5tyVSFi4r8n1YhGuh2kNyxzdprOsgilERcyF;lPIAcHucBHdZqa8uWSY5cjJiAWFZEkrKARu8RzgaGTK07etMQpFBFSYiHTvmzwB3FIZLsq;462270025;ECO3P9q0gC46o73aZhar6xQoQ2MvhYCOxVRQRPIy6kXOZfLSHA;17518150;qQWrKcdH2wSD3mV0taL2T1UIFCpMI4TYaCeOKZ9DJzkyVuw7HI;8;5;211;33
253;243;12249;0;331;MTXCREFD;0;;3695;1707914804040755456;5859247074112434028;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804040755456;5859247074112434028;1;1189393401;PtKAN613PlK7T5bugnxCoZSZ5kOgYrxmxeE1hpBm;v8DmiYZVeQ3DdbYbJgar7YoMgEHJ35ULrQGAhF9bcKtAVnRpDO2XIzvwgq9CJKvKwjTI4w;3629159589;Gmao1fBMvAguoJGmlQ3vxTTXioaXOKm0jJpVCBCEbPbbmbN7EU;3676704047;tmOX5kNYDdPmm11yPKGwD6CLUF4FgAlOacKVCesvZkfG0HXfQc;8;3;19;30
253;243;12249;0;331;MTXCREFD;0;;3696;1707914804041537536;15293967920639772576;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804041537536;15293967920639772576;1;2110042677;Uvl9jY3RMAsKwczEUOToODgAYWackJHiFhV3akfE;1M3AzVEMMNWSsbhGcsnafSbkVdRy46TpUG572XsmsrVil6uZNEQUeMnKhSQSCT75ZS8cQp;3184904440;94hcUL0tbZAlcjIcQP1Yyam9XRcPNp7fQcwqydhI9sYLy4HYKu;3242983092;j12WBRmxuzR893JELdkRGGo47gw06qNy1C1lIrf9hnpxXhCUnR;17;3;118;233
253;243;12249;0;331;MTXCREFD;0;;3697;1707914804042326528;15907645697191770795;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804042326528;15907645697191770795;1;654230469;AFZFxh5EHFVJqBbHBAizUaODl68N2GP3gthZGBIh;2s5vLCQu58EzZcxDwzYnFu8oDe3RZvBxuHOGMrmEyEd0D8tHTFoDJntbHkZWlTxQRGEXyp;3504093448;oe6piE3Js1mOg3v7ocnu8jvSS5UGu7b8Cg6dsDLoCrjj4Dqd3i;3605446475;UIdWF7LiRaK9nmkvlidJuh8C2GWzhHl7bFVAYnzPfE4e7slz9H;7;2;210;250
253;243;12249;0;331;MTXCREFD;0;;3698;1707914804043106816;9133852036358655570;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804043106816;9133852036358655570;1;2195520643;ozGfqUhjrukQIg6hCuveDaBF8j7RRTOndVL7Os7u;JMIPsvribYeITq9QUXSLpRtejhvCNByFQ1U3KHKxStj4JHops5CVwXLd5pKu4i7ZGTxUA0;2033102089;Znosna71rR2mhMeMuEK2U1Hld4lFftai2akeub3mHi4d486PZF;3964217665;3COJra1gAgVs8E84BKDz5M5KUTP5CEF687rvXOxlb7HiL7bs3n;13;1;21;107
253;243;12249;0;331;MTXCREFD;0;;3699;1707914804043890176;18285715457221085209;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804043890176;18285715457221085209;1;3771908515;iEc0n21Y8CzOM9McyY0zVuMlHmkaSZ4UWoE5YlU7;8vZLpPwe0yXKp9LLGqnvFsX2tBbTBmuixKn4OSjfflO4zGT7NaZrYJzk2dWbvmgIrQeTHe;2137795668;T3XCN7AlvKfsr0VMMCMG8K4P0j7B0sqfmMvReP3C3WCLmYg1ib;461621263;ut1nHkK4AKzTfXAeSBGRWtS3mPQ7dBwKXwTklfutryOGZLmU23;13;5;232;74
253;243;12249;0;331;MTXCREFD;0;;3700;1707914804044662272;14409352472326499856;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804044662272;14409352472326499856;1;2522907341;gQxgAfcPgzjXP8LjRmi33O6UBeA5AZL6Yd0WvtsE;MVeBFtga0RKNAxlW77ewhWlEkBTkcL7hXcz46ElJq3OPt81XchDqzp9JYoMlkIp24iRJiX;1216554073;cLXI0uRkyfdgqIxMHH0cr05MIZsTvGU06qpXSxysIYontqI6Xx;199541844;8RPftQJHEYX1jzD9EgLn6tcXaBZJbTs7O4H70HW6tMJxvnHTPX;15;3;179;247
253;243;12249;0;331;MTXCREFD;0;;3701;1707914804045444864;17213274107711483303;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804045444864;17213274107711483303;1;1732770769;9eDMfQgImphhl6VvL7OEaJVIivx2bJQiC174ns9p;0nBiOBcFRD1eF4HPtraCXlz8cJSaVx9zfMcYhU2nH4kWFnn0BcwUOB8JxNhSR4kLZKuKKl;2870354093;C75e5mX70kv5rfSHi7ScjZy2nzRP7Qo2mP7qjTTrTJUXVGu2Ez;3617702563;WT6nqGqRoJG2TuiPkHPDG4pv3uej6gJTuddPx7rTHCnETxdznd;10;5;93;91
253;243;12249;0;331;MTXCREFD;0;;3702;1707914804046227456;14814094491655207653;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804046227456;14814094491655207653;1;2009969583;2tgh3Y1OPFcKmYY6WExwG2IVaonZn0YTIJqX1wkn;dyiYA4ScFAX166CJHcp3egnImlMwPVY9WMLLtMt7jB3huDDnwYYnfAWQkj4ZhebM8SP63M;3176031693;Q0adZx7l7fAlgtw7f1i2Qpa1IzVNac2iW7kTaPgTngam7oyBqI;1153954665;Th9B9EBcHYUFjdEiFQsGs4Yv5XuFAUC4P2Hdhe4XjWDQBVvyKG;2;2;143;155
253;243;12249;0;331;MTXCREFD;0;;3703;1707914804047010560;3962237455798395212;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804047010560;3962237455798395212;1;834833059;OLw1bQk5CsYn5Jyb4trhl9MrIssjqIdCsMpm9yKK;9cGMchgdh091QQ4UyEwbWsTvMkqmsBwg5ePkJy3oLB0SUbh013BylAyOp9q5pwjFtqCjOE;2824628488;tSGIW00Z03O5Uo91uL95dXfg9R5Sj2vbe986yiNq7gXVYYppOU;1341163675;DRvv7aLoMPe0XFrkwraL3CH50VpZdYZ6Yht3y3le7rhTvXwrap;15;2;71;161
253;243;12249;0;331;MTXCREFD;0;;3704;1707914804047800064;1355640249963832594;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804047800064;1355640249963832594;1;3680824447;52s8eVVUak71vy6IIJYpYe20Ke6WsWwUy8Troi4G;BJUXPAxR00vNbi0fsgYD2Jhzlcv7txPfoLdHJhQlOs86R0d5wHz01o4qzudts4hRQfGWqC;4236953905;SDsaZgTyllJLmC6b7q51ZSYcGONOP0XdYA0zXDphF0q0XsvFq4;3868523560;zR15SGPRuNbB2We9hUl0pnQ8VCVLAHNkvkyEGQufCkp4KIcNcO;8;5;123;83
253;243;12249;0;331;MTXCREFD;0;;3705;1707914804048579584;17862410706754903670;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804048579584;17862410706754903670;1;394129260;9vOtg24aqHmmhIqYM7vgDM41oh8ZguLY4I6aENbK;cI20lYTZqMKZ5D5P2x4UhG94tWtihRRdhSrqU2sN6xgMoFr3ShYzsKBJbZNGHROd0cSjLz;3928117980;PLw7yjE2P8pu4e5Zqaf2T0nXyEUvQ1xn9VqlVnnPk24JavONVo;609982370;vmX1GTSsflvtc1J9B5mGrUiSDWgKQuNjLY5dhQxYRAWHpgbNrv;16;2;166;65
253;243;12249;0;331;MTXCREFD;0;;3706;1707914804049361920;7843744742673881337;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804049361920;7843744742673881337;1;361605477;3126qdlXH7FPipLCwzKVAhRIiz9SFrb7tIKnZbge;zdSsNMcahD3XkOoaQDCs1aOncMVKjPeIcSS8qhmuJ36xff5nSdBtiU9nekqWJQgedQnZoq;2911659596;ItwYjZjuMHkelmire0gyu19EpMMvOzges7TBaxNybZ30f3TpBu;3369447621;SCpYthwoa0jG5rP5sFqnlgTIhiPzES2MI7XypvGYqpMJHHl6uH;2;3;142;69
253;243;12249;0;331;MTXCREFD;0;;3707;1707914804050146560;1194823446356331806;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804050146560;1194823446356331806;1;169331633;su5Pdm37tuLqNv7D50gVMUUAw3lfE3KQ2RlSoTUf;twnWluLYOALaByO3zOkIfozSpjhmqi6f31yGneTHp44ukKEgZKisV9jd2nHVvDY5vUN6qi;1375592927;UDLffAslf5ihrLWFSS6rb9P2b2IjvWbToOo9ej3khfLNdowAqL;3498654477;rRLSB9SKjb6HL5KaRkIRIzcpHAOx2RlqBoaHqJ14McZmVcEOCh;18;1;69;120
253;243;12249;0;331;MTXCREFD;0;;3708;1707914804050937088;12968619668663388452;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804050937088;12968619668663388452;1;3597799804;XiyXZP1QGe84LIm1b961wbyxXdumFnbQhChJqouS;XHpO35RN6RR0lp3tn2y36vFGhBz3Ks6AFepGgsusWbWW0wMaYUVPem0kTifcu32KKlR1LT;2796908737;DV92cIXqSrWnY6SlLdHMHy17ZLJDaahD9ZsxueBCefn5sILNCB;1652318953;zJzmIF2wzCFOBzCdIEtKCNKZPZv57VSg3kTGkm8nOcYz4OaTw5;10;4;46;163
253;243;12249;0;331;MTXCREFD;0;;3709;1707914804051723776;17569787438477440579;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804051723776;17569787438477440579;1;222231644;aqeosCYT7oHv2O8QpEESnncYnCEBQpp96x4KbtAJ;Zb9NN7ZiOQqUjocWU3gM3UX5lDH6WmYABKSEhqptobgfd8iNID5F3XKmN9SdlUA3YZgjex;1514665124;EvTpusqWkKOcjzIRSmFtwKvWoQjwkdSLdT5ByUuTNZP4MDQfbQ;2837197892;JL178aXYz7JmIipOYBxqN6P18vD28xxx9HOYn3f6ukFiIH2kIP;4;2;123;
253;243;12249;0;331;MTXCREFD;0;;3710;1707914804052499968;9788559253289555243;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804052499968;9788559253289555243;1;3577869565;Vcp84Onsygxzt71iNVoflU3bIToR6uPssmlWAoJp;ZMP8Dd9RWYruXsnzMiFVOCuClUMjMtuOmXhwuLPci4mdfS3IOxsZ2cYFmGzBWfpdwfzfbS;327624939;nWIjNp4M3qYOrlOuj9tUxKFYZC4Lb8UVfax6PDniHO7bdxRrjJ;3816140653;I7UeVLNbP4NkE0YIWcJvggZA78dVxPSADjUsFc2acB3gdLrHu6;12;2;208;209
253;243;12249;0;331;MTXCREFD;0;;3711;1707914804053281792;16920237499659928247;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804053281792;16920237499659928247;1;2679512574;502AcrGnIw2ICxeOhHEGT5HQhe9dGLZejmPcXYs7;Ftb78np1GcxrjqnXz8o0LNJuJooxH5RquFmX4Fr2WeaOCcoforQK2aAf14TUL7R4qPyNAU;1015429686;2uEMKn0oPkLpHM1JlaSUn4qLlgqLI3XBXr03DgFsoh1132yGD5;928578173;JvEMuMYOSwB2g0HtwGebFs6IQfpGHtYjut4UAdJU2IPwgECu6F;4;2;12;107
253;243;12249;0;331;MTXCREFD;0;;3712;1707914804054062848;10740038867154118157;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804054062848;10740038867154118157;1;1118195302;CgvPPpIDGaRS4enpk4QZnpJjg6Ua9MARWHX0LLou;Hc2yxQ5N6I6kmm2SwPyxDDZbhaP1MCBDoBgaUvAdytscjFdeYixwnOof6KFhmZPTixkd9Z;461172719;zgD0a6gHhmJ019WQBRiIpFkHrqLUWdGYm5AsEf5TWpfCDA6upD;3760688713;0Zc57LMPi2EPwASP0wnOET5oEw23MowuBny4v3bRVd8t4fFLVL;4;5;185;115
253;243;12249;0;331;MTXCREFD;0;;3713;1707914804054851328;7325642182405758715;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804054851328;7325642182405758715;1;3322332158;S7JGvcmOwnHq3ibznIpYpyKGLwE0TFwrVX7ihw6B;gCfLnz07O4neqewJruzqGjEN73IdHQO9HFME0YDh1336ugX6xPa11OoEKha2YqK03sRFdb;1022217068;ZaUhlwrQ2Zxrq9uLalRD8L1ablvXx5Sp8G9lpbbYgqnkiCNJCp;2347082543;85malgHL6evpoLxmUbiLpGCv8OASGIPEuqVIUPCiAP3rjc6MHj;7;3;96;194
253;243;12249;0;331;MTXCREFD;0;;3714;1707914804055636736;2495767053302184671;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804055636736;2495767053302184671;1;3253163865;KxzqAE72pNWLGPLJBH1O7Xu15SAKy4nlkFAJyZjj;VTEPupmbwr9jAe5m71oEb2N3TQibvALbPTQM1Ldgd5qzVVlAI6j36hUqOLmbX2aLv4T1RA;1913230620;5KSQo7ZgDigXv4Q4JrPCVAUOH1A0QSfHvKcIQ8A2p3zPWf53t4;3221291130;i1WgkUQyeaGvEk7ZhfWMOgiN0PUDBklhFeiOBIMkkTnWklE7mB;8;3;162;224
253;243;12249;0;331;MTXCREFD;0;;3715;1707914804056421888;14067120378635441652;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804056421888;14067120378635441652;1;2012102891;jZqi9dTn0xFijh1B46Ltou3w5uxid5gwYw5TFDf5;RakuQAk0EienpzZqgqJeSI9UTqRkr76AoNH05SFIu64ZqXkS5TNiS56AnGGV8pYX1r8s5n;3684993363;xml39pZ9Gtp94FAUvaByhDT11GkIMw2RgGxiFoREYqRSaQgH7Y;2830768255;vGYpwlMudATvQ1fFOSRTnEPkDitcMaed7ZdgvRT5PMavgJmxm2;18;3;10;127
253;243;12249;0;331;MTXCREFD;0;;3716;1707914804057204480;15004349327537538007;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804057204480;15004349327537538007;1;2049850659;Bk3ukQpIiq2sQ7WGKyKO8BSbPG7AxWRFtyj3417c;bVLZco3QQwL6IveFtrhALkPlUqx2VjrNhl3lCOHFeztPlJvxdU0kjgVL9tpV2PLMz5ntQn;3282159426;KK8Qin0DcYQK5W0krQUorkNkCemTBI0KzhfbAAuAMYWcl7oot3;1756189493;Irv6fSObek0DKO0mCFPns4eOnO8Ra3HmAMon99M7W9SpulGkWK;1;5;48;46
253;243;12249;0;331;MTXCREFD;0;;3717;1707914804057995520;1945305974141633214;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804057995520;1945305974141633214;1;2166001680;SFESyi9wz0FmWw3F2sOuOTkArjctXsBqnloI64sx;EmLO1WGwhHnnonCN5i6B5hCXpgy5LkKPKBESFTrxi0a2zQQiohgrUpOcwGd9KqbTAurJ0U;2958277293;5uQhyh7SrwPiUeGzPHE6NyPzooL99tizUMkXAVcQWiRjpM5XRf;3553117324;lhzCuX5y0JBXCaihrxr1v6LYm3DyUCgeVHsK7HbgC0DQ60g2a7;17;5;177;81
253;243;12249;0;331;MTXCREFD;0;;3718;1707914804058777600;10448918411760860196;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804058777600;10448918411760860196;1;220077014;cmLWibTuYDeZg3Mk2fnG7Jybf6EklIZFAfVmP40r;2rKtlp8WaOzfpIm2s4eHK2JnwEfcHeT7UeHPB5yIfiVoi7lqkd4lD98VR3f6P5c7qI6dZE;3534508795;mnMwKIn5EzXgwxkZBzpemvVUGILEhugdDtVki2V3o4I0dbp8W0;3235084414;8JDhCY78cyTfMJ2f0dkJ3tt2UFRh0q5euPgEE8TyXmY5VnXeJX;6;2;105;71
253;243;12249;0;331;MTXCREFD;0;;3719;1707914804059557376;893541912965353063;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804059557376;893541912965353063;1;3719871063;yzpzVud1aQAhzQrL9WzzhBJ6f6wVs8cJsgT2XZGF;CdOo0s0M7QrJTFs6evefPxeiLlRRL2j1Y609JRAMXrRSKAZ568lHcpppRQ07xMM8Y9Zu9N;4192126916;qLOh42uYiObepy6cq9nhhCd7ry4SbSxRmBSHhja0uDlWxPdesm;3921449073;B0g4YlEdwg4PQJPiLOAUiGGox9aaBf0szs06j3hhL8Q93Pgtm1;16;4;27;155
253;243;12249;0;331;MTXCREFD;0;;3720;1707914804060343040;16265451771280840351;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804060343040;16265451771280840351;1;985118147;vTrbeKsXNlnIXiB1MIq0Ty1PHfIfSzOPqgMVnbpN;JJrcatEKmmzawbeDZyDEi7UIEwH5jsuoXKScqDcIeAZbaecSiLugzlPADLlTZq7AfqoHpP;1955325941;ukavySbVR51F3eUvHAmNBTdKWQNEwdsRDo2HAJHkEhfg8xUYxc;4241618846;fb3aU3H5XFmypY3FaB8KmIa6O74LeyIuQwdVE0pAaDZcR7iFZA;14;4;41;182
253;243;12249;0;331;MTXCREFD;0;;3721;1707914804061130496;3595267839097010995;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804061130496;3595267839097010995;1;3472289275;TaThgfUhfDFDIv7SIf6KHkTF5yrcru9e6yJd0emq;BOQdRa7KvcOvwlbuu4tJrj1z3QoJPERVCwIa5QRG3N31KbnWf47qGKkXZuJLJGBOuuWjV0;3918618057;ss88dxmDLFYNKTlzzNee1UiNO8Ho8Fi07AIVVxjY5idnhCLPFV;1082626815;ClQRdKkDIBFCcKUU8DGd6LZSExEBQiveZJclsrZmwFwq5KcF2b;17;1;95;163
253;243;12249;0;331;MTXCREFD;0;;3722;1707914804061911040;11275070858905937874;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804061911040;11275070858905937874;1;3244359473;t6bqGLBc5NupV3eE2fRFSQEETju8ZNSLSZJv2UIs;IWofimeTcP5Bctt07svN3tHEN2JXycnuYu2L0giLhDn3GQLccWHVihy77DqCj1MOA7FnGw;2835110497;P8pKHVSxOTUzcaP0KgSyajp1Zty2FXjNE0cx38j8rMNkjGsaQ1;4091574948;AtKgKMIWNVyrJN1jV7zJN47kNZYSn6a4GFCnHqLgLuZpNGZaM1;16;1;163;222
253;243;12249;0;331;MTXCREFD;0;;3723;1707914804062689024;4716797810631442092;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804062689024;4716797810631442092;1;3708617538;ZjTuBLUST6IOjly21rKjcprpc17g0z7d6Ka8Zaeh;8jyjVQME1yWDBIV3hhbRAH5eeoCbERb42YoQnmRXS7Vz1rRz7ZITZgMqMtiJPOK4mfbY03;2097252122;znGiBdTCAnVdBD02rOL34FgbJauvVz0SpS30yvLPrsEF0xtOiS;3353118532;9m5IG8JBeLGV8IzJ4cKOGUyETkm0GSauOYAO0RgRFbAjlygs07;19;2;203;237
253;243;12249;0;331;MTXCREFD;0;;3724;1707914804063467520;4750333610057192152;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804063467520;4750333610057192152;1;710782595;ZTDl0I9yfdXyrl6tEkaqwvIoBJhwzeqnvsNPRV1c;U237CCiNRNXrQtFKgfzmf9RBpdMmFMfDEYfJTqBn1sekw65v2942r291O1s2KK2ecnLiyH;4203177080;jo2nmKHwEtZe7rRjUTgcb6MkuH0KDuaB8WWNQCL7DTCa2IRbvN;2175360028;xXZXgy2QQmvCSnsVMoCms3nKmpmI3O7qQ9yu0yMTWHPfJ3jb5s;17;1;7;140
253;243;12249;0;331;MTXCREFD;0;;3725;1707914804064244736;15404823729934041609;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804064244736;15404823729934041609;1;4274557350;YN7EtCZonn8r8jwwNqoZgHApW0ee1XK8I8E8fYXZ;gXzYRAlsQEY30yACQDbxlkittOs0dheV6Oh6Ok328luSqtccGjGO6GTiVKsw4q1ildaBtR;2789260347;JaWkNhkYnRvO55kHDS0GzyxpCwVDxY2cnt36D4muFW6YGvFo8o;3391348751;2Kr4GXVarxMx1doQVflVAAv98X81YkzJ34wyIb1DkGC97zr7rI;17;5;197;242
253;243;12249;0;331;MTXCREFD;0;;3726;1707914804065031680;1112510080557303517;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804065031680;1112510080557303517;1;1104728262;jiLDJ3NgjUXvmsYVPNodeFxtObFhW87HvxXZojGR;z2kY3Ud6CVHwKpGZlDk3MXghLV1PBHp2GIlmieab5oLT9RBg489N8FHcBwmKtRZHMYBKJ5;3720099229;MYUV3cZZz8U93TrtBPR7aKpbJD4DB60W4MOePRDr2w3iW3rBud;2060960742;cSNOi2j8f6ncuNG5VZ4Ie40ifc6nEqLuzyGW4VBjMBnzQsI4jy;2;1;58;85
253;243;12249;0;331;MTXCREFD;0;;3727;1707914804065810432;15614905171100392777;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804065810432;15614905171100392777;1;2416890481;Z7KPv6blQB7lqt4T9gS20bmO9cwF14FtW9MRBF66;Yq9JOn6IfA40EXP9F8Zy235tNwHksP7YREIhD8BHUH1WojEPxcGBmLZUmJbbZYoxPQBRHz;3389180259;yKnpXypgpFBDewxNpAqww1ealSoFaUoE2kPfOfz5aZynN24pAQ;3907855564;ZRhj7rujbVxGupRKAYZnT8edMAxcoszkdDvaCbKS0cYT5naavy;3;2;217;83
253;243;12249;0;331;MTXCREFD;0;;3728;1707914804066583808;5976782541611044494;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804066583808;5976782541611044494;1;2558499787;fe24lVU1PA4Yvp6NcwqSGKBQ5hLSoB4WJtvnIQGc;kPcmNWOMNLZtx17zlWc49YbGx09tOqgPA6d9anwYf7Rp5dQpcsombcoAyDakvUJ2DuSS2d;2756988462;gDvlA4CO2LNwuW2JlEArQpRW0MQk5oPCRDW12nFZRUlXZRjbfu;2763691978;RqwZW066JBfPqzBfKd9DdZ7CN6W1VmDzYLGfk103OugInCEkBu;9;3;228;56
253;243;12249;0;331;MTXCREFD;0;;3729;1707914804067368960;7923105942203980681;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804067368960;7923105942203980681;1;1410861913;mxDBIdVwbcFpk8tjRrqJYUmeg9u5l5YIPww1E6wA;quKdAEenXy7pzbCV4FM4BpYABuXBoCQvGkmMiGY9Di8htsGYUBYoStmVqosJWmB3OPpcW7;1976666777;5tqfwni5wSheNCuGKYDXROWDAjWKxWnIODeEBqfpN7yyfQGLte;1250918976;MAePRmSFwGpzqDuX4L4Zp71EJJAwXXycoCfvvV3xd8HH6CqklU;14;3;183;169
253;243;12249;0;331;MTXCREFD;0;;3730;1707914804068150016;5514357859886728065;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804068150016;5514357859886728065;1;3317417930;M5yZHWlTrdmFFDJx7qKnyf0hRiuIkWNf64QAsrk5;l5zfQVFb5oFh3Rb6EAT9c6oKZcj3gUdpdIUqQj1oUpWtrSmoO7ymqBC9WETdFJsOSFYv3G;2871229849;34ffwW6N5ivlkw6GyrNHswuR2uAEUqh4XU9Dsn0IzgAmPSDCQO;1935746770;VSTM0j0U3lqbD2ZtzhXrHtmxb06MrTjtQClO1iRGu1UxHBGwrV;11;4;105;62
253;243;12249;0;331;MTXCREFD;0;;3731;1707914804068926464;17147080994108540920;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804068926464;17147080994108540920;1;933394163;R3bO1Txmc3JDD6M5XZxZGnLTIz6h01N5V2uOY7DI;kxDDwaJfEazbYh8doAgLfbfcKut3ypQ5VIlprgADtGmY4nlWOyRkTvjIbJ6p04pxynA3dr;3521286363;dKNDH4VRGAigRhfoaQO5K2G05wB8IUtJJV87kz3ye3YqFn8CMJ;964250379;eKGBwYm552SRUQLI1Rri9npkqEFJE598KfEtDixTG4rWEixyi6;15;3;210;14
253;243;12249;0;331;MTXCREFD;0;;3732;1707914804069703936;8408514563618641279;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804069703936;8408514563618641279;1;2913975948;Fn18gTnm6h6PIOTJNnibRxR2eklHBG42mUoS4GLu;JrXdFPEg5cIUxQwJl7WwHkyJ5ZCv6cg5Ja1cNzt6KTyxmAz39UJOMMbG0Lmd8rBEs2hIV3;2214793990;trmTqWCBVO9gjawhRFbjZGUZV6YZDWVI0QUvYHTNpb98EG85xQ;3035218981;tjAd8k8Klxvb3sxOo26WPRVNWv36OJ1RyVNposBR6XbFLFwio5;11;1;45;202
