msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;dayOff;calendarValueType;calendarValue
80;70;12254;0;331;MTXCREFD;0;;4543;1707914840078163712;246377107693546622;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840078163712;246377107693546622;1;51678;1;KA09NlBxdA6cT77G1Ng1gsvJiunUn86PaXWJDrBW3mCky7Q7Lj
80;70;12254;0;331;MTXCREFD;0;;4544;1707914840078934784;14127627099306394743;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840078934784;14127627099306394743;1;10313;1;nj6h3eISjwbGFODZnrI7bFwOXP3wWABXJIJRPYGyLE3ehD4a9a
80;70;12254;0;331;MTXCREFD;0;;4545;1707914840079718912;8647479247428618211;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840079718912;8647479247428618211;1;37728;1;5817SyNrkWVrmgsGPE7EZYZDsZrcNfIJTmjYadRbW9Fi0m1cNs
80;70;12254;0;331;MTXCREFD;0;;4546;1707914840080489728;655524643668709288;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840080489728;655524643668709288;1;64907;3;PJJ0dMFoI6cBEJWfedBLsUgpwkEBre1kW6kwimv5MQniG1a0kg
80;70;12254;0;331;MTXCREFD;0;;4547;1707914840081276672;2708060637027751364;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840081276672;2708060637027751364;1;25840;4;FjLsvxsjhS82fxhDbLAmgiO2p2XOeujnZLteEOPnYDqUbu1kQ1
80;70;12254;0;331;MTXCREFD;0;;4548;1707914840082054144;1387093191437350548;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840082054144;1387093191437350548;1;55358;3;e82g6T4CUkcojREgQlhuGDkzpWksGz3jUtP8HKePRspnU3Mg0N
80;70;12254;0;331;MTXCREFD;0;;4549;1707914840082831360;16765242446832062063;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840082831360;16765242446832062063;1;17611;1;K18E9CRtY1TRcMfWEyGJZrowsAs9c5vgQHCPqcIIZIxwuyd4x8
80;70;12254;0;331;MTXCREFD;0;;4550;1707914840083599872;2103439496448025363;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840083599872;2103439496448025363;1;46708;1;NlbkyipUSiOUueOsB05lqmnN500zeN08jpNyRUbQNwDOFkCamd
80;70;12254;0;331;MTXCREFD;0;;4551;1707914840084385280;666437449700623601;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840084385280;666437449700623601;1;15494;3;qsxGQMpeNFPSv7TMjIie6fsw6ABmNMgklAb63zUYXPUvfxlbpL
80;70;12254;0;331;MTXCREFD;0;;4552;1707914840085163008;9418073381316257264;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840085163008;9418073381316257264;1;49053;4;Q8uSHZOT4nQgvFCMbTAOJm4g3Zc1DEY1A7xbrQIiBHKzORnAG8
80;70;12254;0;331;MTXCREFD;0;;4553;1707914840085939200;17265520973708957574;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840085939200;17265520973708957574;1;17122;3;lPIwK80vnRhxCBC9915zgWh1RWiPjaulxADvg1h0pU9ugY3lBo
80;70;12254;0;331;MTXCREFD;0;;4554;1707914840086706688;9651498006732723125;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840086706688;9651498006732723125;1;51114;1;PZvf3LoJXvKH2P58b6ApyACVQ8PCNj0aDB4DfpaWW5nxk0iqzA
80;70;12254;0;331;MTXCREFD;0;;4555;1707914840087483648;1849385262262031429;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840087483648;1849385262262031429;1;20122;1;EVdPo0PdBRWMHx3X2PhtaTVOewCiFCurppLPARfCBKkxjxm9W3
80;70;12254;0;331;MTXCREFD;0;;4556;1707914840088256000;15552410440093641810;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840088256000;15552410440093641810;1;56834;2;J2TNFS7N3EgKvwQVfXFwFSxjIbwvpFdxgvtXnatG9I92EcwrL7
80;70;12254;0;331;MTXCREFD;0;;4557;1707914840089031168;6460282170564717188;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840089031168;6460282170564717188;1;38630;1;UMCEsQEmiQkZEKQC3kxiA5ujAQcV3zaji1EtQrTclIy0DEFzJ5
80;70;12254;0;331;MTXCREFD;0;;4558;1707914840089804544;17008033784060100796;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840089804544;17008033784060100796;1;9951;2;2davOs5qay2hKFMUpb8ZgIMkBGbo1i3d2Q9sMfNInmV3u4xBza
80;70;12254;0;331;MTXCREFD;0;;4559;1707914840090576384;14408414614169687454;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840090576384;14408414614169687454;1;50697;4;32zeiVEcCbYnFDHy8EW3rcD5af5qiJo0YcWJMStvs3sy6Wcxmi
80;70;12254;0;331;MTXCREFD;0;;4560;1707914840091354624;16075024150038063301;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840091354624;16075024150038063301;1;25671;2;J7f27EB7b46WbsJTkaYHlNHZQnfsnwNjhCw2R8gsp2v83RKoCi
80;70;12254;0;331;MTXCREFD;0;;4561;1707914840092126208;4650306790133253952;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840092126208;4650306790133253952;1;2076;3;Z7sqzLQQ7s9FewKfBFD97RUuvTSUbt6hA44lYzY3poAg7nCEmF
80;70;12254;0;331;MTXCREFD;0;;4562;1707914840092895744;15014778108558143505;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840092895744;15014778108558143505;1;45433;1;HaGIELB37onSu5dYmXfnOomCduGTLBzoycMX8rzUJ9IHL4kvUK
80;70;12254;0;331;MTXCREFD;0;;4563;1707914840093677568;15204946604107688231;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840093677568;15204946604107688231;1;28972;3;RXdFdKtAiskDE93M6KbJI8wqzNK3H7J9f841XFRvapTJ6kC5wU
80;70;12254;0;331;MTXCREFD;0;;4564;1707914840094463744;3938608956168800805;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840094463744;3938608956168800805;1;9645;1;nTHqKVmAGd6PtB7yJWe5OIC58ohbRM02FyiXkqxHDEWjKvAQoZ
80;70;12254;0;331;MTXCREFD;0;;4565;1707914840095240192;15133375448170937680;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840095240192;15133375448170937680;1;55118;2;n5yRYXT3XAfTBIZ5BBw6vHRplFX0Dhw7Ic4bZFhDWy4TMeJN7f
80;70;12254;0;331;MTXCREFD;0;;4566;1707914840096012032;17542737865100653202;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840096012032;17542737865100653202;1;36795;2;wqq8BE5YTVcVJNx77cYLCGCLy2DtZ9CdLezzHCtGpUbgK2k6R9
80;70;12254;0;331;MTXCREFD;0;;4567;1707914840096791040;8699266405369542999;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840096791040;8699266405369542999;1;18669;2;Y2EvsAbnZnWVz9SjziEFF0PfHZtl72QJOpd4AzXuMmNwuzyMO2
80;70;12254;0;331;MTXCREFD;0;;4568;1707914840097562112;5697777974350458350;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840097562112;5697777974350458350;1;5539;2;dnmWwknE5WpqLojoJ8zoFLDI8gPJ75lFjTFHKyaHjqEtxIY8E8
80;70;12254;0;331;MTXCREFD;0;;4569;1707914840098336000;249422578775153417;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840098336000;249422578775153417;1;58136;2;tZ6zb6AK6VX8oXWvBaYDHflK5RzfNMaeaEJcj9d5BPeQjsGdP9
80;70;12254;0;331;MTXCREFD;0;;4570;1707914840099114240;17609559001835151538;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840099114240;17609559001835151538;1;44338;3;ylqjres82sxdLHpEH9Qqtdf6F97aDoyd109kJ5zeIYexv2NCjH
80;70;12254;0;331;MTXCREFD;0;;4571;1707914840099894016;6621429265374850142;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840099894016;6621429265374850142;1;33469;2;OLbcscxPQqteTdPU4UFFjum9dnJv8KD7m6rDcinZBfTMVfYjpQ
80;70;12254;0;331;MTXCREFD;0;;4572;1707914840100663808;11174982209580116923;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840100663808;11174982209580116923;1;21381;1;jbUHC3ccECG7IeAId1Z1zXZ6y9EISXU7xAbDQyjklUFNTO8wOz
80;70;12254;0;331;MTXCREFD;0;;4573;1707914840101441280;14157527833948531518;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840101441280;14157527833948531518;1;10322;4;cmmj0KCVMCLtyvd2JWhiPYzfD9c4ix3YATy5StNfdAMo5WxIUL
80;70;12254;0;331;MTXCREFD;0;;4574;1707914840102213888;15319387510715761748;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840102213888;15319387510715761748;1;16125;3;1y6KkTeQO4AK96jIAmjAiUPQ6BWfovXENkc6dXJNoAdbPFIN19
80;70;12254;0;331;MTXCREFD;0;;4575;1707914840103000320;16056553606187229460;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840103000320;16056553606187229460;1;9315;3;mc1DM2qO6DDgelKUY7KSvCWlBpXJX1BaEcJ8PH8bEOdE8PPZ5o
80;70;12254;0;331;MTXCREFD;0;;4576;1707914840103783424;3708132787808884679;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840103783424;3708132787808884679;1;327;4;0UMJitaGqlVdSllhzAiYJn6ds8dkP4mRtfCvmcsSNWXkzGgjf7
80;70;12254;0;331;MTXCREFD;0;;4577;1707914840104553984;6603445526651299212;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840104553984;6603445526651299212;1;59373;1;noepUCqclDOcemYoV9f7nDzBxOLyA8vqdmZ5TM2bpSxZsHeUuk
80;70;12254;0;331;MTXCREFD;0;;4578;1707914840105325824;12046599758293714130;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840105325824;12046599758293714130;1;51335;3;aKHRpNR0Ln5upcSFqaI8RhhXCKrT3YDdV2ChVNBhUpBhWOUA0F
80;70;12254;0;331;MTXCREFD;0;;4579;1707914840106107904;7523305650065358563;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840106107904;7523305650065358563;1;48979;4;HHTPc3FPQA1zjw4CfQN2q9JAsVldkAuJQxktfAQ4kWSzOEfTqJ
80;70;12254;0;331;MTXCREFD;0;;4580;1707914840106884352;13466174608186762131;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840106884352;13466174608186762131;1;45970;1;iX9WxGgfDFvJHf9ikF3kWMLeyqFI6s8Duu4u3TLZoFcx31u6QT
80;70;12254;0;331;MTXCREFD;0;;4581;1707914840107659008;15219314506626011972;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840107659008;15219314506626011972;1;43223;3;pFF3oz3ZrFHpDmxs5W9BUhNEGqeW8Zq9lxfNwC73PObR7aGVzc
80;70;12254;0;331;MTXCREFD;0;;4582;1707914840108436224;4445388988996342660;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840108436224;4445388988996342660;1;42247;1;qSJugTTwnv5RProLMjQYGOzoDQORzvWpnGuSJrEPY1vij3Z22M
80;70;12254;0;331;MTXCREFD;0;;4583;1707914840109219328;8226033163480278787;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840109219328;8226033163480278787;1;43278;1;hawa3otKBXug4Gl2c75mCymxZAmj0Mpqwpmp6PpkzKlryROwjj
80;70;12254;0;331;MTXCREFD;0;;4584;1707914840109995776;16350886080459075497;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840109995776;16350886080459075497;1;48067;4;KSWTZkCMnjaijiEJxX72SHpgjuMdj6yVAvYtZ1GulTFZugb8W9
80;70;12254;0;331;MTXCREFD;0;;4585;1707914840110774784;5831753562779817081;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840110774784;5831753562779817081;1;50176;2;YsiBqwDDZYKVTjnPqJiZ7F4kMrPqQTKGG8QeElnlREv8gPMqzQ
80;70;12254;0;331;MTXCREFD;0;;4586;1707914840111541248;13661276106137873209;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840111541248;13661276106137873209;1;51872;4;JRzCf0f4EuGIGRyygmlvjicGIfRvDDV1ixPomjREqq0rlj8Zjy
80;70;12254;0;331;MTXCREFD;0;;4587;1707914840112319488;6693053222958003053;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840112319488;6693053222958003053;1;57607;2;mtYMowcX7TaxBrXG0rRFB64RA3WZqNRVgxRawX1qkdjAq0aqIn
80;70;12254;0;331;MTXCREFD;0;;4588;1707914840113098496;11063816997224143940;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840113098496;11063816997224143940;1;61589;4;mKYYSuGHtqOYZB6M4MwK3aPegvhLejrTUr3HusgQYhnTgcpkjR
80;70;12254;0;331;MTXCREFD;0;;4589;1707914840113872384;13683793718896855083;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840113872384;13683793718896855083;1;19764;3;4Yh3IPEyHcnGSUMTOKigj9nZgrIAqn6S3aAAbp3lN54EupXZYZ
80;70;12254;0;331;MTXCREFD;0;;4590;1707914840114644992;5544845050820913897;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840114644992;5544845050820913897;1;29030;2;WWMjmKUcTKwvmZ0GjN1ghPxorkqCXXAxjRt92HyBEsWlX01irg
80;70;12254;0;331;MTXCREFD;0;;4591;1707914840115424768;16516199884347167112;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840115424768;16516199884347167112;1;37957;1;3tyqf13Wq3vCZpGQv4P5jA3usPi6eE1c27NZTeCn8dLmdiT7rZ
80;70;12254;0;331;MTXCREFD;0;;4592;1707914840116194816;9111810814759477061;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840116194816;9111810814759477061;1;48065;4;B29TQfaF41cgJxpfQJTGszeZzVfCWk7fJf2ZjGGCdcgjd4CVUc
80;70;12254;0;331;MTXCREFD;0;;4593;1707914840116972800;16931856059503922106;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840116972800;16931856059503922106;1;57289;1;XNqEFMQnWMaSTBNd5OlnemIe4CTjI6ysLx3B2mcsE4kD879ZUa
80;70;12254;0;331;MTXCREFD;0;;4594;1707914840117749248;6605484302190483923;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840117749248;6605484302190483923;1;6537;3;FwQlx5TzhDt3txyKH5gEu5HhyH1ZvjqVESZx2wWOs5CUub4xjt
80;70;12254;0;331;MTXCREFD;0;;4595;1707914840118521344;11961044576770104660;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840118521344;11961044576770104660;1;20087;2;ptwZKf9BGtehBzlWKyrfLHFSSLbB7UZHr8B7sLx69F4IJZO1sC
80;70;12254;0;331;MTXCREFD;0;;4596;1707914840119301888;2152551367665151811;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840119301888;2152551367665151811;1;33197;1;g2H14HAAalF5H09zkJP98GJUydEG7TvyO6RyEjwzY1q5RzWM4W
80;70;12254;0;331;MTXCREFD;0;;4597;1707914840120079872;3327695893923403305;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840120079872;3327695893923403305;1;48944;2;pWLESaDyrFK5V0YkgnU8z6esDTKsi9RsgzqOwFWIToWiO2FXoF
80;70;12254;0;331;MTXCREFD;0;;4598;1707914840120851456;9117478187404559067;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840120851456;9117478187404559067;1;65504;3;MO8usE1zQBNPRvnCjDJaqspJal6zYNfUOFxiEFFZP42Wq07pXM
80;70;12254;0;331;MTXCREFD;0;;4599;1707914840121625856;6700771228630292441;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840121625856;6700771228630292441;1;23040;2;51fvjsvqKQMFxHgJINvYvz8mUB4hBuj0hLnzf4tfoNF3foHDbu
80;70;12254;0;331;MTXCREFD;0;;4600;1707914840122398720;1051675960145219606;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840122398720;1051675960145219606;1;42001;3;RS9AZYyfALnn6MOKwUw3NNmyyCfut42w6aOMraobxtqp6ol2qz
80;70;12254;0;331;MTXCREFD;0;;4601;1707914840123171072;10291170975716435986;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840123171072;10291170975716435986;1;61240;1;3cbKPplht7UNU3K2ocXsyDmyKZke1kylMV25VCCJFtusBMTzKd
80;70;12254;0;331;MTXCREFD;0;;4602;1707914840123946752;14629369897289655711;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840123946752;14629369897289655711;1;14256;1;1w0u7FK6kf48Nde9bREq2OfJOaWfFclSvXdzcHSQ4r804V068N
80;70;12254;0;331;MTXCREFD;0;;4603;1707914840124721920;1778652527753791902;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840124721920;1778652527753791902;1;40203;3;o7HRBsoTFpk3xKc0laj3GObU7DaHDbWfQr0otkbeIr438DPDle
80;70;12254;0;331;MTXCREFD;0;;4604;1707914840125503744;14173543168032461356;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840125503744;14173543168032461356;1;65133;3;2yY9caDlmSSxADkvSNLpmFTB4KSc1bM2kLXUWilRMOipY7I5ht
80;70;12254;0;331;MTXCREFD;0;;4605;1707914840126276096;17998672912820909687;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840126276096;17998672912820909687;1;23751;1;xAMMOS5IVybVhyXqONlTkCD1r4tOytXvUoRfi3QHP4aAExntjj
80;70;12254;0;331;MTXCREFD;0;;4606;1707914840127056384;1556772573745126352;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840127056384;1556772573745126352;1;48570;2;ahobBuymHEvjwKqD2CbyWkYPMDK3NjQrzTvYTz5Um3qWwQ9mVj
80;70;12254;0;331;MTXCREFD;0;;4607;1707914840127850752;8891519082536917842;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840127850752;8891519082536917842;1;9490;4;0xGELWiINP7Q7IhwCNYAWuIpy5IorKIlPvnpf9HEhbOc6InMH5
80;70;12254;0;331;MTXCREFD;0;;4608;1707914840128619776;17506345446824478599;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840128619776;17506345446824478599;1;38664;1;7dRGAsIncZE0tGzaJgCFzROATVVIuKjr9w6XFj9UBrZRSNjHQd
80;70;12254;0;331;MTXCREFD;0;;4609;1707914840129394944;10520664878846341491;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840129394944;10520664878846341491;1;2270;3;zTAIbNIHhSRzZlsO9lTHxCoDqU7yQbnsP8GF0arq4jXpAGDLpl
80;70;12254;0;331;MTXCREFD;0;;4610;1707914840130171648;15910363021304997294;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840130171648;15910363021304997294;1;31499;4;8SP34s9UR696WbGq62VYLUksePcI7JP4X9ghSjGblSYO7J2EiY
80;70;12254;0;331;MTXCREFD;0;;4611;1707914840130947840;5098658650645653640;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840130947840;5098658650645653640;1;62305;3;WAyDDNeoedigSkKXmU7eVT6aAaW0NBYXMs5kosDOiJNuSNiEpk
80;70;12254;0;331;MTXCREFD;0;;4612;1707914840131724800;16830752492457307965;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840131724800;16830752492457307965;1;30549;2;RGNsufmfuAR6hVvjxr2Ndl13SWWNbVJgvHOH3vIXM4XdCxEHQF
80;70;12254;0;331;MTXCREFD;0;;4613;1707914840132487680;9697239533883100529;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840132487680;9697239533883100529;1;64817;1;4jO0M69YmARtgKKPjDpX5DzgGGVbkcHkY9NjGYTS7OE7jFeHox
80;70;12254;0;331;MTXCREFD;0;;4614;1707914840133260800;11990669547403245160;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840133260800;11990669547403245160;1;32471;2;SIGpKsnYYjRYdyFaWjZZeZwSGadB8kBbpbxqC6DI7NiudmEE4C
80;70;12254;0;331;MTXCREFD;0;;4615;1707914840134050048;15068548501886256798;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840134050048;15068548501886256798;1;1731;1;eHt8QBtpYiuue3Nza0mlSXimF9pPXrZp4iVr3RXvR1yw2riIvH
80;70;12254;0;331;MTXCREFD;0;;4616;1707914840134827008;11056079411150265984;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840134827008;11056079411150265984;1;42317;3;ZGKFExsR0tdFmjnIrgrDponJapQckpgnpBeIsvDZBwgtEhIv6C
80;70;12254;0;331;MTXCREFD;0;;4617;1707914840135589888;16081724863391941778;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840135589888;16081724863391941778;1;14944;2;2tOjW0TzRZvJWEBDF0BT1jCkh08jA6DesnH6IeRQFauKpyu7L6
80;70;12254;0;331;MTXCREFD;0;;4618;1707914840136359680;9933577718615480347;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840136359680;9933577718615480347;1;52556;2;zQeIrcsXoASJpMonmjWZOSw3ehSZ9QNSRxGV0vFXeV5Fo3zhn6
80;70;12254;0;331;MTXCREFD;0;;4619;1707914840137139968;11661237845624357916;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840137139968;11661237845624357916;1;25818;3;Px4tOrToNJsDV31NuHIJqancXi29stpFmKY0wyJGTHwhylvqYA
80;70;12254;0;331;MTXCREFD;0;;4620;1707914840137915136;15070833866896758572;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840137915136;15070833866896758572;1;1062;4;4PyY6ngxXagTscOwoaGeOJM4K38SS7h73vMtm3Lbglc2MWgevy
80;70;12254;0;331;MTXCREFD;0;;4621;1707914840138685184;14832081991101972560;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840138685184;14832081991101972560;1;49984;3;IBI12MjkGajyBWBRxnuvaT9iwJnG5rJnJDMko8zSQpMsI4I1xN
80;70;12254;0;331;MTXCREFD;0;;4622;1707914840139467776;3049438540667872853;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840139467776;3049438540667872853;1;27153;1;wcqVne7Iy3oUvz0LcjLNaLgghYj19a1U1odJ2oUmZ80iejSWje
80;70;12254;0;331;MTXCREFD;0;;4623;1707914840140258816;4929580094631393708;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840140258816;4929580094631393708;1;4683;3;0SIlLLskjxJaYVo1uoCq8ZoU2ejFKcxl606CuoMIqeagpyoNS7
80;70;12254;0;331;MTXCREFD;0;;4624;1707914840141032704;3865863728827861766;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840141032704;3865863728827861766;1;51567;3;ubdV2id90XXxDsVzCqlnHH8RhIBJ4QU0hkqM2K8FiS8DIOu742
80;70;12254;0;331;MTXCREFD;0;;4625;1707914840141811456;18121883368660133442;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840141811456;18121883368660133442;1;34483;3;bwxXaOghOmeHAvqqRnjcTfIXI5WxMVHB1CwoM5ZsBi8fwLzk7Q
80;70;12254;0;331;MTXCREFD;0;;4626;1707914840142581504;5678427058340318591;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840142581504;5678427058340318591;1;15889;1;aCTkqepsaI8gmuxjTnCAYqnyWow9rx2PSt2ROcRLYlAR0KaGjY
80;70;12254;0;331;MTXCREFD;0;;4627;1707914840143356160;7405781813783723574;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840143356160;7405781813783723574;1;657;1;uIZu8jrwUj93FcK4zCDfORcvZt7bhc15O47IiaR2OGtszeONqS
80;70;12254;0;331;MTXCREFD;0;;4628;1707914840144129280;5046901712706421999;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840144129280;5046901712706421999;1;49451;1;mpXaxfuaXH5U4g6FhKrBWNf4LA7A7LduHnhlrciOTJ4SAUVC8T
80;70;12254;0;331;MTXCREFD;0;;4629;1707914840144905472;9621959806962055110;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840144905472;9621959806962055110;1;36736;2;3RUeTEe38rxasEPBseLSvn5e4NIoAH6hKfkPQzuDZsanOf7up0
80;70;12254;0;331;MTXCREFD;0;;4630;1707914840145677568;8120908123948496283;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840145677568;8120908123948496283;1;21003;4;y10hz1xktrG7l4SkPltw0HX6OiBNrQ1XJOl5pxKgWkmsvMjgyx
80;70;12254;0;331;MTXCREFD;0;;4631;1707914840146465792;17191009552271110989;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840146465792;17191009552271110989;1;8135;3;UV0BsVFHRYBizjCiubXG4bxm1DCO8nqQT5MmcNvRapxKvZRQkx
80;70;12254;0;331;MTXCREFD;0;;4632;1707914840147239680;12482593402462839386;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840147239680;12482593402462839386;1;61348;2;ARzchSp4tRLT6jD3mUOt1SSH0Q31Y242RX2STnJxrFeIO6I3co
80;70;12254;0;331;MTXCREFD;0;;4633;1707914840148013312;17038417427769707969;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840148013312;17038417427769707969;1;51175;3;HfMtDVTymxTOrhmbfvjUfSZMS879eyEpRcJG3kKwXQkwRbZIjs
80;70;12254;0;331;MTXCREFD;0;;4634;1707914840148791552;14139254910960175686;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840148791552;14139254910960175686;1;40853;2;trcNawwzoy9h1W4iSLMI8o8ZdGLSH2JUinEDLbgEhH6uXWWm5L
80;70;12254;0;331;MTXCREFD;0;;4635;1707914840149570304;2231900880760816120;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840149570304;2231900880760816120;1;31278;4;vZ71l3lI19yBKyQz68qyfhA7Brc84xxTIsiE8XdvKzv6mdpghZ
80;70;12254;0;331;MTXCREFD;0;;4636;1707914840150349312;10763207706834805557;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840150349312;10763207706834805557;1;21824;2;3PPsTT5mKGOObdmSOWviLiayMQjT80uFO8UK36xPMfKF5MlJRh
80;70;12254;0;331;MTXCREFD;0;;4637;1707914840151123968;8971869813577774684;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840151123968;8971869813577774684;1;15450;3;rz04eRVJc44nAHEV6GhASKsk4l1a265nwZZK1ketEF50O9JJ1C
80;70;12254;0;331;MTXCREFD;0;;4638;1707914840151904768;17778816334206633228;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840151904768;17778816334206633228;1;8616;4;DurunPSqFBiEwx7p9VRMAhGZXgHu04vKlizMSbJAKHjraQdx2V
80;70;12254;0;331;MTXCREFD;0;;4639;1707914840152716800;11185180198798196781;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840152716800;11185180198798196781;1;3542;1;1coOZGWRppa63eAxnU6woS5SwbjBAl1PIiMoaL5lvdaox1IJTJ
80;70;12254;0;331;MTXCREFD;0;;4640;1707914840153496064;9961077359009765859;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914840153496064;9961077359009765859;1;63313;1;5MpVfisvgmR34yiWPM4uqhov9N6mM620GWdF2VVmVzHUteMTbR
