msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;tickSizeIndexID;tickFactorMaxPeriod;tickFactor;CTSR_minimumPrice_1;CTSR_minimumPriceDecimals_1;CTSR_tickSize_1;CTSR_tickSizeDecimals_1 
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;24;7;4;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;22;7;5;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;25;7;4;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;26;7;5;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;12;7;3;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;25;7;3;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;27;7;5;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;28;7;5;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;18;7;5;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;30;7;3;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;19;7;4;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;14;7;5;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;28;7;3;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;29;7;1;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;18;7;3;7
4615;31;12227;0;331;MTXCREFD;0;;2448;1707914750002782720;8061871866229227048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750002782720;8061871866229227048;1;1890;4030785454;17019176725744707306;17;7;4;7
43;31;12227;0;331;MTXCREFD;0;;2449;1707914750024731904;7818038095679041355;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750024731904;7818038095679041355;1;61663;655568594;7455536035452782719;;;;
133;31;12227;0;331;MTXCREFD;0;;2450;1707914750026959616;15530959364054769352;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750026959616;15530959364054769352;1;33511;3884375986;7407392682528705903;28;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2450;1707914750026959616;15530959364054769352;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750026959616;15530959364054769352;1;33511;3884375986;7407392682528705903;15;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2450;1707914750026959616;15530959364054769352;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750026959616;15530959364054769352;1;33511;3884375986;7407392682528705903;27;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2450;1707914750026959616;15530959364054769352;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750026959616;15530959364054769352;1;33511;3884375986;7407392682528705903;14;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2450;1707914750026959616;15530959364054769352;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750026959616;15530959364054769352;1;33511;3884375986;7407392682528705903;22;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2451;1707914750029233152;10385106542623768902;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750029233152;10385106542623768902;1;41007;363873117;3738780445453483372;16;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2451;1707914750029233152;10385106542623768902;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750029233152;10385106542623768902;1;41007;363873117;3738780445453483372;25;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2451;1707914750029233152;10385106542623768902;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750029233152;10385106542623768902;1;41007;363873117;3738780445453483372;13;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2451;1707914750029233152;10385106542623768902;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750029233152;10385106542623768902;1;41007;363873117;3738780445453483372;26;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2451;1707914750029233152;10385106542623768902;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750029233152;10385106542623768902;1;41007;363873117;3738780445453483372;30;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2452;1707914750031472896;6004744237152119051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750031472896;6004744237152119051;1;54676;3658193846;18384858688519730836;20;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2452;1707914750031472896;6004744237152119051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750031472896;6004744237152119051;1;54676;3658193846;18384858688519730836;24;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2452;1707914750031472896;6004744237152119051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750031472896;6004744237152119051;1;54676;3658193846;18384858688519730836;26;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2452;1707914750031472896;6004744237152119051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750031472896;6004744237152119051;1;54676;3658193846;18384858688519730836;25;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2452;1707914750031472896;6004744237152119051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750031472896;6004744237152119051;1;54676;3658193846;18384858688519730836;21;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2453;1707914750033684992;4740380569273721725;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750033684992;4740380569273721725;1;57302;3366856641;11312042644297225949;21;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2453;1707914750033684992;4740380569273721725;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750033684992;4740380569273721725;1;57302;3366856641;11312042644297225949;24;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2453;1707914750033684992;4740380569273721725;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750033684992;4740380569273721725;1;57302;3366856641;11312042644297225949;14;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2453;1707914750033684992;4740380569273721725;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750033684992;4740380569273721725;1;57302;3366856641;11312042644297225949;10;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2453;1707914750033684992;4740380569273721725;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750033684992;4740380569273721725;1;57302;3366856641;11312042644297225949;16;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2454;1707914750035916032;11586825415923821769;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750035916032;11586825415923821769;1;5221;532056102;7818389727207214809;30;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2454;1707914750035916032;11586825415923821769;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750035916032;11586825415923821769;1;5221;532056102;7818389727207214809;28;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2454;1707914750035916032;11586825415923821769;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750035916032;11586825415923821769;1;5221;532056102;7818389727207214809;28;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2454;1707914750035916032;11586825415923821769;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750035916032;11586825415923821769;1;5221;532056102;7818389727207214809;22;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2454;1707914750035916032;11586825415923821769;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750035916032;11586825415923821769;1;5221;532056102;7818389727207214809;27;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2455;1707914750038150656;18326453138240105872;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750038150656;18326453138240105872;1;32906;1025059801;16484962119037723373;13;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2455;1707914750038150656;18326453138240105872;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750038150656;18326453138240105872;1;32906;1025059801;16484962119037723373;29;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2455;1707914750038150656;18326453138240105872;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750038150656;18326453138240105872;1;32906;1025059801;16484962119037723373;17;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2455;1707914750038150656;18326453138240105872;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750038150656;18326453138240105872;1;32906;1025059801;16484962119037723373;27;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2455;1707914750038150656;18326453138240105872;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750038150656;18326453138240105872;1;32906;1025059801;16484962119037723373;21;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2456;1707914750040367616;17058312143394420287;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750040367616;17058312143394420287;1;23965;3921871377;11912974716717371434;30;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2456;1707914750040367616;17058312143394420287;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750040367616;17058312143394420287;1;23965;3921871377;11912974716717371434;12;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2456;1707914750040367616;17058312143394420287;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750040367616;17058312143394420287;1;23965;3921871377;11912974716717371434;10;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2456;1707914750040367616;17058312143394420287;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750040367616;17058312143394420287;1;23965;3921871377;11912974716717371434;30;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2456;1707914750040367616;17058312143394420287;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750040367616;17058312143394420287;1;23965;3921871377;11912974716717371434;16;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2457;1707914750042592768;15936277780440654258;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750042592768;15936277780440654258;1;49572;4104377548;1969429739929874565;27;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2457;1707914750042592768;15936277780440654258;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750042592768;15936277780440654258;1;49572;4104377548;1969429739929874565;22;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2457;1707914750042592768;15936277780440654258;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750042592768;15936277780440654258;1;49572;4104377548;1969429739929874565;18;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2457;1707914750042592768;15936277780440654258;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750042592768;15936277780440654258;1;49572;4104377548;1969429739929874565;26;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2457;1707914750042592768;15936277780440654258;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750042592768;15936277780440654258;1;49572;4104377548;1969429739929874565;24;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2458;1707914750044818432;1270953474263401080;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750044818432;1270953474263401080;1;25960;2470116303;17096742564944473211;22;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2458;1707914750044818432;1270953474263401080;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750044818432;1270953474263401080;1;25960;2470116303;17096742564944473211;18;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2458;1707914750044818432;1270953474263401080;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750044818432;1270953474263401080;1;25960;2470116303;17096742564944473211;17;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2458;1707914750044818432;1270953474263401080;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750044818432;1270953474263401080;1;25960;2470116303;17096742564944473211;11;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2458;1707914750044818432;1270953474263401080;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750044818432;1270953474263401080;1;25960;2470116303;17096742564944473211;24;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2459;1707914750047041024;11531539101037341204;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750047041024;11531539101037341204;1;29177;950733425;15496311458794945726;22;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2459;1707914750047041024;11531539101037341204;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750047041024;11531539101037341204;1;29177;950733425;15496311458794945726;28;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2459;1707914750047041024;11531539101037341204;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750047041024;11531539101037341204;1;29177;950733425;15496311458794945726;19;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2459;1707914750047041024;11531539101037341204;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750047041024;11531539101037341204;1;29177;950733425;15496311458794945726;21;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2459;1707914750047041024;11531539101037341204;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750047041024;11531539101037341204;1;29177;950733425;15496311458794945726;12;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2460;1707914750049252096;8215107922756001990;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750049252096;8215107922756001990;1;58650;589227124;12802357484656742079;14;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2460;1707914750049252096;8215107922756001990;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750049252096;8215107922756001990;1;58650;589227124;12802357484656742079;25;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2460;1707914750049252096;8215107922756001990;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750049252096;8215107922756001990;1;58650;589227124;12802357484656742079;28;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2460;1707914750049252096;8215107922756001990;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750049252096;8215107922756001990;1;58650;589227124;12802357484656742079;13;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2460;1707914750049252096;8215107922756001990;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750049252096;8215107922756001990;1;58650;589227124;12802357484656742079;12;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2461;1707914750051472384;1963300339661840039;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750051472384;1963300339661840039;1;63920;3001040623;12096337001142451839;18;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2461;1707914750051472384;1963300339661840039;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750051472384;1963300339661840039;1;63920;3001040623;12096337001142451839;23;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2461;1707914750051472384;1963300339661840039;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750051472384;1963300339661840039;1;63920;3001040623;12096337001142451839;29;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2461;1707914750051472384;1963300339661840039;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750051472384;1963300339661840039;1;63920;3001040623;12096337001142451839;13;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2461;1707914750051472384;1963300339661840039;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750051472384;1963300339661840039;1;63920;3001040623;12096337001142451839;21;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2462;1707914750053700096;7011467683354032296;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750053700096;7011467683354032296;1;18570;3909180016;15195116670850308603;19;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2462;1707914750053700096;7011467683354032296;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750053700096;7011467683354032296;1;18570;3909180016;15195116670850308603;20;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2462;1707914750053700096;7011467683354032296;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750053700096;7011467683354032296;1;18570;3909180016;15195116670850308603;28;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2462;1707914750053700096;7011467683354032296;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750053700096;7011467683354032296;1;18570;3909180016;15195116670850308603;21;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2462;1707914750053700096;7011467683354032296;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750053700096;7011467683354032296;1;18570;3909180016;15195116670850308603;27;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2463;1707914750055902976;14152179458988134210;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750055902976;14152179458988134210;1;27312;760628629;72550278666536752;21;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2463;1707914750055902976;14152179458988134210;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750055902976;14152179458988134210;1;27312;760628629;72550278666536752;19;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2463;1707914750055902976;14152179458988134210;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750055902976;14152179458988134210;1;27312;760628629;72550278666536752;15;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2463;1707914750055902976;14152179458988134210;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750055902976;14152179458988134210;1;27312;760628629;72550278666536752;18;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2463;1707914750055902976;14152179458988134210;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750055902976;14152179458988134210;1;27312;760628629;72550278666536752;26;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2464;1707914750058137344;2026158410352919238;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750058137344;2026158410352919238;1;8320;2738489984;12615873056543579040;16;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2464;1707914750058137344;2026158410352919238;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750058137344;2026158410352919238;1;8320;2738489984;12615873056543579040;26;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2464;1707914750058137344;2026158410352919238;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750058137344;2026158410352919238;1;8320;2738489984;12615873056543579040;26;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2464;1707914750058137344;2026158410352919238;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750058137344;2026158410352919238;1;8320;2738489984;12615873056543579040;20;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2464;1707914750058137344;2026158410352919238;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750058137344;2026158410352919238;1;8320;2738489984;12615873056543579040;28;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2465;1707914750060354304;5957399554143811137;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750060354304;5957399554143811137;1;27166;1054815830;12470334979778046426;16;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2465;1707914750060354304;5957399554143811137;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750060354304;5957399554143811137;1;27166;1054815830;12470334979778046426;25;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2465;1707914750060354304;5957399554143811137;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750060354304;5957399554143811137;1;27166;1054815830;12470334979778046426;23;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2465;1707914750060354304;5957399554143811137;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750060354304;5957399554143811137;1;27166;1054815830;12470334979778046426;13;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2465;1707914750060354304;5957399554143811137;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750060354304;5957399554143811137;1;27166;1054815830;12470334979778046426;15;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2466;1707914750062578432;1346413284454584091;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750062578432;1346413284454584091;1;55255;2885743566;3772006497760266349;10;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2466;1707914750062578432;1346413284454584091;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750062578432;1346413284454584091;1;55255;2885743566;3772006497760266349;16;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2466;1707914750062578432;1346413284454584091;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750062578432;1346413284454584091;1;55255;2885743566;3772006497760266349;21;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2466;1707914750062578432;1346413284454584091;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750062578432;1346413284454584091;1;55255;2885743566;3772006497760266349;16;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2466;1707914750062578432;1346413284454584091;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750062578432;1346413284454584091;1;55255;2885743566;3772006497760266349;25;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2467;1707914750064788224;3129332212999162597;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750064788224;3129332212999162597;1;44825;1563377719;12836961447924754238;10;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2467;1707914750064788224;3129332212999162597;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750064788224;3129332212999162597;1;44825;1563377719;12836961447924754238;19;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2467;1707914750064788224;3129332212999162597;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750064788224;3129332212999162597;1;44825;1563377719;12836961447924754238;22;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2467;1707914750064788224;3129332212999162597;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750064788224;3129332212999162597;1;44825;1563377719;12836961447924754238;13;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2467;1707914750064788224;3129332212999162597;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750064788224;3129332212999162597;1;44825;1563377719;12836961447924754238;27;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2468;1707914750066998016;43406553517107905;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750066998016;43406553517107905;1;27546;1665321429;8891735082155458480;17;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2468;1707914750066998016;43406553517107905;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750066998016;43406553517107905;1;27546;1665321429;8891735082155458480;14;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2468;1707914750066998016;43406553517107905;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750066998016;43406553517107905;1;27546;1665321429;8891735082155458480;30;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2468;1707914750066998016;43406553517107905;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750066998016;43406553517107905;1;27546;1665321429;8891735082155458480;18;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2468;1707914750066998016;43406553517107905;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750066998016;43406553517107905;1;27546;1665321429;8891735082155458480;12;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2469;1707914750069233920;12203840042385650964;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750069233920;12203840042385650964;1;18710;1635875431;15909972078408499620;26;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2469;1707914750069233920;12203840042385650964;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750069233920;12203840042385650964;1;18710;1635875431;15909972078408499620;19;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2469;1707914750069233920;12203840042385650964;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750069233920;12203840042385650964;1;18710;1635875431;15909972078408499620;17;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2469;1707914750069233920;12203840042385650964;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750069233920;12203840042385650964;1;18710;1635875431;15909972078408499620;28;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2469;1707914750069233920;12203840042385650964;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750069233920;12203840042385650964;1;18710;1635875431;15909972078408499620;26;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2470;1707914750071464192;17783330694432480273;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750071464192;17783330694432480273;1;57832;186005193;9999006863942263458;21;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2470;1707914750071464192;17783330694432480273;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750071464192;17783330694432480273;1;57832;186005193;9999006863942263458;11;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2470;1707914750071464192;17783330694432480273;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750071464192;17783330694432480273;1;57832;186005193;9999006863942263458;12;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2470;1707914750071464192;17783330694432480273;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750071464192;17783330694432480273;1;57832;186005193;9999006863942263458;28;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2470;1707914750071464192;17783330694432480273;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750071464192;17783330694432480273;1;57832;186005193;9999006863942263458;16;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2471;1707914750073676800;2453777069469544419;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750073676800;2453777069469544419;1;710;49691004;15869778423231592712;29;7;4;7
