msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;participantTypeID;name;participantTypeQualifiers;batchID
79;69;12219;0;331;MTXCREFD;0;;1344;1707914701078224896;11248761924186947260;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701078224896;11248761924186947260;5;ubUB5r2TTlwInqDMComo45p3rA4YtUx676Q1ZvccewwuQXsKpq;1;1
79;69;12219;0;331;MTXCREFD;0;;1345;1707914701079000832;16569196346547396297;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701079000832;16569196346547396297;6;KfWJHXC8gbbThNFnCbhRb8tKYymuRgSHvL59q1gfOnpwMKN1eT;1;1
79;69;12219;0;331;MTXCREFD;0;;1346;1707914701079770880;6658878822865070706;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701079770880;6658878822865070706;3;w92EMbOiScjX4xTO4GwqbPwqJGeIwUWTU7xNFKJjGPs3PVlb40;1;1
79;69;12219;0;331;MTXCREFD;0;;1347;1707914701080550656;10415320353862121113;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701080550656;10415320353862121113;5;vHXtFdmaSp7YfX3Nz9XpUvcT6QZx6hTKiPriFteJqel9KbLV6i;0;1
79;69;12219;0;331;MTXCREFD;0;;1348;1707914701081325824;12819008282837061262;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701081325824;12819008282837061262;11;xLDPBqAj8iL3JQx8gXxFJLkYsNDms1Rwn3iDKE9IXw4c4na3Mr;1;1
79;69;12219;0;331;MTXCREFD;0;;1349;1707914701082105600;7084286398768743324;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701082105600;7084286398768743324;10;2z0bWgJxSl325cvAxJHUKNcibpPjF5dPrTy1gj82KiPuj3hkbP;1;1
79;69;12219;0;331;MTXCREFD;0;;1350;1707914701082884608;6173717066649214782;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701082884608;6173717066649214782;5;a7er53tfVdUFxr7NmtNlq1t2YxqEi962yDnvbesQbd9smz7WcH;1;1
79;69;12219;0;331;MTXCREFD;0;;1351;1707914701083659008;4830762519254693339;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701083659008;4830762519254693339;7;KjvNxiUsv4UP7fydNCK8OW6y5c8RkfiK4Vi3sO2kSY6XCJsUnV;1;1
79;69;12219;0;331;MTXCREFD;0;;1352;1707914701084438272;5910093993625862552;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701084438272;5910093993625862552;5;Ar7PdsSZzskbbivl1gpTvdvgUVve2cUxk4qTMyfOMFIdVVL4kg;0;1
79;69;12219;0;331;MTXCREFD;0;;1353;1707914701085214720;16396272692143399365;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701085214720;16396272692143399365;10;ziVc4PVCxn96KtzJtXAXMX71Qc2ofdmJIy8vNTKQH7y4SetRHL;1;1
79;69;12219;0;331;MTXCREFD;0;;1354;1707914701085990912;2440644943228537403;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701085990912;2440644943228537403;5;6J8I4XPdR6NhRnBs7KsmDjOPgKGU2fXT5BAPboomaN9RBrCsdF;0;1
79;69;12219;0;331;MTXCREFD;0;;1355;1707914701086772992;9277371183643133538;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701086772992;9277371183643133538;10;QUPBhCI7il3JbtQwSLsoGwo33oyfZrksBmoO9rcpJtqBTvoW1f;1;1
79;69;12219;0;331;MTXCREFD;0;;1356;1707914701087549184;6061692909088757530;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701087549184;6061692909088757530;2;60FGm59kz1fYNBiqPGZSRmV5CEjieZcSBt2UKQGBPA8NTawfcS;0;1
79;69;12219;0;331;MTXCREFD;0;;1357;1707914701088329216;14708396752452911566;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701088329216;14708396752452911566;6;7TGwUKYIjn54DQJo4QD1BUyC3rEbnMBuk4xoL03z4hrq7DyiFG;0;1
79;69;12219;0;331;MTXCREFD;0;;1358;1707914701089110016;5676357632206051766;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701089110016;5676357632206051766;2;mT6Ztq59Vep6m4sSEEhTPDPExbnzzETZ4wOSwERXwE4dNp1Zc4;0;1
79;69;12219;0;331;MTXCREFD;0;;1359;1707914701089883648;7865641476523693016;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701089883648;7865641476523693016;3;SHSHtlpIqZ3HgHbaIME66GIFdfvZQy8VRbbIiYRVvEHSTTlPyX;1;1
79;69;12219;0;331;MTXCREFD;0;;1360;1707914701090656512;7565169170345295087;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701090656512;7565169170345295087;12;JAzBO6JGjteGnwP1OpHza3rTBxrARYrd1JPCkiExTNfIgQ8msN;0;1
79;69;12219;0;331;MTXCREFD;0;;1361;1707914701091433728;3729536003754234062;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701091433728;3729536003754234062;6;KvquPKAu4JaymUHiQa4dbr6IToFeplqsCHs3Ru5kFlp0G041bs;1;1
79;69;12219;0;331;MTXCREFD;0;;1362;1707914701092207616;3400640745115491261;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701092207616;3400640745115491261;7;WQt3Euu7VWZVwdvpXOoSKoRiQMcPnZa7yhIuJXsheZnrWoKzEp;0;1
79;69;12219;0;331;MTXCREFD;0;;1363;1707914701092986624;15739863426928584323;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701092986624;15739863426928584323;12;2FCKY8sxR8SSsyS9NmaZVa5GgebWtnq4oQu7EUiqevanOhBZqr;1;1
79;69;12219;0;331;MTXCREFD;0;;1364;1707914701093767680;3809821961226322932;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701093767680;3809821961226322932;3;sRzl9Fyug47UgswlJ78pIWlpyqEvYOeLFV8LcmClMkqgsyYe46;1;1
79;69;12219;0;331;MTXCREFD;0;;1365;1707914701094545920;3351238636414732367;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701094545920;3351238636414732367;9;QGLhnYB0W2hgusN95AAK5D1OhXpLuXEqf3LAFnJ1AKpEzA009v;1;1
79;69;12219;0;331;MTXCREFD;0;;1366;1707914701095320064;4168772412954466592;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701095320064;4168772412954466592;10;WcGVPrif7qlD6uxjdeN40B5qSpybkW65WH3sEdCg64zejuXsjN;1;1
79;69;12219;0;331;MTXCREFD;0;;1367;1707914701096099072;1484968204207069828;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701096099072;1484968204207069828;12;Zs1pN5JZPIQ92pNddNG5FpVoy9Sg7HWN1sM2HtwB9ajFbovx6v;1;1
79;69;12219;0;331;MTXCREFD;0;;1368;1707914701096880896;8555005378134507377;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701096880896;8555005378134507377;2;Hk8zEPFO7zs4yOdsiPmpfOKI1uWmo9Kk50S8Qbe3uCnhMNRfGS;1;1
79;69;12219;0;331;MTXCREFD;0;;1369;1707914701097654784;4312114205590918274;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701097654784;4312114205590918274;2;f3xzjmj6HvtFfGKENZHuIvmAf0JX7YlMtJtqXG5vo7romoUc2e;1;1
79;69;12219;0;331;MTXCREFD;0;;1370;1707914701098432256;8704519074966170132;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701098432256;8704519074966170132;11;KtiG3RGbGj3QH4FQBrZPWQR1v9td9cyry77RjYjICl5GgmcQD9;1;1
79;69;12219;0;331;MTXCREFD;0;;1371;1707914701099207936;7505545574199539643;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701099207936;7505545574199539643;5;0tg8EOgicfSXjY0U1VJszVbIpO6Et3H2pKO7HiuVfFeKkLEKu9;0;1
79;69;12219;0;331;MTXCREFD;0;;1372;1707914701099981824;17399035723304281515;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701099981824;17399035723304281515;10;KjuBqtbmf1P2GWKGryBHc524uTIg43fubB6CM4y0IeSlJZq1ac;1;1
79;69;12219;0;331;MTXCREFD;0;;1373;1707914701100752384;696517745970694898;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701100752384;696517745970694898;2;d1ALiLYrSw5gThR331VE8HzvlAhFSrrhuhCr4XusQ4Uir9cNUq;0;1
79;69;12219;0;331;MTXCREFD;0;;1374;1707914701101525248;8818948693460421478;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701101525248;8818948693460421478;11;vV60pMcbaXtklrNQsfY4ADAmgniFqaZJDo470R1Y9EWXtesJnS;0;1
79;69;12219;0;331;MTXCREFD;0;;1375;1707914701102299136;17632374107435240286;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701102299136;17632374107435240286;6;vQXbaqUca3FY1Aam3Gk5Ld0oq4jkJRB0Sya38btax2Co1KMqZe;1;1
79;69;12219;0;331;MTXCREFD;0;;1376;1707914701103072768;327687821881281937;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701103072768;327687821881281937;7;vruFrxNktCV5VjsbPmnOdezORxXGnvbxYaf8PC8V4SExJMLaC5;1;1
79;69;12219;0;331;MTXCREFD;0;;1377;1707914701103849984;5047984220163011679;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701103849984;5047984220163011679;7;ft55j9lgizYM7yKcpyMqEjMrjjIynpAgHH2PVSUqK9FvsG3VtW;1;1
79;69;12219;0;331;MTXCREFD;0;;1378;1707914701104625664;7317883958160806932;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701104625664;7317883958160806932;4;VbkmGo7GNYjkrVdVFedkfpMmPMHqrc9814WMjRt3aRpjLEHOzA;0;1
79;69;12219;0;331;MTXCREFD;0;;1379;1707914701105403136;12926827789767671014;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701105403136;12926827789767671014;4;aUmmElCMRxJ9uxGRfcvHeJhGr9ZabNmee1cSe7kb8JecPkB6oM;1;1
79;69;12219;0;331;MTXCREFD;0;;1380;1707914701106176768;7127246538751391255;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701106176768;7127246538751391255;2;cZ9SPIGP6DHbA0CWEd81ovNdXfYHKAaDcSRt4ut5OSZZCOXYrg;1;1
79;69;12219;0;331;MTXCREFD;0;;1381;1707914701106955264;3674730030351780291;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701106955264;3674730030351780291;1;OMbqeZ7TL2M5tMU1fZXFjdri4KO4CI8nhgFa0lHE7tpomuFlvw;0;1
79;69;12219;0;331;MTXCREFD;0;;1382;1707914701107731200;15095728202923983820;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701107731200;15095728202923983820;11;k4JNHtnTFZQedxwFh8mbOKk3DWNnx0qKZsJkMgZmnxlxh3eSu6;1;1
79;69;12219;0;331;MTXCREFD;0;;1383;1707914701108504576;14798102359932589339;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701108504576;14798102359932589339;7;uu52zlWtrlZIJdHUM3CCV9HynMh6vIvgkOujB3fXn3I1WD3Yvo;1;1
79;69;12219;0;331;MTXCREFD;0;;1384;1707914701109278976;11954697796042288032;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701109278976;11954697796042288032;11;EKSrfOk6IV3ErPK91CVtrtmIRADjnpv6F1PIc43w2Fn3nadouc;0;1
79;69;12219;0;331;MTXCREFD;0;;1385;1707914701110052352;10039407071192151179;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701110052352;10039407071192151179;11;wuEfnITHzI6GC24pRX4kvFulA4Ykxn56G5numfGdkVp9gK2UjT;0;1
79;69;12219;0;331;MTXCREFD;0;;1386;1707914701110829312;18359859496210011378;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701110829312;18359859496210011378;7;X2nQotw1vP8eORQWtHxJ2iPcC3Sdw6SsCK7qdzwRKYhgl44XZr;0;1
79;69;12219;0;331;MTXCREFD;0;;1387;1707914701111596800;9205783565217058432;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701111596800;9205783565217058432;4;54Sw94ABJs3TiCX9hNbNtCo1BT8nXlKZ3ZwtsgSiC8XxthOfrH;0;1
79;69;12219;0;331;MTXCREFD;0;;1388;1707914701112376320;14322603215100946615;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701112376320;14322603215100946615;9;VqWZdpsl2z0Hynng3fdcdVLdVYzP8IAISVMe6BuZtsSs8ChGbh;1;1
79;69;12219;0;331;MTXCREFD;0;;1389;1707914701113152512;4358327874979716734;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701113152512;4358327874979716734;6;BNLwcRSeAm8di3wlG4A455qp00lOov6P2nYc8FfDoWPFd35jTH;1;1
79;69;12219;0;331;MTXCREFD;0;;1390;1707914701113928960;13304447507654407679;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701113928960;13304447507654407679;7;6LVz0PBFdP3Sa8Ct1lgRB9WBAGZGGANqpP3ZUGyMzSWIysnZVq;1;1
79;69;12219;0;331;MTXCREFD;0;;1391;1707914701114702592;3356216718709222025;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701114702592;3356216718709222025;2;VQUQKcj6lGT9awNsE3aPTVlzYIbQwYxnZ1YZaP086sAMO1nKTx;1;1
79;69;12219;0;331;MTXCREFD;0;;1392;1707914701115472128;16916509005145432821;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701115472128;16916509005145432821;6;U1g6wEXkdKddyxslW3pkGSqh4DVVTpKI5VGnGaHbRe6SqUIMfw;0;1
79;69;12219;0;331;MTXCREFD;0;;1393;1707914701116246016;17151298177992807809;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701116246016;17151298177992807809;7;XYctFCsG4RGbjOw36NGeYyRMDtLdtjF5su7fearvMbf3iC1xoR;0;1
79;69;12219;0;331;MTXCREFD;0;;1394;1707914701117022976;16980756282354570126;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701117022976;16980756282354570126;2;fqDr2igzUZjdeeXdwMIxLxzqwhXtL47jJQMhA6M6RvSfHZkL4R;0;1
79;69;12219;0;331;MTXCREFD;0;;1395;1707914701117800960;7652764005270783271;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701117800960;7652764005270783271;12;AlUS7uLBMB2sHfAjf7qRXkNt9uDJudmue8FofANJncvSVQsycP;1;1
79;69;12219;0;331;MTXCREFD;0;;1396;1707914701118582272;1929720201315090367;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701118582272;1929720201315090367;4;nV1sZubKWmpPRQN77QCeHN5wW3JRlo53lvimamqQwda4tacjnc;1;1
79;69;12219;0;331;MTXCREFD;0;;1397;1707914701119354112;12314664240160837292;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701119354112;12314664240160837292;12;dgE5m1b3kUqtfLR5yleZighfAEDN2KmM8SUd9ajRFJBFFTAvNp;0;1
79;69;12219;0;331;MTXCREFD;0;;1398;1707914701120128000;13587667308029459849;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701120128000;13587667308029459849;2;KdEeNa53lxu3ElnvkxeFpT4JZXpWfRSQaUDryLqHdnvdLvO3tG;1;1
79;69;12219;0;331;MTXCREFD;0;;1399;1707914701120903936;9344784186737769256;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701120903936;9344784186737769256;1;FIuvB2ouo4crvtEPFxgi8iIRmoPChfLaA3H2h3Vx8X5pRzvWAj;1;1
79;69;12219;0;331;MTXCREFD;0;;1400;1707914701121678592;3027785397215779126;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701121678592;3027785397215779126;9;tFKDHaoLjQGRiFG3wusCSkCoiux9JQvNKG4PCwzZVQaEalmvxV;1;1
79;69;12219;0;331;MTXCREFD;0;;1401;1707914701122460160;5565584084330882925;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701122460160;5565584084330882925;7;74lGwYONoDJGwFUgaQGGtKhOL8QiBfFLpTpCnJIlZRPaVNO1ZD;1;1
79;69;12219;0;331;MTXCREFD;0;;1402;1707914701123237632;12208083816899650000;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701123237632;12208083816899650000;3;qBrfSHYRyJyubBYK5XHou02qeNITwJMb9gD1GnYHHRTvxkoKXr;0;1
79;69;12219;0;331;MTXCREFD;0;;1403;1707914701124009984;8554276940979371456;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701124009984;8554276940979371456;3;a8Bk7Ze4zXwVS3bEGcOXXkr1RhrdHZIPmIPm2YCcDz0sME0sY1;1;1
79;69;12219;0;331;MTXCREFD;0;;1404;1707914701124788992;16349759743995775796;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701124788992;16349759743995775796;3;E14sagp2l0tVAtAYOofsTTEyWmWvMwruGBEeVQXod3kC1KigMh;0;1
79;69;12219;0;331;MTXCREFD;0;;1405;1707914701125564416;10458512990166365129;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701125564416;10458512990166365129;4;wtqVtpU2r09aoKM1GDfg1Sp3FR1l6uJ6iC3BrcljzmOJrcfvCD;0;1
79;69;12219;0;331;MTXCREFD;0;;1406;1707914701126347520;17425886879309611964;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701126347520;17425886879309611964;7;kjiH8BWgEASeJUxR16KnB6XFUt8ueiC8KoyIIMBqVaKddQscqW;0;1
79;69;12219;0;331;MTXCREFD;0;;1407;1707914701127125504;13503899866517523651;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701127125504;13503899866517523651;7;WqbCPdBURfcxkDE9ozy6MzykVa1KEp9Ct7iSQWYwbOOSipchGS;1;1
79;69;12219;0;331;MTXCREFD;0;;1408;1707914701127908352;7334859800670771231;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701127908352;7334859800670771231;11;MK1viHiKh5zJGa0KuEoZeJUk4fJU4lfTL4Jfbvdn9EwMAutRzJ;0;1
79;69;12219;0;331;MTXCREFD;0;;1409;1707914701128680192;12873864346681455440;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701128680192;12873864346681455440;7;dY1n3tRUOgJBVc4SrloaNmIRSiXDiay7BanowLVUSnjxpoyIx0;0;1
79;69;12219;0;331;MTXCREFD;0;;1410;1707914701129451008;103412260805714977;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701129451008;103412260805714977;12;QCW8rYYnws8ps2FVkI4hM2m6pX9vgDwpPzuEhwG5O8bPQrd3wv;0;1
79;69;12219;0;331;MTXCREFD;0;;1411;1707914701130230016;15884273421185541345;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701130230016;15884273421185541345;9;u4QIditFOQ1pKPbjNFlWHXMZVSGrt5CNcYRcKEzTT9yio3qR2E;1;1
79;69;12219;0;331;MTXCREFD;0;;1412;1707914701131004672;11419345178531293328;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701131004672;11419345178531293328;10;xMthSKree19aGzJZoOvPjQsl87za20iTi0sb3WM5tX4DwGvbgh;0;1
79;69;12219;0;331;MTXCREFD;0;;1413;1707914701131777280;11168481849141461374;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701131777280;11168481849141461374;9;PhCRdlb4HpZFEK7UabUMiFjKwlBqvzlaZOi2Zfad30VKSkmsx4;0;1
79;69;12219;0;331;MTXCREFD;0;;1414;1707914701132550144;731738557349251900;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701132550144;731738557349251900;3;lmba85ToIpwUklUdSX5xS26DWe9KhGmf0eYKMesQyNnk2EKuns;1;1
79;69;12219;0;331;MTXCREFD;0;;1415;1707914701133327104;1249205288721746361;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701133327104;1249205288721746361;9;CTPW7ioRq2RSKtFc8nuBVlt3vZNw8nDaa1rxkNandtAAGMGohv;1;1
79;69;12219;0;331;MTXCREFD;0;;1416;1707914701134097152;1739303879301818860;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701134097152;1739303879301818860;6;0YY0MqsVf6hRhZ5uFozhH868pYaUHZWdsrkTYfCH8lultRr9l0;0;1
79;69;12219;0;331;MTXCREFD;0;;1417;1707914701134870016;15985224186584541018;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701134870016;15985224186584541018;2;8vYDtLmpNSQdjAKe9Ug8AieXRlYRYD51zaqAsdUeSPnU0xyXow;1;1
79;69;12219;0;331;MTXCREFD;0;;1418;1707914701135639296;17427447573373567809;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701135639296;17427447573373567809;9;Je2ELdA9YAE9oilNweqCEg2TTTBDY64dZtBaIJ955OVTu4jOUa;1;1
79;69;12219;0;331;MTXCREFD;0;;1419;1707914701136414208;9256214038816221495;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701136414208;9256214038816221495;6;qsHw2yfWi2ix6lc0iBYJHMumjxAOFAhOjaajEghOX9ZeJ2uIrL;0;1
79;69;12219;0;331;MTXCREFD;0;;1420;1707914701137191936;10168976419241525202;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701137191936;10168976419241525202;9;O7EeCul49s0B8CHQ4LIyd2uBBjz6z4ZCUIGDkdtEWzeeu7s4fa;0;1
79;69;12219;0;331;MTXCREFD;0;;1421;1707914701137963776;16994888907615749457;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701137963776;16994888907615749457;2;fz9uamsbDusmdELRvAQaNzhe9nqvJ2t4A1yMqZGmOFfdKXwAjo;1;1
79;69;12219;0;331;MTXCREFD;0;;1422;1707914701138743808;17975985640235286108;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701138743808;17975985640235286108;12;fjGef49fGGf9IR8eEVFxbqFEN4zd3natRRiy6ImRogKi6sPEEL;0;1
79;69;12219;0;331;MTXCREFD;0;;1423;1707914701139511808;3066802690662630946;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701139511808;3066802690662630946;1;hrZUSO9eSA9WiuVieRL43x0adzFCBsxcHxkiDLs2Uj5igBRWUZ;0;1
79;69;12219;0;331;MTXCREFD;0;;1424;1707914701140285696;9858894957295189611;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701140285696;9858894957295189611;5;eFZ5u0hOcPfDNOdxVuY6NRVMlfop1TQ7M5WI3CIRImGOLklIgI;0;1
79;69;12219;0;331;MTXCREFD;0;;1425;1707914701141059840;12091991864675402213;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701141059840;12091991864675402213;2;mbOQIkPeChcAzpt6tuNgrcHSYlFrcd0d11NJmRHPwwfAqwWkbg;1;1
79;69;12219;0;331;MTXCREFD;0;;1426;1707914701141833728;7077818222632921439;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701141833728;7077818222632921439;2;4o3JJPknCd3ys8GHJfCK5CTGLxURd9PVmdMEkiUbXFA2ckQEtQ;0;1
79;69;12219;0;331;MTXCREFD;0;;1427;1707914701142609920;17543706745776743469;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701142609920;17543706745776743469;1;LSkIDV4FjsojnfepbPgzShLQatRVYNobsMqLMHtw0PU5k61Hpw;1;1
79;69;12219;0;331;MTXCREFD;0;;1428;1707914701143382016;10388225311303415567;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701143382016;10388225311303415567;7;BzWmUcOoPLIDmVB982M39bjo8zsXRs9VrlgjoncfMDjsYmfdMM;1;1
79;69;12219;0;331;MTXCREFD;0;;1429;1707914701144150528;16046825002413430292;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701144150528;16046825002413430292;9;O2XJpQD5ZOltr8nDRP7D5OZXo0QLbYZtWARwT1n6h2XyJcE54z;0;1
79;69;12219;0;331;MTXCREFD;0;;1430;1707914701144921600;5207093746495961774;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701144921600;5207093746495961774;10;7CZuIyxgVG5Cf6mAcida0uOAWMBIsA9zJgaVtFiQ1Wb4lN1Cwc;0;1
79;69;12219;0;331;MTXCREFD;0;;1431;1707914701145690624;13199232313312021082;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701145690624;13199232313312021082;7;W2uquWD5qLfjvPu9pKGWytMHycPkKMRtFngzJOSzQWnFA3lvIf;1;1
79;69;12219;0;331;MTXCREFD;0;;1432;1707914701146465024;14107760300025037626;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701146465024;14107760300025037626;5;N8zM8lTz2iwBitsBTk8Sh654fq401hhLO0quNNUzDfJDhbIpV8;1;1
79;69;12219;0;331;MTXCREFD;0;;1433;1707914701147238656;9083133653763797826;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701147238656;9083133653763797826;4;C64jZhbrUwLIrV0sG0Hd8prgHkB0QTSfZNc4perAGU3e4UhWod;1;1
79;69;12219;0;331;MTXCREFD;0;;1434;1707914701148015872;6223017809694993867;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701148015872;6223017809694993867;3;DSuSGXQNIVPDnX3eVHfQvwdGkTwMxyBK3nAIwMknJRagoiYLCL;1;1
79;69;12219;0;331;MTXCREFD;0;;1435;1707914701148798976;14471332374082402039;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701148798976;14471332374082402039;2;g0YZ14EspTJNGAgaEqN61U4I3xMFcGUbuPxVXOlx3XdT4aDqBE;0;1
79;69;12219;0;331;MTXCREFD;0;;1436;1707914701149577472;17796772263708018734;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701149577472;17796772263708018734;11;y4z94kIHA1ejQrchqj0ZLeJoQwYkwzxIKK6p1uKuJXJRphO2XO;1;1
79;69;12219;0;331;MTXCREFD;0;;1437;1707914701150350592;4387090017324046459;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701150350592;4387090017324046459;9;w66U5G9uNS5ZwEXlLZjpPuvz1XVTtUspdA1ubYGah6zq5ABDEy;1;1
79;69;12219;0;331;MTXCREFD;0;;1438;1707914701151126528;3891848082860811375;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701151126528;3891848082860811375;9;jk1pujfYAmbyGm73yniDZ7QBc5YGiJpG5vrodDAtWYe2u0CLBl;0;1
79;69;12219;0;331;MTXCREFD;0;;1439;1707914701151906304;9501414915240862406;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701151906304;9501414915240862406;11;W7OCM1t5evWbCN7w8lKILo1Y1eO2Nz3INrOby88S13mbaxU9vD;1;1
79;69;12219;0;331;MTXCREFD;0;;1440;1707914701152674304;6609671914752412087;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701152674304;6609671914752412087;5;FncPIc8qmu95WDQGI5SjFR1S5OPg7qtfPNUlxyOuuATrGEIwZb;0;1
79;69;12219;0;331;MTXCREFD;0;;1441;1707914701153452544;256956130964920898;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914701153452544;256956130964920898;10;XYmJRaRrgKn03MiAbIB30H2njbLlArB38XipOjF9ND6LQghfA8;1;1
