msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;symbolIndex;instrumentID;optiqSegment;CDS_couponStartAccrualDate_1;CDS_couponDate_1;CDS_exDate_1;CDS_paymentDate_1;CDS_recordDate_1;CDS_couponValue_1;CDS_periodicRate_1;CDS_annualRate_1;CDS_couponCapValue_1;CDS_couponFloorValue_1;CDS_observationDate_1;CDS_structuredProductCouponQualifier_1 
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;65393;38723;64539;40597;61657;7766231033443209282;2570097681;2338653814;1769631977437585357;16006746172535654771;45287;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;55887;35907;8512;14401;55;13481541646146240502;2884433890;3748589873;9347192922951414283;17482843880591197802;53433;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;54452;63097;20644;51030;21102;11618789655649137850;1241989899;1639944677;866007751857536859;12786873079013846342;64915;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;44686;7155;34937;17093;33172;883474672478077718;4237372846;139444002;8584532829213696645;3475774238402816082;55485;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;59738;60419;37594;3479;34157;14252047357661306394;374807490;2602087069;5182172888842782246;8160747171946534775;53972;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;2981;11247;6739;11523;43913;11155749198444672323;2678821410;1690775622;5851525095211809898;11052828882883015040;27307;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;32608;48028;32543;40362;8066;2348874981557466671;4151489368;4102435304;16961101549286094414;15667460150590039061;33398;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;27492;42139;45126;13611;33473;701694668963168526;3328136724;3536974030;14621840963449610058;233509901065548762;31592;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;57082;44518;21075;15672;47065;4730247748619217186;2906156294;3174122415;8577790646456848349;13544940800694690790;39878;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;47241;20076;53898;29072;64250;4290023398548669527;2547210019;3383139894;2135231089394805906;15961203762473560217;52034;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;31860;26752;37867;52375;10966;9923230330196741399;1112903202;1340465142;657194766627482180;10803419161765621367;9008;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;36918;38803;53350;17676;44384;10159357567036185003;636273601;1608018862;14035893873533653205;5750232328364573016;28727;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;22468;34534;47785;10536;38375;11369758613175119575;1994968971;1772614023;18044350720702005383;18124722110776490373;37742;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;56220;22420;53957;7988;45704;12360977273523628724;3565973975;2208039735;4606830830923166649;12106316772965723484;61320;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;62494;60691;41612;45117;24558;7561467131655513980;4007701460;1521852401;13831927929259482995;10578630909468771716;36100;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;27130;7897;50029;50157;24800;13791332029907099761;1052002154;1129430239;3591348366426675227;113524861317575178;6702;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;55723;36035;57882;28037;31238;16469531936343950318;1234604600;2450138510;12864019697482930900;6640826293586690337;56835;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;20044;45999;12225;2954;21934;16108195740219481445;1504887406;1346816913;10933560150318884254;847283390793880369;48085;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;44600;41667;41501;61657;12250;2705677814239082364;266779497;1044588019;2428350733957062835;15249527874783609614;24000;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;32848;6552;65082;13901;16880;12338454422973547313;4006099702;2990123749;1351965039580896011;7073192267774515660;6066;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;25989;63925;36956;37251;37153;3036727651048119141;499869039;1332404366;7425997840330612225;12759967856794246358;1546;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;27473;40727;2590;51128;53588;9732960985187925614;3083853855;2323422073;3645433657393178273;13857442985383455871;32696;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;28392;15778;47195;36720;5414;41027230991997289;1181235235;2776526345;17392300450555119083;15666534131789437157;55793;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;42622;65381;1046;39347;11698;2738497859798094029;2488858431;2473995320;15508605105058640702;16174787027893252111;18599;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;21574;5906;25920;23530;26352;14431206431042479540;2840313900;1641546068;11787611529721125943;2012782268411858822;51241;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;29521;15270;6547;49469;13599;3638995191470815894;61317433;3422492756;4165295525023516795;4960634545025960858;34864;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;24862;34592;42014;39736;65486;5517950890040068712;1933465164;153146956;2277752062557339988;8534755220044891080;57340;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;13543;65466;47393;40172;34705;1230982557353833692;554494602;2266587980;5824825191904160845;6136088654631587437;29090;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;30590;13248;31836;13373;45955;9837858186467885401;1198826964;1060045149;682189259057342143;17321876470731997936;24128;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;59972;55337;44532;47249;8662;10257465620918727020;166648412;1068889909;951205488713801954;15692638513045230730;19291;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;20735;16736;38011;21678;56474;2295577945199331242;1538821665;2877981756;11508686173384618555;7721996182309648321;30006;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;45278;55912;7454;6704;60748;14543031157562645782;4198861709;1708758069;10504820756130242445;3236834927388671263;55715;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;63418;30393;11301;476;54295;5680778542150760966;3661896859;1668583926;1573777075888915941;377588906689266905;40609;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;6835;259;15892;52596;2391;9560485854652206545;1932414338;2994743089;1215219165837927461;4993914730316790802;56868;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;27978;51095;7725;36409;5977;15466086325776023726;3736321333;3438390642;1043510857685638364;3450337179281024277;47499;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;44847;53554;32888;37986;62512;10787922362205236667;2909845001;3073425808;11209436191304729059;17216940923509031322;63667;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;44401;19750;12209;15324;31993;16203117812278914686;3124525648;772369149;15363075531680354004;13154232564762556760;46153;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;31654;59407;56381;17053;39783;7985222623401675052;4100421688;2051913303;6361799390911093039;18061857351421101767;4210;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;62152;11791;5158;61352;18552;7922149323994931820;1962602165;1198664735;18204697646244064897;4035031438923775184;24743;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;2338;57917;53364;24977;54165;11107582251126403967;814359013;1594744600;8798104766541119246;8225782981591875763;38969;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;22984;27450;38931;42452;45530;53926765042308007;3312121735;3245332120;17195695724223106802;14570470313628569317;59618;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;37873;44289;51795;32807;19624;14246434601899665446;3701583637;3059203571;10196856354081638301;13702474880548187958;1392;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;53940;29366;64066;50349;26030;3966445789938445546;528373285;1482905165;7860879613202868806;17379702883481714595;32042;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;76;17533;57708;10592;19825;17859253341555757140;3352583241;2024411223;1447920899683604147;3340713021959927681;46580;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;3466;53162;36623;62225;59051;16658577542802739952;2795028964;3442939944;3109350984788412838;5825663392762950521;36445;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;32827;56719;14870;4899;20229;960591542568427029;4120250252;4103400844;14922258204504202581;1044399736657941533;33148;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;8304;32647;21715;32561;25600;3545031381463028832;304329412;3051841972;3605853231248808937;4986477182140916350;12582;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;26005;11452;32436;55110;7740;9533149735850951871;1331164007;4258248867;15694937119560800607;5205550869970858133;19295;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;33001;10034;42747;63882;64503;9830032619198704471;150723971;218323786;15048275874100672932;17172280433131845549;10185;1
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;50449;30781;42313;61276;34323;3022471281485452411;1743722762;3689088648;8589979523075744306;11208696957052517603;23806;2
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;18364;18314;29345;31198;32440;10850576613454484718;319550157;1875375768;17801126193340218477;11731365175446521500;28256;0
11472;30;12256;0;331;MTXCREFD;0;;4848;1707914858006417664;12371467203033216727;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914858006417664;12371467203033216727;1;710897910;11954404011739921556;15;64776;21851;44646;48919;14442;10323616384924381241;4291600378;3665155913;3674749501831964252;18446712532174176194;59287;0
