msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;oESessionID;firmID;messageSendingTime;clientOrderID;symbolIndex;eMM;price;bypassIndicator
56;46;544;0;331;TCSALLIN;0;0;264;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;16496738253230197842;vF7WAK8H;1706095049635446923;3419366307340284849;15674241;99;90;104
56;46;544;0;331;TCSALLIN;0;0;265;;;K2CDWTCSALLIN;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;15905360588247438180;njGXqYPr;1706095049635599202;-5249703082347503143;614218173;9;405;135
56;46;544;0;331;TCSALLIN;0;0;266;;;K2CDWTCSALLIN;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;10327468852955563526;b5TGB0H8;1706095049635763313;1675131635636998616;678028550;6;382;33
56;46;544;0;331;TCSALLIN;0;0;267;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;6203229782860439668;ifFQlK0o;1706095049635920383;6008317854711850137;812571727;11;174;111
56;46;544;0;331;TCSALLIN;0;0;268;;;K2CDWTCSALLIN;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;9714550068668401364;TklQOulx;1706095049636081365;-2467842954422790907;611076622;7;201;124
56;46;544;0;331;TCSALLIN;0;0;269;;;K2CDWTCSALLIN;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;8929835479568196492;Ucr2JABP;1706095049636239189;-2842889289768636103;306138594;6;97;237
56;46;544;0;331;TCSALLIN;0;0;270;;;K2CDWTCSALLIN;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1841603992170879638;GbHVZboB;1706095049636398554;7501967187033596163;840406118;10;148;199
56;46;544;0;331;TCSALLIN;0;0;271;;;K2CDWTCSALLIN;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;4472396633609800892;3GJDt64a;1706095049636559340;-5266488670021524711;142043921;14;77;11
56;46;544;0;331;TCSALLIN;0;0;272;;;K2CDWTCSALLIN;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;818435917871917468;BZ82xZF5;1706095049636725079;6212978065576182071;231362315;11;386;188
56;46;544;0;331;TCSALLIN;0;0;273;;;K2CDWTCSALLIN;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;10072181841292480315;iWD8O4RP;1706095049636889782;7531278503311032834;845948744;1;167;197
56;46;544;0;331;TCSALLIN;0;0;274;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;9557394380299750351;MjPeiTmz;1706095049637063886;-3974465453270081072;15674241;9;357;180
56;46;544;0;331;TCSALLIN;0;0;275;;;K2CDWTCSALLIN;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1642031568979766189;3ar5zFy7;1706095049637228335;-7076685450412347010;235516096;8;405;142
56;46;544;0;331;TCSALLIN;0;0;276;;;K2CDWTCSALLIN;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1831780757186084384;ZLi632qR;1706095049637394005;-2154790045736658971;83351337;11;78;31
56;46;544;0;331;TCSALLIN;0;0;277;;;K2CDWTCSALLIN;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1011422758096228500;Viz5TYK3;1706095049637563017;7976647188114334898;857233523;15;63;108
56;46;544;0;331;TCSALLIN;0;0;278;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;6320137329730804959;l91lIRCv;1706095049637736285;3188367608277587271;164996825;8;479;139
56;46;544;0;331;TCSALLIN;0;0;279;;;K2CDWTCSALLIN;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1601902664749936386;cAMYQwqW;1706095049637908692;-1844629253403849325;79594686;6;385;150
56;46;544;0;331;TCSALLIN;0;0;280;;;K2CDWTCSALLIN;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;16818822857207725178;71h7jbGs;1706095049638081910;7802669568886811313;24832667;10;495;54
56;46;544;0;331;TCSALLIN;0;0;281;;;K2CDWTCSALLIN;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;17064455293512788617;TJjK8G3A;1706095049638256208;3180417406626862367;356770038;10;140;125
56;46;544;0;331;TCSALLIN;0;0;282;;;K2CDWTCSALLIN;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;11777362999171822192;PDLzBy8b;1706095049638432751;-9121612077770518616;451829176;99;41;244
56;46;544;0;331;TCSALLIN;0;0;283;;;K2CDWTCSALLIN;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1665652817551585442;nPOEATde;1706095049638609819;-7271676532428674101;645935213;2;183;141
56;46;544;0;331;TCSALLIN;0;0;284;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;15828949135570917410;jQLLcZID;1706095049638792780;-3736092475457298189;330454191;4;394;181
56;46;544;0;331;TCSALLIN;0;0;285;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;7557098676428053565;3sTVjygd;1706095049638973189;3593315388881115410;267525860;99;124;88
56;46;544;0;331;TCSALLIN;0;0;286;;;K2CDWTCSALLIN;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;17487749624607359785;u335pvNH;1706095049639154133;-2853154761314167363;418664403;11;330;121
56;46;544;0;331;TCSALLIN;0;0;287;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;466447957422486935;YxKekrOY;1706095049639338318;8456791423120665604;15674241;10;73;56
56;46;544;0;331;TCSALLIN;0;0;288;;;K2CDWTCSALLIN;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;9811944461802717090;IlAYLXEU;1706095049639521947;-2689987925119765572;361376530;8;27;222
56;46;544;0;331;TCSALLIN;0;0;289;;;K2CDWTCSALLIN;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;5102015619580490374;TRwTSqyr;1706095049639710166;-4343982788402621357;958873221;17;483;205
56;46;544;0;331;TCSALLIN;0;0;290;;;K2CDWTCSALLIN;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;17446024134122202864;4WFRXO1H;1706095049639898093;-1437594396230366566;315339150;15;74;26
56;46;544;0;331;TCSALLIN;0;0;291;;;K2CDWTCSALLIN;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;15485895318659616307;mSpV1yvI;1706095049640086417;-2365762507289524390;361376530;8;408;184
56;46;544;0;331;TCSALLIN;0;0;292;;;K2CDWTCSALLIN;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;7126892817329973598;0KW1pIot;1706095049640273656;-8058743741193874797;24832667;2;391;115
56;46;544;0;331;TCSALLIN;0;0;293;;;K2CDWTCSALLIN;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;18289157903801522712;7GnfM9fv;1706095049640464435;-8945326419380358296;509093810;6;103;230
56;46;544;0;331;TCSALLIN;0;0;294;;;K2CDWTCSALLIN;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;2579756416845631008;FcHMpZJ2;1706095049640658847;-5901500237311516457;189474699;17;213;227
56;46;544;0;331;TCSALLIN;0;0;295;;;K2CDWTCSALLIN;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;9079543721352327792;ZqDB2a7p;1706095049640856188;4902514753721423774;952282621;15;423;126
56;46;544;0;331;TCSALLIN;0;0;296;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;17985191719172481390;2NDWLiU7;1706095049641052708;-1324069320510260479;955146857;5;300;254
56;46;544;0;331;TCSALLIN;0;0;297;;;K2CDWTCSALLIN;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;10123039363130598776;ax8CJggo;1706095049641250695;8895415894904417874;177707962;15;235;134
56;46;544;0;331;TCSALLIN;0;0;298;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;9642706628444941573;Ilh2EtBQ;1706095049641449498;-4575029457605492281;198284442;1;272;82
56;46;544;0;331;TCSALLIN;0;0;299;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;9036066510618468782;OJR7xH5X;1706095049641650156;8689864264638568666;243374731;99;321;114
56;46;544;0;331;TCSALLIN;0;0;300;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;9132717912784679830;6Ldq2U8Y;1706095049641855202;-6501534519207275312;449655990;1;208;227
56;46;544;0;331;TCSALLIN;0;0;301;;;K2CDWTCSALLIN;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;2387828939925679988;VRAVUsEf;1706095049642058708;-7106083727819708307;32654720;17;85;0
56;46;544;0;331;TCSALLIN;0;0;302;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;17261384724010192473;9SMqOZuJ;1706095049642262758;6781749406632499644;955146857;2;118;83
56;46;544;0;331;TCSALLIN;0;0;303;;;K2CDWTCSALLIN;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;16818090399191671820;i51DZiUt;1706095049642468997;1592935974867516217;457170075;17;93;74
56;46;544;0;331;TCSALLIN;0;0;304;;;K2CDWTCSALLIN;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;5255361742754421026;RJizn0al;1706095049642674394;4850735892060990145;236162361;9;21;236
56;46;544;0;331;TCSALLIN;0;0;305;;;K2CDWTCSALLIN;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;3573972192289799010;JXCTZh0c;1706095049642889188;-353221368454642487;129588308;14;160;104
56;46;544;0;331;TCSALLIN;0;0;306;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;16418559387215242486;k6TY7bxs;1706095049643100421;-2166315541175682633;14113038;2;63;103
56;46;544;0;331;TCSALLIN;0;0;307;;;K2CDWTCSALLIN;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;6682060484650342319;Sdga7QDK;1706095049643311831;4888891478568536626;969692305;7;360;129
56;46;544;0;331;TCSALLIN;0;0;308;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;12057340915569911822;BiMCWOcE;1706095049643525583;7381772891001820051;198284442;7;399;253
56;46;544;0;331;TCSALLIN;0;0;309;;;K2CDWTCSALLIN;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;10506496530350100508;XbvNfVBu;1706095049643742858;-8156404656703487948;697925876;17;244;31
56;46;544;0;331;TCSALLIN;0;0;310;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;4784263947281309536;YKIxaOV5;1706095049643959692;1813300715032191339;330454191;9;64;176
56;46;544;0;331;TCSALLIN;0;0;311;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;2348184008322708071;7ybdQdKb;1706095049644175289;-2471710325962689207;581937651;14;308;123
56;46;544;0;331;TCSALLIN;0;0;312;;;K2CDWTCSALLIN;SEDX;DSS_CDW_test;7;7;7;4877442485009327040;N4;BH9BigX6VIVD0miBMBclwv9tbzoMnFvyMeButt22tC7gZ78l6IY7Uz7GlwEucfIQ7YCjPD;Ejj;2610298077;1;3847417095;7;10075152462808022908;kJVAhyhR;1706095049644395314;4546226709822235071;41437899;7;112;181
56;46;544;0;331;TCSALLIN;0;0;313;;;K2CDWTCSALLIN;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;15822309904645710353;VH4QEN5B;1706095049644615250;2994349291299465208;897061568;7;37;76
56;46;544;0;331;TCSALLIN;0;0;314;;;K2CDWTCSALLIN;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;7346455693610597789;K3Gmj2hL;1706095049644840214;-566809187683699443;418664403;6;414;233
56;46;544;0;331;TCSALLIN;0;0;315;;;K2CDWTCSALLIN;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;17981776617632812758;O8q8JshG;1706095049645061788;-3124609769325571244;104997053;10;399;186
56;46;544;0;331;TCSALLIN;0;0;316;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;11494425788437341633;u2gVoitl;1706095049645284371;-1681601986245367851;784339346;11;432;233
56;46;544;0;331;TCSALLIN;0;0;317;;;K2CDWTCSALLIN;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;17963784560799548835;Z10RQr5I;1706095049645512412;9216056074336589484;857233523;8;405;227
56;46;544;0;331;TCSALLIN;0;0;318;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;6725499392402630146;cm;QtljJ18rQrk4Eh8TjMsx3AZr7KnL7vREkIJ381SuPVCeNsva40hnhHoMW1ZZnMYTWMAvGM;yOk;2123342926;0;4019879605;7;5123537756215976742;F57MzH7F;1706095049645742897;507815579511374156;581937651;99;322;112
56;46;544;0;331;TCSALLIN;0;0;319;;;K2CDWTCSALLIN;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;10869211891073905675;1lkYJBVg;1706095049645971972;1260375780736176193;726810605;5;462;147
56;46;544;0;331;TCSALLIN;0;0;320;;;K2CDWTCSALLIN;XMOT;DSS_CDW_test;7;7;7;10303292442040980450;UE;TeiYZQukhTSrhCLrEykHxdGZo4QmuBOt1tTYZ1Mf91HoY66ENjwOaFWuQ7ziaPsJTYiQDB;Qou;4243392910;0;3399151433;7;1727399705555823467;cfqVHyCK;1706095049646202537;-916800604653299316;916475071;14;31;67
56;46;544;0;331;TCSALLIN;0;0;321;;;K2CDWTCSALLIN;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;16591012551633005663;GYPqnCoQ;1706095049646433370;3716513614394724195;840406118;1;327;64
56;46;544;0;331;TCSALLIN;0;0;322;;;K2CDWTCSALLIN;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;10119183093654280342;K2ZEFDGt;1706095049646667175;-8793385929826531791;773384389;9;247;7
56;46;544;0;331;TCSALLIN;0;0;323;;;K2CDWTCSALLIN;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;15630048366126283888;C2a8B0AD;1706095049646907255;-8657298720640131591;129588308;11;359;209
56;46;544;0;331;TCSALLIN;0;0;324;;;K2CDWTCSALLIN;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;16600308078347987489;UfyG9zPA;1706095049647144412;8300317853651280041;302074901;14;378;126
56;46;544;0;331;TCSALLIN;0;0;325;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;5817082087111125324;MUY5u8pa;1706095049647381807;-4006666935751433687;225974287;10;304;51
56;46;544;0;331;TCSALLIN;0;0;326;;;K2CDWTCSALLIN;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;7392038751173898017;JMBuNMer;1706095049647621900;8595903196119543906;641357936;4;421;98
56;46;544;0;331;TCSALLIN;0;0;327;;;K2CDWTCSALLIN;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;14764260951971291210;nM3uX3y8;1706095049647882868;8632021236180748816;784339346;9;314;56
56;46;544;0;331;TCSALLIN;0;0;328;;;K2CDWTCSALLIN;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;8850180662764712251;X8W7uku0;1706095049648126762;8234587187043200457;579919728;15;251;231
56;46;544;0;331;TCSALLIN;0;0;329;;;K2CDWTCSALLIN;MOTX;DSS_CDW_test;7;7;7;6879535445576783198;tX;880Ep7dC6otTmUc5gF12hyCXn9dqJF3ExE5KkydsJLFSjIAJjhZvjD0qycqyBXmDnVFewr;2Kc;1744737449;1;338990475;7;5874186964580684609;RkHu82vX;1706095049648370159;8031690422596773652;687820829;15;257;205
56;46;544;0;331;TCSALLIN;0;0;330;;;K2CDWTCSALLIN;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;14580312392604017036;TC39YIfA;1706095049648615010;-4145497585060799916;32654720;99;288;194
56;46;544;0;331;TCSALLIN;0;0;331;;;K2CDWTCSALLIN;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;9858248309511728763;Ekq5F4lM;1706095049648863220;4861699556899254714;37149125;5;184;134
