msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;underlyingID;IACR_constituentInstrumentID_1 
77;25;12252;0;331;MTXCREFD;0;;4254;1707914831012201984;16822286477152534161;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831012201984;16822286477152534161;1;8017495278617643611;3836601135012399287
77;25;12252;0;331;MTXCREFD;0;;4254;1707914831012201984;16822286477152534161;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831012201984;16822286477152534161;1;8017495278617643611;16211149987340260176
77;25;12252;0;331;MTXCREFD;0;;4255;1707914831013728000;10206389698917769743;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831013728000;10206389698917769743;1;9179082439160243436;1493204410646591342
77;25;12252;0;331;MTXCREFD;0;;4255;1707914831013728000;10206389698917769743;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831013728000;10206389698917769743;1;9179082439160243436;3940786622700556083
77;25;12252;0;331;MTXCREFD;0;;4255;1707914831013728000;10206389698917769743;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831013728000;10206389698917769743;1;9179082439160243436;15267712776981319268
77;25;12252;0;331;MTXCREFD;0;;4255;1707914831013728000;10206389698917769743;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831013728000;10206389698917769743;1;9179082439160243436;1365791830641450779
77;25;12252;0;331;MTXCREFD;0;;4255;1707914831013728000;10206389698917769743;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831013728000;10206389698917769743;1;9179082439160243436;4913151063591767777
77;25;12252;0;331;MTXCREFD;0;;4256;1707914831015250432;1783649636095797172;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831015250432;1783649636095797172;1;13244157590105059689;14417057111027720178
77;25;12252;0;331;MTXCREFD;0;;4256;1707914831015250432;1783649636095797172;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831015250432;1783649636095797172;1;13244157590105059689;12396765842637554825
77;25;12252;0;331;MTXCREFD;0;;4256;1707914831015250432;1783649636095797172;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831015250432;1783649636095797172;1;13244157590105059689;2485255852797056646
77;25;12252;0;331;MTXCREFD;0;;4256;1707914831015250432;1783649636095797172;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831015250432;1783649636095797172;1;13244157590105059689;6981664759533284634
77;25;12252;0;331;MTXCREFD;0;;4256;1707914831015250432;1783649636095797172;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831015250432;1783649636095797172;1;13244157590105059689;16987004326653135171
77;25;12252;0;331;MTXCREFD;0;;4257;1707914831016768768;11194815739564180818;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831016768768;11194815739564180818;1;12143275838409133567;17644628153844300327
77;25;12252;0;331;MTXCREFD;0;;4257;1707914831016768768;11194815739564180818;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831016768768;11194815739564180818;1;12143275838409133567;12416877185785417073
77;25;12252;0;331;MTXCREFD;0;;4257;1707914831016768768;11194815739564180818;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831016768768;11194815739564180818;1;12143275838409133567;16417797811037173680
77;25;12252;0;331;MTXCREFD;0;;4257;1707914831016768768;11194815739564180818;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831016768768;11194815739564180818;1;12143275838409133567;10251459656655904996
77;25;12252;0;331;MTXCREFD;0;;4257;1707914831016768768;11194815739564180818;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831016768768;11194815739564180818;1;12143275838409133567;17409694906467921899
77;25;12252;0;331;MTXCREFD;0;;4258;1707914831018279680;13837439866699839126;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831018279680;13837439866699839126;1;8446199450154372356;5356399797567429976
77;25;12252;0;331;MTXCREFD;0;;4258;1707914831018279680;13837439866699839126;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831018279680;13837439866699839126;1;8446199450154372356;15727648843809985467
77;25;12252;0;331;MTXCREFD;0;;4258;1707914831018279680;13837439866699839126;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831018279680;13837439866699839126;1;8446199450154372356;4339120162056392386
77;25;12252;0;331;MTXCREFD;0;;4258;1707914831018279680;13837439866699839126;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831018279680;13837439866699839126;1;8446199450154372356;2005401417229093944
77;25;12252;0;331;MTXCREFD;0;;4258;1707914831018279680;13837439866699839126;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831018279680;13837439866699839126;1;8446199450154372356;16412382583343786063
77;25;12252;0;331;MTXCREFD;0;;4259;1707914831019800320;16094139359820277565;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831019800320;16094139359820277565;1;5757057455281779060;8594022018135728976
77;25;12252;0;331;MTXCREFD;0;;4259;1707914831019800320;16094139359820277565;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831019800320;16094139359820277565;1;5757057455281779060;2821835903317694136
77;25;12252;0;331;MTXCREFD;0;;4259;1707914831019800320;16094139359820277565;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831019800320;16094139359820277565;1;5757057455281779060;18275938276438069015
77;25;12252;0;331;MTXCREFD;0;;4259;1707914831019800320;16094139359820277565;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831019800320;16094139359820277565;1;5757057455281779060;1044489280064132505
77;25;12252;0;331;MTXCREFD;0;;4259;1707914831019800320;16094139359820277565;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831019800320;16094139359820277565;1;5757057455281779060;9961019980425972703
77;25;12252;0;331;MTXCREFD;0;;4260;1707914831021320960;1506409047464607399;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831021320960;1506409047464607399;1;15429773527843252385;4869349012079656931
77;25;12252;0;331;MTXCREFD;0;;4260;1707914831021320960;1506409047464607399;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831021320960;1506409047464607399;1;15429773527843252385;1379677803140184755
77;25;12252;0;331;MTXCREFD;0;;4260;1707914831021320960;1506409047464607399;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831021320960;1506409047464607399;1;15429773527843252385;18336348121689479566
77;25;12252;0;331;MTXCREFD;0;;4260;1707914831021320960;1506409047464607399;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831021320960;1506409047464607399;1;15429773527843252385;1429250643531302277
77;25;12252;0;331;MTXCREFD;0;;4260;1707914831021320960;1506409047464607399;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831021320960;1506409047464607399;1;15429773527843252385;13270486956858602211
77;25;12252;0;331;MTXCREFD;0;;4261;1707914831022829824;1754069132184243654;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831022829824;1754069132184243654;1;7727171915230475025;10995349480968704980
77;25;12252;0;331;MTXCREFD;0;;4261;1707914831022829824;1754069132184243654;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831022829824;1754069132184243654;1;7727171915230475025;15198349511995326247
77;25;12252;0;331;MTXCREFD;0;;4261;1707914831022829824;1754069132184243654;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831022829824;1754069132184243654;1;7727171915230475025;12465361676134385967
77;25;12252;0;331;MTXCREFD;0;;4261;1707914831022829824;1754069132184243654;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831022829824;1754069132184243654;1;7727171915230475025;5982290274016353514
77;25;12252;0;331;MTXCREFD;0;;4261;1707914831022829824;1754069132184243654;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831022829824;1754069132184243654;1;7727171915230475025;12696892918661135670
77;25;12252;0;331;MTXCREFD;0;;4262;1707914831024351744;7817561694692419754;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831024351744;7817561694692419754;1;1346875864938102842;16137235853746042192
77;25;12252;0;331;MTXCREFD;0;;4262;1707914831024351744;7817561694692419754;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831024351744;7817561694692419754;1;1346875864938102842;1394311409056613288
77;25;12252;0;331;MTXCREFD;0;;4262;1707914831024351744;7817561694692419754;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831024351744;7817561694692419754;1;1346875864938102842;10087139661570351715
77;25;12252;0;331;MTXCREFD;0;;4262;1707914831024351744;7817561694692419754;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831024351744;7817561694692419754;1;1346875864938102842;14223842559793310506
77;25;12252;0;331;MTXCREFD;0;;4262;1707914831024351744;7817561694692419754;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831024351744;7817561694692419754;1;1346875864938102842;15465075188796951659
77;25;12252;0;331;MTXCREFD;0;;4263;1707914831025860096;10464104195875539850;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831025860096;10464104195875539850;1;625937473446236233;1326442261302644710
77;25;12252;0;331;MTXCREFD;0;;4263;1707914831025860096;10464104195875539850;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831025860096;10464104195875539850;1;625937473446236233;1518453393422899351
77;25;12252;0;331;MTXCREFD;0;;4263;1707914831025860096;10464104195875539850;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831025860096;10464104195875539850;1;625937473446236233;10697374788721511032
77;25;12252;0;331;MTXCREFD;0;;4263;1707914831025860096;10464104195875539850;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831025860096;10464104195875539850;1;625937473446236233;4922598548449742811
77;25;12252;0;331;MTXCREFD;0;;4263;1707914831025860096;10464104195875539850;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831025860096;10464104195875539850;1;625937473446236233;11259204904887246925
77;25;12252;0;331;MTXCREFD;0;;4264;1707914831027371776;10790890239478005451;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831027371776;10790890239478005451;1;17294239754693986231;11878993505744120420
77;25;12252;0;331;MTXCREFD;0;;4264;1707914831027371776;10790890239478005451;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831027371776;10790890239478005451;1;17294239754693986231;835198218828741627
77;25;12252;0;331;MTXCREFD;0;;4264;1707914831027371776;10790890239478005451;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831027371776;10790890239478005451;1;17294239754693986231;4611403055654662815
77;25;12252;0;331;MTXCREFD;0;;4264;1707914831027371776;10790890239478005451;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831027371776;10790890239478005451;1;17294239754693986231;2358687829051931410
77;25;12252;0;331;MTXCREFD;0;;4264;1707914831027371776;10790890239478005451;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831027371776;10790890239478005451;1;17294239754693986231;2145722701172861230
77;25;12252;0;331;MTXCREFD;0;;4265;1707914831028876544;4340040776054920051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831028876544;4340040776054920051;1;3421277333226458009;12454380953177447198
77;25;12252;0;331;MTXCREFD;0;;4265;1707914831028876544;4340040776054920051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831028876544;4340040776054920051;1;3421277333226458009;1408284119020137664
77;25;12252;0;331;MTXCREFD;0;;4265;1707914831028876544;4340040776054920051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831028876544;4340040776054920051;1;3421277333226458009;17526233226296873150
77;25;12252;0;331;MTXCREFD;0;;4265;1707914831028876544;4340040776054920051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831028876544;4340040776054920051;1;3421277333226458009;2583337167477934881
77;25;12252;0;331;MTXCREFD;0;;4265;1707914831028876544;4340040776054920051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831028876544;4340040776054920051;1;3421277333226458009;16465327480236605197
77;25;12252;0;331;MTXCREFD;0;;4266;1707914831030400000;1433090442658524916;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831030400000;1433090442658524916;1;6613927096856295415;10914803557714562906
77;25;12252;0;331;MTXCREFD;0;;4266;1707914831030400000;1433090442658524916;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831030400000;1433090442658524916;1;6613927096856295415;15994110982438000833
77;25;12252;0;331;MTXCREFD;0;;4266;1707914831030400000;1433090442658524916;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831030400000;1433090442658524916;1;6613927096856295415;17277853030739347618
77;25;12252;0;331;MTXCREFD;0;;4266;1707914831030400000;1433090442658524916;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831030400000;1433090442658524916;1;6613927096856295415;882647337662839241
77;25;12252;0;331;MTXCREFD;0;;4266;1707914831030400000;1433090442658524916;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831030400000;1433090442658524916;1;6613927096856295415;11329555650569002516
77;25;12252;0;331;MTXCREFD;0;;4267;1707914831031917056;15849104772918065710;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831031917056;15849104772918065710;1;6778302812951698285;16024034858215795640
77;25;12252;0;331;MTXCREFD;0;;4267;1707914831031917056;15849104772918065710;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831031917056;15849104772918065710;1;6778302812951698285;3445843782092054738
77;25;12252;0;331;MTXCREFD;0;;4267;1707914831031917056;15849104772918065710;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831031917056;15849104772918065710;1;6778302812951698285;4156327623822838164
77;25;12252;0;331;MTXCREFD;0;;4267;1707914831031917056;15849104772918065710;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831031917056;15849104772918065710;1;6778302812951698285;9002857596061138026
77;25;12252;0;331;MTXCREFD;0;;4267;1707914831031917056;15849104772918065710;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831031917056;15849104772918065710;1;6778302812951698285;7001725100142074801
77;25;12252;0;331;MTXCREFD;0;;4268;1707914831033430528;6231960742992927618;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831033430528;6231960742992927618;1;10539940039123163849;9290720844293015777
77;25;12252;0;331;MTXCREFD;0;;4268;1707914831033430528;6231960742992927618;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831033430528;6231960742992927618;1;10539940039123163849;14097665148655293286
77;25;12252;0;331;MTXCREFD;0;;4268;1707914831033430528;6231960742992927618;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831033430528;6231960742992927618;1;10539940039123163849;2493834649207195664
77;25;12252;0;331;MTXCREFD;0;;4268;1707914831033430528;6231960742992927618;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831033430528;6231960742992927618;1;10539940039123163849;15612250353570664846
77;25;12252;0;331;MTXCREFD;0;;4268;1707914831033430528;6231960742992927618;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831033430528;6231960742992927618;1;10539940039123163849;12680742972354400543
77;25;12252;0;331;MTXCREFD;0;;4269;1707914831034945792;8879618321026824641;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831034945792;8879618321026824641;1;11417378814020894823;13094471769533181798
77;25;12252;0;331;MTXCREFD;0;;4269;1707914831034945792;8879618321026824641;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831034945792;8879618321026824641;1;11417378814020894823;12622800900513987215
77;25;12252;0;331;MTXCREFD;0;;4269;1707914831034945792;8879618321026824641;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831034945792;8879618321026824641;1;11417378814020894823;12204187805952061043
77;25;12252;0;331;MTXCREFD;0;;4269;1707914831034945792;8879618321026824641;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831034945792;8879618321026824641;1;11417378814020894823;8397535885265601190
77;25;12252;0;331;MTXCREFD;0;;4269;1707914831034945792;8879618321026824641;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831034945792;8879618321026824641;1;11417378814020894823;14956907785839386739
77;25;12252;0;331;MTXCREFD;0;;4270;1707914831036460288;18347001017543905515;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831036460288;18347001017543905515;1;313638255774410699;7097570664401687611
77;25;12252;0;331;MTXCREFD;0;;4270;1707914831036460288;18347001017543905515;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831036460288;18347001017543905515;1;313638255774410699;16744223112284068911
77;25;12252;0;331;MTXCREFD;0;;4270;1707914831036460288;18347001017543905515;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831036460288;18347001017543905515;1;313638255774410699;12336842964205031744
77;25;12252;0;331;MTXCREFD;0;;4270;1707914831036460288;18347001017543905515;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831036460288;18347001017543905515;1;313638255774410699;8117209462603485712
77;25;12252;0;331;MTXCREFD;0;;4270;1707914831036460288;18347001017543905515;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831036460288;18347001017543905515;1;313638255774410699;6597492185665351848
77;25;12252;0;331;MTXCREFD;0;;4271;1707914831037985280;13126441885081137799;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831037985280;13126441885081137799;1;4578427877924116518;7560089210222311101
77;25;12252;0;331;MTXCREFD;0;;4271;1707914831037985280;13126441885081137799;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831037985280;13126441885081137799;1;4578427877924116518;4230455285427822149
77;25;12252;0;331;MTXCREFD;0;;4271;1707914831037985280;13126441885081137799;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831037985280;13126441885081137799;1;4578427877924116518;7019862379192896387
77;25;12252;0;331;MTXCREFD;0;;4271;1707914831037985280;13126441885081137799;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831037985280;13126441885081137799;1;4578427877924116518;11394320861594849464
77;25;12252;0;331;MTXCREFD;0;;4271;1707914831037985280;13126441885081137799;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831037985280;13126441885081137799;1;4578427877924116518;12468022778878456101
77;25;12252;0;331;MTXCREFD;0;;4272;1707914831039502592;14101431594162081989;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831039502592;14101431594162081989;1;11291437296479146603;3401716047075457855
77;25;12252;0;331;MTXCREFD;0;;4272;1707914831039502592;14101431594162081989;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831039502592;14101431594162081989;1;11291437296479146603;9656287668479050646
77;25;12252;0;331;MTXCREFD;0;;4272;1707914831039502592;14101431594162081989;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831039502592;14101431594162081989;1;11291437296479146603;13610209821362481883
77;25;12252;0;331;MTXCREFD;0;;4272;1707914831039502592;14101431594162081989;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831039502592;14101431594162081989;1;11291437296479146603;3865787005265892927
77;25;12252;0;331;MTXCREFD;0;;4272;1707914831039502592;14101431594162081989;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831039502592;14101431594162081989;1;11291437296479146603;5350600749582156617
77;25;12252;0;331;MTXCREFD;0;;4273;1707914831041018880;4812686496227780033;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831041018880;4812686496227780033;1;7160875257953546341;5189502817670265916
77;25;12252;0;331;MTXCREFD;0;;4273;1707914831041018880;4812686496227780033;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831041018880;4812686496227780033;1;7160875257953546341;16446584202346103823
77;25;12252;0;331;MTXCREFD;0;;4273;1707914831041018880;4812686496227780033;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831041018880;4812686496227780033;1;7160875257953546341;14583272834479730783
77;25;12252;0;331;MTXCREFD;0;;4273;1707914831041018880;4812686496227780033;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831041018880;4812686496227780033;1;7160875257953546341;17667165296938145267
77;25;12252;0;331;MTXCREFD;0;;4273;1707914831041018880;4812686496227780033;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831041018880;4812686496227780033;1;7160875257953546341;11449583255803676454
77;25;12252;0;331;MTXCREFD;0;;4274;1707914831042527744;7518560760626130745;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831042527744;7518560760626130745;1;483761863866756914;208704506910836348
77;25;12252;0;331;MTXCREFD;0;;4274;1707914831042527744;7518560760626130745;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831042527744;7518560760626130745;1;483761863866756914;12281798600125864433
77;25;12252;0;331;MTXCREFD;0;;4274;1707914831042527744;7518560760626130745;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831042527744;7518560760626130745;1;483761863866756914;17239392512745804390
77;25;12252;0;331;MTXCREFD;0;;4274;1707914831042527744;7518560760626130745;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831042527744;7518560760626130745;1;483761863866756914;1760732802109760989
77;25;12252;0;331;MTXCREFD;0;;4274;1707914831042527744;7518560760626130745;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831042527744;7518560760626130745;1;483761863866756914;4649960234870000665
77;25;12252;0;331;MTXCREFD;0;;4275;1707914831044046592;15166057784914242672;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831044046592;15166057784914242672;1;18156889171409212724;746359114435051738
77;25;12252;0;331;MTXCREFD;0;;4275;1707914831044046592;15166057784914242672;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831044046592;15166057784914242672;1;18156889171409212724;15705853006717348338
77;25;12252;0;331;MTXCREFD;0;;4275;1707914831044046592;15166057784914242672;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831044046592;15166057784914242672;1;18156889171409212724;5091721473752710193
77;25;12252;0;331;MTXCREFD;0;;4275;1707914831044046592;15166057784914242672;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831044046592;15166057784914242672;1;18156889171409212724;555336277326520283
77;25;12252;0;331;MTXCREFD;0;;4275;1707914831044046592;15166057784914242672;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831044046592;15166057784914242672;1;18156889171409212724;4729752855510141829
77;25;12252;0;331;MTXCREFD;0;;4276;1707914831045560064;6640393331359240333;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831045560064;6640393331359240333;1;11062216647390702498;8782856451633112167
77;25;12252;0;331;MTXCREFD;0;;4276;1707914831045560064;6640393331359240333;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831045560064;6640393331359240333;1;11062216647390702498;1321736054571763332
77;25;12252;0;331;MTXCREFD;0;;4276;1707914831045560064;6640393331359240333;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831045560064;6640393331359240333;1;11062216647390702498;16419758329280326540
77;25;12252;0;331;MTXCREFD;0;;4276;1707914831045560064;6640393331359240333;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831045560064;6640393331359240333;1;11062216647390702498;12165982153305184304
77;25;12252;0;331;MTXCREFD;0;;4276;1707914831045560064;6640393331359240333;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831045560064;6640393331359240333;1;11062216647390702498;5067513298067908142
77;25;12252;0;331;MTXCREFD;0;;4277;1707914831047085056;1270558653107618299;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831047085056;1270558653107618299;1;4491179016263460269;9764342938914396399
77;25;12252;0;331;MTXCREFD;0;;4277;1707914831047085056;1270558653107618299;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831047085056;1270558653107618299;1;4491179016263460269;10118973501969750929
77;25;12252;0;331;MTXCREFD;0;;4277;1707914831047085056;1270558653107618299;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831047085056;1270558653107618299;1;4491179016263460269;6497625210649987347
77;25;12252;0;331;MTXCREFD;0;;4277;1707914831047085056;1270558653107618299;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831047085056;1270558653107618299;1;4491179016263460269;16839727069452110023
77;25;12252;0;331;MTXCREFD;0;;4277;1707914831047085056;1270558653107618299;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831047085056;1270558653107618299;1;4491179016263460269;16002664542638466108
77;25;12252;0;331;MTXCREFD;0;;4278;1707914831048602368;7799921333984797002;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831048602368;7799921333984797002;1;1848692068496054689;11896280851820990909
77;25;12252;0;331;MTXCREFD;0;;4278;1707914831048602368;7799921333984797002;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831048602368;7799921333984797002;1;1848692068496054689;2729029174448749162
77;25;12252;0;331;MTXCREFD;0;;4278;1707914831048602368;7799921333984797002;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831048602368;7799921333984797002;1;1848692068496054689;13895637118307537916
77;25;12252;0;331;MTXCREFD;0;;4278;1707914831048602368;7799921333984797002;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831048602368;7799921333984797002;1;1848692068496054689;16493134137041001095
77;25;12252;0;331;MTXCREFD;0;;4278;1707914831048602368;7799921333984797002;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831048602368;7799921333984797002;1;1848692068496054689;4995267941840731993
77;25;12252;0;331;MTXCREFD;0;;4279;1707914831050113024;10814112977023373292;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831050113024;10814112977023373292;1;7797089445556983798;12396745676377226205
77;25;12252;0;331;MTXCREFD;0;;4279;1707914831050113024;10814112977023373292;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831050113024;10814112977023373292;1;7797089445556983798;14747866116266930704
77;25;12252;0;331;MTXCREFD;0;;4279;1707914831050113024;10814112977023373292;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831050113024;10814112977023373292;1;7797089445556983798;18302277868275170498
77;25;12252;0;331;MTXCREFD;0;;4279;1707914831050113024;10814112977023373292;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831050113024;10814112977023373292;1;7797089445556983798;10858557265828713303
77;25;12252;0;331;MTXCREFD;0;;4279;1707914831050113024;10814112977023373292;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831050113024;10814112977023373292;1;7797089445556983798;6663721674122850910
77;25;12252;0;331;MTXCREFD;0;;4280;1707914831051613440;119608009552466798;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831051613440;119608009552466798;1;13845791740273010176;12738609362492495619
77;25;12252;0;331;MTXCREFD;0;;4280;1707914831051613440;119608009552466798;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831051613440;119608009552466798;1;13845791740273010176;8789438669679700837
77;25;12252;0;331;MTXCREFD;0;;4280;1707914831051613440;119608009552466798;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831051613440;119608009552466798;1;13845791740273010176;11031425318731146595
77;25;12252;0;331;MTXCREFD;0;;4280;1707914831051613440;119608009552466798;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831051613440;119608009552466798;1;13845791740273010176;1704496636754920850
77;25;12252;0;331;MTXCREFD;0;;4280;1707914831051613440;119608009552466798;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831051613440;119608009552466798;1;13845791740273010176;16011510119788136825
77;25;12252;0;331;MTXCREFD;0;;4281;1707914831053140480;1406980079246186110;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831053140480;1406980079246186110;1;1419434901986142996;10605172762907152943
77;25;12252;0;331;MTXCREFD;0;;4281;1707914831053140480;1406980079246186110;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914831053140480;1406980079246186110;1;1419434901986142996;6457412942839062101
