msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;authorizedPriceFluctuationTableID;APFR_minimumPrice_1;APFR_minimumPriceDecimals_1;APFR_authorizedPriceFluctuationValue_1;APFR_authorizedPriceFluctuationDecimals_1;APFR_authorizedPriceFluctuationType_1 
126;19;12228;0;331;MTXCREFD;0;;2652;1707914759037846016;17513559153702706031;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759037846016;17513559153702706031;1;9994;29;7;8;7;63
126;19;12228;0;331;MTXCREFD;0;;2652;1707914759037846016;17513559153702706031;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759037846016;17513559153702706031;1;9994;15;7;61;7;137
126;19;12228;0;331;MTXCREFD;0;;2652;1707914759037846016;17513559153702706031;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759037846016;17513559153702706031;1;9994;18;7;2;7;75
126;19;12228;0;331;MTXCREFD;0;;2652;1707914759037846016;17513559153702706031;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759037846016;17513559153702706031;1;9994;16;7;44;7;146
126;19;12228;0;331;MTXCREFD;0;;2653;1707914759040216064;15602985219369362319;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759040216064;15602985219369362319;1;53461;17;7;12;7;144
126;19;12228;0;331;MTXCREFD;0;;2653;1707914759040216064;15602985219369362319;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759040216064;15602985219369362319;1;53461;18;7;29;7;130
126;19;12228;0;331;MTXCREFD;0;;2653;1707914759040216064;15602985219369362319;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759040216064;15602985219369362319;1;53461;28;7;117;7;19
126;19;12228;0;331;MTXCREFD;0;;2653;1707914759040216064;15602985219369362319;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759040216064;15602985219369362319;1;53461;16;7;82;7;96
126;19;12228;0;331;MTXCREFD;0;;2653;1707914759040216064;15602985219369362319;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759040216064;15602985219369362319;1;53461;18;7;113;7;47
126;19;12228;0;331;MTXCREFD;0;;2654;1707914759042573312;8089125350110953652;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759042573312;8089125350110953652;1;15468;14;7;25;7;162
126;19;12228;0;331;MTXCREFD;0;;2654;1707914759042573312;8089125350110953652;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759042573312;8089125350110953652;1;15468;19;7;34;7;180
126;19;12228;0;331;MTXCREFD;0;;2654;1707914759042573312;8089125350110953652;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759042573312;8089125350110953652;1;15468;12;7;50;7;144
126;19;12228;0;331;MTXCREFD;0;;2654;1707914759042573312;8089125350110953652;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759042573312;8089125350110953652;1;15468;25;7;73;7;183
126;19;12228;0;331;MTXCREFD;0;;2654;1707914759042573312;8089125350110953652;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759042573312;8089125350110953652;1;15468;24;7;41;7;3
126;19;12228;0;331;MTXCREFD;0;;2655;1707914759044948480;8806392109335005368;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759044948480;8806392109335005368;1;5026;17;7;13;7;143
126;19;12228;0;331;MTXCREFD;0;;2655;1707914759044948480;8806392109335005368;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759044948480;8806392109335005368;1;5026;16;7;14;7;125
126;19;12228;0;331;MTXCREFD;0;;2655;1707914759044948480;8806392109335005368;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759044948480;8806392109335005368;1;5026;29;7;114;7;223
126;19;12228;0;331;MTXCREFD;0;;2655;1707914759044948480;8806392109335005368;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759044948480;8806392109335005368;1;5026;30;7;86;7;118
126;19;12228;0;331;MTXCREFD;0;;2655;1707914759044948480;8806392109335005368;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759044948480;8806392109335005368;1;5026;25;7;25;7;12
126;19;12228;0;331;MTXCREFD;0;;2656;1707914759047301376;14057136934562807868;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759047301376;14057136934562807868;1;11449;20;7;79;7;41
126;19;12228;0;331;MTXCREFD;0;;2656;1707914759047301376;14057136934562807868;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759047301376;14057136934562807868;1;11449;19;7;38;7;70
126;19;12228;0;331;MTXCREFD;0;;2656;1707914759047301376;14057136934562807868;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759047301376;14057136934562807868;1;11449;19;7;49;7;76
126;19;12228;0;331;MTXCREFD;0;;2656;1707914759047301376;14057136934562807868;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759047301376;14057136934562807868;1;11449;11;7;88;7;169
126;19;12228;0;331;MTXCREFD;0;;2656;1707914759047301376;14057136934562807868;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759047301376;14057136934562807868;1;11449;17;7;22;7;227
126;19;12228;0;331;MTXCREFD;0;;2657;1707914759049691392;4504242274377181348;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759049691392;4504242274377181348;1;37449;30;7;1;7;147
126;19;12228;0;331;MTXCREFD;0;;2657;1707914759049691392;4504242274377181348;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759049691392;4504242274377181348;1;37449;27;7;113;7;53
126;19;12228;0;331;MTXCREFD;0;;2657;1707914759049691392;4504242274377181348;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759049691392;4504242274377181348;1;37449;10;7;108;7;35
126;19;12228;0;331;MTXCREFD;0;;2657;1707914759049691392;4504242274377181348;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759049691392;4504242274377181348;1;37449;25;7;87;7;172
126;19;12228;0;331;MTXCREFD;0;;2657;1707914759049691392;4504242274377181348;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759049691392;4504242274377181348;1;37449;16;7;114;7;2
126;19;12228;0;331;MTXCREFD;0;;2658;1707914759052058112;16812679860318645672;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759052058112;16812679860318645672;1;62941;24;7;93;7;226
126;19;12228;0;331;MTXCREFD;0;;2658;1707914759052058112;16812679860318645672;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759052058112;16812679860318645672;1;62941;30;7;52;7;201
126;19;12228;0;331;MTXCREFD;0;;2658;1707914759052058112;16812679860318645672;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759052058112;16812679860318645672;1;62941;27;7;97;7;35
126;19;12228;0;331;MTXCREFD;0;;2658;1707914759052058112;16812679860318645672;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759052058112;16812679860318645672;1;62941;16;7;98;7;189
126;19;12228;0;331;MTXCREFD;0;;2658;1707914759052058112;16812679860318645672;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759052058112;16812679860318645672;1;62941;18;7;101;7;51
126;19;12228;0;331;MTXCREFD;0;;2659;1707914759054418176;4890721184417604197;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759054418176;4890721184417604197;1;9504;14;7;65;7;58
126;19;12228;0;331;MTXCREFD;0;;2659;1707914759054418176;4890721184417604197;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759054418176;4890721184417604197;1;9504;18;7;36;7;197
126;19;12228;0;331;MTXCREFD;0;;2659;1707914759054418176;4890721184417604197;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759054418176;4890721184417604197;1;9504;29;7;97;7;65
126;19;12228;0;331;MTXCREFD;0;;2659;1707914759054418176;4890721184417604197;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759054418176;4890721184417604197;1;9504;27;7;54;7;238
126;19;12228;0;331;MTXCREFD;0;;2659;1707914759054418176;4890721184417604197;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759054418176;4890721184417604197;1;9504;12;7;105;7;234
126;19;12228;0;331;MTXCREFD;0;;2660;1707914759056796928;16271695673536556051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759056796928;16271695673536556051;1;4011;29;7;79;7;88
126;19;12228;0;331;MTXCREFD;0;;2660;1707914759056796928;16271695673536556051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759056796928;16271695673536556051;1;4011;30;7;14;7;150
126;19;12228;0;331;MTXCREFD;0;;2660;1707914759056796928;16271695673536556051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759056796928;16271695673536556051;1;4011;16;7;35;7;219
126;19;12228;0;331;MTXCREFD;0;;2660;1707914759056796928;16271695673536556051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759056796928;16271695673536556051;1;4011;29;7;55;7;106
126;19;12228;0;331;MTXCREFD;0;;2660;1707914759056796928;16271695673536556051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759056796928;16271695673536556051;1;4011;21;7;13;7;3
126;19;12228;0;331;MTXCREFD;0;;2661;1707914759059157248;14341790339310628156;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759059157248;14341790339310628156;1;43705;22;7;78;7;96
126;19;12228;0;331;MTXCREFD;0;;2661;1707914759059157248;14341790339310628156;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759059157248;14341790339310628156;1;43705;24;7;71;7;39
126;19;12228;0;331;MTXCREFD;0;;2661;1707914759059157248;14341790339310628156;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759059157248;14341790339310628156;1;43705;16;7;65;7;97
126;19;12228;0;331;MTXCREFD;0;;2661;1707914759059157248;14341790339310628156;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759059157248;14341790339310628156;1;43705;19;7;116;7;152
126;19;12228;0;331;MTXCREFD;0;;2661;1707914759059157248;14341790339310628156;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759059157248;14341790339310628156;1;43705;17;7;54;7;136
126;19;12228;0;331;MTXCREFD;0;;2662;1707914759061524992;11494509915479320485;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759061524992;11494509915479320485;1;39193;15;7;13;7;115
126;19;12228;0;331;MTXCREFD;0;;2662;1707914759061524992;11494509915479320485;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759061524992;11494509915479320485;1;39193;12;7;120;7;170
126;19;12228;0;331;MTXCREFD;0;;2662;1707914759061524992;11494509915479320485;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759061524992;11494509915479320485;1;39193;24;7;68;7;162
126;19;12228;0;331;MTXCREFD;0;;2662;1707914759061524992;11494509915479320485;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759061524992;11494509915479320485;1;39193;23;7;69;7;175
126;19;12228;0;331;MTXCREFD;0;;2662;1707914759061524992;11494509915479320485;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759061524992;11494509915479320485;1;39193;29;7;64;7;62
126;19;12228;0;331;MTXCREFD;0;;2663;1707914759063882752;12838363957263111496;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759063882752;12838363957263111496;1;63198;10;7;118;7;184
126;19;12228;0;331;MTXCREFD;0;;2663;1707914759063882752;12838363957263111496;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759063882752;12838363957263111496;1;63198;28;7;40;7;12
126;19;12228;0;331;MTXCREFD;0;;2663;1707914759063882752;12838363957263111496;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759063882752;12838363957263111496;1;63198;20;7;75;7;151
126;19;12228;0;331;MTXCREFD;0;;2663;1707914759063882752;12838363957263111496;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759063882752;12838363957263111496;1;63198;28;7;10;7;180
126;19;12228;0;331;MTXCREFD;0;;2663;1707914759063882752;12838363957263111496;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759063882752;12838363957263111496;1;63198;29;7;23;7;129
126;19;12228;0;331;MTXCREFD;0;;2664;1707914759066233856;8977789448664668046;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759066233856;8977789448664668046;1;48295;24;7;55;7;177
126;19;12228;0;331;MTXCREFD;0;;2664;1707914759066233856;8977789448664668046;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759066233856;8977789448664668046;1;48295;10;7;67;7;203
126;19;12228;0;331;MTXCREFD;0;;2664;1707914759066233856;8977789448664668046;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759066233856;8977789448664668046;1;48295;25;7;62;7;77
126;19;12228;0;331;MTXCREFD;0;;2664;1707914759066233856;8977789448664668046;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759066233856;8977789448664668046;1;48295;28;7;104;7;40
126;19;12228;0;331;MTXCREFD;0;;2664;1707914759066233856;8977789448664668046;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759066233856;8977789448664668046;1;48295;22;7;99;7;169
126;19;12228;0;331;MTXCREFD;0;;2665;1707914759068593664;4633093082964237196;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759068593664;4633093082964237196;1;51768;18;7;84;7;168
126;19;12228;0;331;MTXCREFD;0;;2665;1707914759068593664;4633093082964237196;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759068593664;4633093082964237196;1;51768;29;7;63;7;202
126;19;12228;0;331;MTXCREFD;0;;2665;1707914759068593664;4633093082964237196;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759068593664;4633093082964237196;1;51768;14;7;100;7;103
126;19;12228;0;331;MTXCREFD;0;;2665;1707914759068593664;4633093082964237196;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759068593664;4633093082964237196;1;51768;18;7;12;7;34
126;19;12228;0;331;MTXCREFD;0;;2665;1707914759068593664;4633093082964237196;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759068593664;4633093082964237196;1;51768;21;7;100;7;4
126;19;12228;0;331;MTXCREFD;0;;2666;1707914759070950656;6298316326232474714;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759070950656;6298316326232474714;1;24321;28;7;78;7;53
126;19;12228;0;331;MTXCREFD;0;;2666;1707914759070950656;6298316326232474714;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759070950656;6298316326232474714;1;24321;17;7;51;7;27
126;19;12228;0;331;MTXCREFD;0;;2666;1707914759070950656;6298316326232474714;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759070950656;6298316326232474714;1;24321;22;7;96;7;220
126;19;12228;0;331;MTXCREFD;0;;2666;1707914759070950656;6298316326232474714;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759070950656;6298316326232474714;1;24321;20;7;98;7;15
126;19;12228;0;331;MTXCREFD;0;;2666;1707914759070950656;6298316326232474714;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759070950656;6298316326232474714;1;24321;27;7;46;7;198
126;19;12228;0;331;MTXCREFD;0;;2667;1707914759073317632;9472146781294643839;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759073317632;9472146781294643839;1;33784;30;7;27;7;24
126;19;12228;0;331;MTXCREFD;0;;2667;1707914759073317632;9472146781294643839;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759073317632;9472146781294643839;1;33784;11;7;117;7;185
126;19;12228;0;331;MTXCREFD;0;;2667;1707914759073317632;9472146781294643839;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759073317632;9472146781294643839;1;33784;27;7;80;7;44
126;19;12228;0;331;MTXCREFD;0;;2667;1707914759073317632;9472146781294643839;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759073317632;9472146781294643839;1;33784;29;7;112;7;69
126;19;12228;0;331;MTXCREFD;0;;2667;1707914759073317632;9472146781294643839;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759073317632;9472146781294643839;1;33784;16;7;112;7;68
126;19;12228;0;331;MTXCREFD;0;;2668;1707914759075681792;13094570537883359991;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759075681792;13094570537883359991;1;45562;20;7;107;7;151
126;19;12228;0;331;MTXCREFD;0;;2668;1707914759075681792;13094570537883359991;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759075681792;13094570537883359991;1;45562;27;7;71;7;171
126;19;12228;0;331;MTXCREFD;0;;2668;1707914759075681792;13094570537883359991;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759075681792;13094570537883359991;1;45562;27;7;102;7;143
126;19;12228;0;331;MTXCREFD;0;;2668;1707914759075681792;13094570537883359991;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759075681792;13094570537883359991;1;45562;10;7;52;7;123
126;19;12228;0;331;MTXCREFD;0;;2668;1707914759075681792;13094570537883359991;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759075681792;13094570537883359991;1;45562;16;7;10;7;235
126;19;12228;0;331;MTXCREFD;0;;2669;1707914759078039552;2710766793407791109;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759078039552;2710766793407791109;1;46381;21;7;77;7;48
126;19;12228;0;331;MTXCREFD;0;;2669;1707914759078039552;2710766793407791109;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759078039552;2710766793407791109;1;46381;13;7;74;7;193
126;19;12228;0;331;MTXCREFD;0;;2669;1707914759078039552;2710766793407791109;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759078039552;2710766793407791109;1;46381;14;7;32;7;93
126;19;12228;0;331;MTXCREFD;0;;2669;1707914759078039552;2710766793407791109;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759078039552;2710766793407791109;1;46381;14;7;91;7;245
126;19;12228;0;331;MTXCREFD;0;;2669;1707914759078039552;2710766793407791109;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759078039552;2710766793407791109;1;46381;22;7;115;7;168
126;19;12228;0;331;MTXCREFD;0;;2670;1707914759080417280;15064417095434220707;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759080417280;15064417095434220707;1;46925;26;7;38;7;122
126;19;12228;0;331;MTXCREFD;0;;2670;1707914759080417280;15064417095434220707;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759080417280;15064417095434220707;1;46925;26;7;108;7;47
126;19;12228;0;331;MTXCREFD;0;;2670;1707914759080417280;15064417095434220707;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759080417280;15064417095434220707;1;46925;20;7;9;7;139
126;19;12228;0;331;MTXCREFD;0;;2670;1707914759080417280;15064417095434220707;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759080417280;15064417095434220707;1;46925;19;7;94;7;236
126;19;12228;0;331;MTXCREFD;0;;2670;1707914759080417280;15064417095434220707;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759080417280;15064417095434220707;1;46925;16;7;104;7;69
126;19;12228;0;331;MTXCREFD;0;;2671;1707914759082777088;8656700263000651560;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759082777088;8656700263000651560;1;19611;19;7;91;7;73
126;19;12228;0;331;MTXCREFD;0;;2671;1707914759082777088;8656700263000651560;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759082777088;8656700263000651560;1;19611;13;7;98;7;244
126;19;12228;0;331;MTXCREFD;0;;2671;1707914759082777088;8656700263000651560;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759082777088;8656700263000651560;1;19611;26;7;95;7;19
126;19;12228;0;331;MTXCREFD;0;;2671;1707914759082777088;8656700263000651560;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759082777088;8656700263000651560;1;19611;27;7;20;7;240
126;19;12228;0;331;MTXCREFD;0;;2671;1707914759082777088;8656700263000651560;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759082777088;8656700263000651560;1;19611;24;7;25;7;142
126;19;12228;0;331;MTXCREFD;0;;2672;1707914759085153024;14823023153723646408;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759085153024;14823023153723646408;1;34942;14;7;20;7;189
126;19;12228;0;331;MTXCREFD;0;;2672;1707914759085153024;14823023153723646408;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759085153024;14823023153723646408;1;34942;28;7;27;7;54
126;19;12228;0;331;MTXCREFD;0;;2672;1707914759085153024;14823023153723646408;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759085153024;14823023153723646408;1;34942;26;7;118;7;34
126;19;12228;0;331;MTXCREFD;0;;2672;1707914759085153024;14823023153723646408;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759085153024;14823023153723646408;1;34942;11;7;79;7;211
126;19;12228;0;331;MTXCREFD;0;;2672;1707914759085153024;14823023153723646408;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759085153024;14823023153723646408;1;34942;29;7;81;7;177
126;19;12228;0;331;MTXCREFD;0;;2673;1707914759087504384;4131789915218133889;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759087504384;4131789915218133889;1;43063;30;7;7;7;5
126;19;12228;0;331;MTXCREFD;0;;2673;1707914759087504384;4131789915218133889;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759087504384;4131789915218133889;1;43063;21;7;122;7;145
126;19;12228;0;331;MTXCREFD;0;;2673;1707914759087504384;4131789915218133889;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759087504384;4131789915218133889;1;43063;18;7;50;7;143
126;19;12228;0;331;MTXCREFD;0;;2673;1707914759087504384;4131789915218133889;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759087504384;4131789915218133889;1;43063;11;7;87;7;240
126;19;12228;0;331;MTXCREFD;0;;2673;1707914759087504384;4131789915218133889;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759087504384;4131789915218133889;1;43063;26;7;30;7;165
126;19;12228;0;331;MTXCREFD;0;;2674;1707914759089872896;10134664755191473172;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759089872896;10134664755191473172;1;53257;12;7;11;7;146
126;19;12228;0;331;MTXCREFD;0;;2674;1707914759089872896;10134664755191473172;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759089872896;10134664755191473172;1;53257;11;7;28;7;230
126;19;12228;0;331;MTXCREFD;0;;2674;1707914759089872896;10134664755191473172;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759089872896;10134664755191473172;1;53257;24;7;8;7;107
126;19;12228;0;331;MTXCREFD;0;;2674;1707914759089872896;10134664755191473172;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759089872896;10134664755191473172;1;53257;10;7;26;7;108
126;19;12228;0;331;MTXCREFD;0;;2674;1707914759089872896;10134664755191473172;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759089872896;10134664755191473172;1;53257;20;7;20;7;152
126;19;12228;0;331;MTXCREFD;0;;2675;1707914759092255232;7845267911985555121;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759092255232;7845267911985555121;1;55370;24;7;26;7;56
126;19;12228;0;331;MTXCREFD;0;;2675;1707914759092255232;7845267911985555121;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759092255232;7845267911985555121;1;55370;13;7;4;7;140
126;19;12228;0;331;MTXCREFD;0;;2675;1707914759092255232;7845267911985555121;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759092255232;7845267911985555121;1;55370;22;7;109;7;81
126;19;12228;0;331;MTXCREFD;0;;2675;1707914759092255232;7845267911985555121;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759092255232;7845267911985555121;1;55370;19;7;37;7;239
126;19;12228;0;331;MTXCREFD;0;;2675;1707914759092255232;7845267911985555121;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759092255232;7845267911985555121;1;55370;15;7;37;7;35
126;19;12228;0;331;MTXCREFD;0;;2676;1707914759094604544;9610181783016583479;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759094604544;9610181783016583479;1;45438;10;7;88;7;109
126;19;12228;0;331;MTXCREFD;0;;2676;1707914759094604544;9610181783016583479;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759094604544;9610181783016583479;1;45438;19;7;34;7;86
126;19;12228;0;331;MTXCREFD;0;;2676;1707914759094604544;9610181783016583479;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759094604544;9610181783016583479;1;45438;15;7;11;7;147
126;19;12228;0;331;MTXCREFD;0;;2676;1707914759094604544;9610181783016583479;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759094604544;9610181783016583479;1;45438;18;7;31;7;218
126;19;12228;0;331;MTXCREFD;0;;2676;1707914759094604544;9610181783016583479;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759094604544;9610181783016583479;1;45438;20;7;27;7;162
126;19;12228;0;331;MTXCREFD;0;;2677;1707914759096986880;13257864423540007718;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759096986880;13257864423540007718;1;45191;23;7;50;7;251
126;19;12228;0;331;MTXCREFD;0;;2677;1707914759096986880;13257864423540007718;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759096986880;13257864423540007718;1;45191;21;7;36;7;29
126;19;12228;0;331;MTXCREFD;0;;2677;1707914759096986880;13257864423540007718;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759096986880;13257864423540007718;1;45191;16;7;93;7;127
126;19;12228;0;331;MTXCREFD;0;;2677;1707914759096986880;13257864423540007718;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759096986880;13257864423540007718;1;45191;21;7;15;7;221
126;19;12228;0;331;MTXCREFD;0;;2677;1707914759096986880;13257864423540007718;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759096986880;13257864423540007718;1;45191;14;7;80;7;186
126;19;12228;0;331;MTXCREFD;0;;2678;1707914759099346176;207069246779375012;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759099346176;207069246779375012;1;49848;25;7;119;7;37
126;19;12228;0;331;MTXCREFD;0;;2678;1707914759099346176;207069246779375012;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759099346176;207069246779375012;1;49848;11;7;115;7;185
126;19;12228;0;331;MTXCREFD;0;;2678;1707914759099346176;207069246779375012;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759099346176;207069246779375012;1;49848;24;7;84;7;98
126;19;12228;0;331;MTXCREFD;0;;2678;1707914759099346176;207069246779375012;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759099346176;207069246779375012;1;49848;19;7;13;7;33
126;19;12228;0;331;MTXCREFD;0;;2678;1707914759099346176;207069246779375012;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759099346176;207069246779375012;1;49848;30;7;12;7;204
126;19;12228;0;331;MTXCREFD;0;;2679;1707914759101699328;15230246881546337785;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759101699328;15230246881546337785;1;50852;14;7;97;7;138
126;19;12228;0;331;MTXCREFD;0;;2679;1707914759101699328;15230246881546337785;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759101699328;15230246881546337785;1;50852;12;7;2;7;18
