msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;firmID;firmName;membershipSegmentID;membershipSegmentName;registrationRole;marketConsolidated;subscriptionID
197;187;12257;0;331;MTXCREFD;0;;5100;1707914867046703104;14382345919736270907;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867046703104;14382345919736270907;1;gXDzBuWK;KWpMe5Q0TBVR8qOPTCdtED0LSEXH9O6mYRSmfyd38W8VwO49YCJ5UCav56gWTF9tL86B4CvLIrOCsRRlWtB9UzHpdckPNMFttfPZ;1754479701;EPkARDmtjvxgJA0RHLGDBRTzpK6TIa8NufxJfW9k8TXgBJODBa;6Sb;1;eZp
197;187;12257;0;331;MTXCREFD;0;;5101;1707914867047472896;8876352775981065143;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867047472896;8876352775981065143;1;CH3vyOnq;9JMyAwpnj5yXIGTOltcDMSL0L7aXiElUem9TkfiXsamjTYTp0ybDKpsTg6T9lLVpUbzrum7EIRFvC7HDYuwHI6cGTEX92OpMDKvk;2678562017;fzpJpxNFOkf6FzohkW7Kklbb4KSRZntP6k8NiRG0mqDrneDILu;0I6;0;aZN
197;187;12257;0;331;MTXCREFD;0;;5102;1707914867048244224;6855464345135731452;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867048244224;6855464345135731452;1;gZdX7icb;EBQXFi52LWK2rm2NfFmRyDGcw9ClBwev9TzRzXVLQRPEFaKMwxKw9vz91miyOxA1lWVcM1e3lhxgXyTvwyxZx6yfAhZQbUB1473h;3194628488;2amPxNjXbNsknLlLSygAPgUmZwaX4KvgYOOilgC0JztgrhfNOk;KaR;0;UCT
197;187;12257;0;331;MTXCREFD;0;;5103;1707914867049019392;13320897537605850183;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867049019392;13320897537605850183;1;APlevgNB;FUFoLISyjerqpIQBmQmd4UqpL5XKi06uBUfTdGYaZDg5UKesA4mYvyMBabTH1cyIMTID8R9F47Qm6zN2svesvwCeN3Zj3ly20Bt1;3069853254;NUiOUHTgjfftgHBRlwslLJKLRHhgwFeGpPto9E3l24dfrRA521;EYf;1;gF4
197;187;12257;0;331;MTXCREFD;0;;5104;1707914867049798144;8909032464608671525;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867049798144;8909032464608671525;1;20yQiG04;SzsTDMrzZCdP6IeHT1lGHbLY2wPiSo2hJBgc0FTRhD5Cn1kDiAeHvjDuL1y49ZvcB0MYrZkJXuST7CyIT4OCKL7CFYdnyABt7yjQ;2215278929;cyrdWpsErZV5iYNNki5GQjbkA4eR4S5EJc6ZszmWfAh7zSHnQ3;elt;0;Rkf
197;187;12257;0;331;MTXCREFD;0;;5105;1707914867050566400;12228262358397574849;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867050566400;12228262358397574849;1;ayGiv1r5;O56MAOASvJFCV5nkcRr01Kmv3QArtMnIrV6kz3cA7LdZ8mGNDIcPwHJUdsQqQc24VGssFuZI3YTSxyClw5b8lIpZtAGgViXAkEbn;1546652386;olMbCS5bfiR4HQrzG2oGrB1zfpk1EkB2uXLG3m6H4TR5W5NVqF;irc;0;0sd
197;187;12257;0;331;MTXCREFD;0;;5106;1707914867051343104;16313024294923087082;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867051343104;16313024294923087082;1;BVHHibI9;xIK5GxqHdujhEryKfMacLdGFrMCclBmPGwEN7PRrAeRVkTs4z93BmmOIvyhPOiy8kQPMGFdei4bWWwkKqhxZE4NAuyMZDWvv0wbT;4048972416;XFyfNKu2ED10EjIbWmtNqPNBemWVSpcRnSggZz0H0X6G5GnCxe;8PO;1;MnG
197;187;12257;0;331;MTXCREFD;0;;5107;1707914867052130304;6428865933833593176;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867052130304;6428865933833593176;1;91aPmQV7;4dUrCD0gvemxiEkeh9Vdm3Plf7SXIhJYjbumq0J4TKRD0FBDzfEbMGrgtyrhNk6oFHRtgM9PfpRvQtjBmvHNZabSFMdFpXZpzlX7;1831070592;G9S2d8aCPkjkiAAEANfZFm38gpJrhD7lA3vEjlCAwuGitbsoZW;yM9;0;wy4
197;187;12257;0;331;MTXCREFD;0;;5108;1707914867052909312;402318619322282084;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867052909312;402318619322282084;1;aRSBS1N9;FAYi9QKZNydzg7eOh0NYADnZfKm4BMytM3usOzHlilctImYhgjnfcqVSB2SSvpOPqdakOdWhAsyA3PUbE1Ddpq0cu0fAh0pZoo4M;1350171569;DLmH1EtbG2Ud3gcrX6EPr4LaiLyn1RaJJDOxksS7omgbodFzo5;1Nn;1;EoA
197;187;12257;0;331;MTXCREFD;0;;5109;1707914867053682688;524741236551342169;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867053682688;524741236551342169;1;L17RylAD;5t4Jru6XxyQaSg5Io3WBrzfkIB7UkpD3MooxbCxKHQG5rdgevwjl6EJVi2uAHyxVnbusUOZ2vgWLBkfqTJeCXG3a5ISVpVejBZKa;1929120193;kZTsTBxKtqKwwLxVUtbKARat3g4v0vbf1czR9ebjQGDVpW8M1O;WcY;0;Urq
197;187;12257;0;331;MTXCREFD;0;;5110;1707914867054462464;18060604115063907397;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867054462464;18060604115063907397;1;FHUYYFmb;fmaKOCEsA1kFfczm4iEg16aizwKS6cRDi5vz788PORyM2H9Cqm1UT1LRComCEXghF68P4J9pqua481lvM2iJbbVYwgfCt4T1jIHN;3623530093;vkzfWRpJdb1MTMWqA5r1wGXEPccg1ISHcrEWzbw7yg1x6N9IuY;ugp;0;njT
197;187;12257;0;331;MTXCREFD;0;;5111;1707914867055245568;1612867321316366403;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867055245568;1612867321316366403;1;tRDfNyUq;ijI0l68KgEw8kx4f0yo3ITAjp3DNkbfLQJ47fDwTyvZqMDLLz3695dRNbx3dlvqmFxjyGHPRaDA5mTP6RppQRPcHcYznupG1seKQ;2614632224;e0513AgK8iyIra1qVVrqIlL4R0RzZTeq3KGtBnU8T9yCxj2Nuo;QQI;0;Str
197;187;12257;0;331;MTXCREFD;0;;5112;1707914867056028672;4736401045830423574;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867056028672;4736401045830423574;1;mPw8XFgR;9jf5lYucwiLdiD3pZB1QS7tZckMDslBoWTmkskVzKQL2p9aMWHKoZWacfth0sLhvUWTgUj62b0Lrq0l7nhP9QphfhuvnZgpT9DYQ;2879109643;NQuLX15znpEpDaM3X3MLXMKt8NCQeRWi0eSRTBxTI9BSHYhG5e;pwm;0;0ty
197;187;12257;0;331;MTXCREFD;0;;5113;1707914867056803584;1931242095248498954;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867056803584;1931242095248498954;1;8JCsXPL1;OulqVesvbrM840fgf5xCIiG009HGtYudbLyNYbUZv8wODHopLu3khpuB9Pd7nTY5lIATA3L41VJND06ekTpZS8V0cYpCGBCWFaXL;3624472104;SxYsBBv5c8ueNmUkbNJgYk8q1vtR14LV2Mrc5ezgDRFsD24oqj;WAm;0;HPI
197;187;12257;0;331;MTXCREFD;0;;5114;1707914867057578240;14687720543617344674;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867057578240;14687720543617344674;1;cUVxpuxA;Cs24EXgyQkBj8nfADr5u2PhlrgrVugJIuryMdb2QV0obA1E4TJrWTDJfmhrcE8E02wneOksMXKeyfAiyel4feyjF8EjL0FirAcPo;2318480404;prbbSnWZ85aVP0C5EwE2wX1mguYcNS9lzceeGR0GlRSoN5cpLg;Cjb;1;IuD
197;187;12257;0;331;MTXCREFD;0;;5115;1707914867058355968;931947699064404739;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867058355968;931947699064404739;1;Yp5BDiJq;mYeiJ8upZHY2H0DNAE0fSgladnA1bcz87K2ws0KcXJCT4o46clOkefMPbRw7ffmC2htipQRyWDEO3VlN9tuaXZTXzIBZ2OaW3chQ;2302226516;b9dGPvH4JLRGTjNFEA80JUP0A7r8wgWm54W2LGxwOffa6tmZCL;ARZ;1;UlE
197;187;12257;0;331;MTXCREFD;0;;5116;1707914867059162624;17007512214029326047;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867059162624;17007512214029326047;1;0x99f0hd;ZBOxxDVfCnEqPVKByldX5yH9gfcVR9uVQNcqYIKQnzGcoUIX39Iz5ZKjxwMaucRw3YpLvYuQi9FlrrqB3aOL1shtSuyxVwUGEJU5;3635995638;5LoZYkH4ZemgBnJEBbpgtSmY0BpWtStFfPflHW32NHgtbewdN3;MY4;0;KH0
197;187;12257;0;331;MTXCREFD;0;;5117;1707914867059943424;16445395530486643999;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867059943424;16445395530486643999;1;464JNZDc;cEr8nl1YA5ACUiFKxese8DjmuEmwKtrEfZfzpRuQLhhbwpErEiUmqgDRAURC4PGl3sg6YLbrw37dEuhLvXnNpBd1DvtufTVRMc9G;2540144473;OmbbD4kr40UAdYLJ504PJdCi8FbV4QEkjDsuIwRuR0tB3cOjGr;XS5;0;fJQ
197;187;12257;0;331;MTXCREFD;0;;5118;1707914867060743680;10369945523804902218;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867060743680;10369945523804902218;1;j55wS4OJ;HMYKKt5MTU8BFwjstAvlqhpO7Ar3QbisnXnl3oPDdYD9kMTHStuPCLfuOTYUqaIXTvXudBmMVnQAgaN5JEKe5b5E4bR5YE4oRnBx;2600456316;LybGRZhK2JWHqJ79L7X43Rw7jEmLY9h8SdRBkJaOjH5w0ENCjL;YhH;1;tyn
197;187;12257;0;331;MTXCREFD;0;;5119;1707914867061517056;13128379357790340642;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867061517056;13128379357790340642;1;WK0hgk2a;Eue9DrSl85MtPASCmSW1u73alzgIA5AmCU4qB9rAEYoevoTW2iLS8SeZLcp7ZYMcsLei1Lli34yjOiTbCmQLfvxObzqaoGVKMti1;3129646154;Yqx95kTejhRNbLFtIVjs5bFFacwwWJdpgK7dNH80kMVP3cX9Br;8z7;0;idx
197;187;12257;0;331;MTXCREFD;0;;5120;1707914867062301952;1337333093928999832;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867062301952;1337333093928999832;1;gcpyFKEP;h9aqNIabgBJSXRjyFLQ8mj42eK0RGuWCq78LwCXbPMePcHYNvvUU8IUBvcWosW0kwuEYr3Lf5ogk95qALBPjL1O8XzOwI5qQMDiS;2608911991;00CZtIokKK0h76aH1h3xQOt631jXGaPTKUyzGKKufNNa8rESyJ;D1P;0;AGm
197;187;12257;0;331;MTXCREFD;0;;5121;1707914867063077120;14521686949034981296;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867063077120;14521686949034981296;1;BKtfZSLT;1lxBZuFNN5576TLqObVgobeoEzlnnqPJjyvpitnxXUa8DrahI0oAD8ahcWKdyin8z8AsoFAmYoUncv1nA5V2rIPCzG66IzV4QpEX;824593943;PoVvmj3vmtuBZeAWFmpClLrSvZ2lRYI3KsE0wvUbgTnSu4QxXI;ux2;1;5TW
197;187;12257;0;331;MTXCREFD;0;;5122;1707914867063858688;3019142587274376962;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867063858688;3019142587274376962;1;pKFn6Mh4;fYzWvYoybcCrlbOA5r4HG8THg78YTBIb2nAlfDhFo4etudZ97rsazlmYZ8FcAdwouWEsAbYwCYcqU5ToMb7Ruuv2RDV1Hgzuin63;599627439;aJAy37mX07VVz19vQPmHLUy7gpF1tPLsnWuyhZotZg8yR9ptV8;E1v;0;jAe
197;187;12257;0;331;MTXCREFD;0;;5123;1707914867064626688;17676939334735517062;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867064626688;17676939334735517062;1;z9PPRPvr;BpEXle07K7eDbHnlBh6gWh00iljnEsE6SHFVxiCmaKNNANiFXibDOJMM7oWijhB733cQX0R8zACRBsL1OBEuEQR1E8YFj5OcRaTt;3509684483;WcqeS0zYtT4wNvj4U7KSP0RCKvjQAQhXq93pWeaOBq9M8CZazk;VR3;0;CZn
197;187;12257;0;331;MTXCREFD;0;;5124;1707914867065403648;16663517760680045247;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867065403648;16663517760680045247;1;fhEH0I6C;Gzx40z1YAFtvvDD7gA37LujQWz5FKjHZq5UMprE97NmtJZpapEk6SLTic7QaRFkJfZ6hklKOG4IjSMcSPCKp3NncVfuunMMmZVga;1963553686;pGSp5zaJVavtJEKuSRmn2AIFty0nyzmjcBIkm42BHnPCaE9WeQ;wQF;0;f1w
197;187;12257;0;331;MTXCREFD;0;;5125;1707914867066174208;5245926948544263996;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867066174208;5245926948544263996;1;6SbHHe8F;y1D1Jo0bNnIDoHtsZfuLuVELkX4xQQ8qyB5dwiFRhjnRSPd3FXWrWjZanHToB6DRWrUKBtrH4KRMT1LunBApzKIUetS5CmrfnS2e;1590268606;PL1rC67Me1hRpAWdd2UWzq7DesXFboVgvbGMFwHxrCpFbtfJn4;GJw;1;rXL
197;187;12257;0;331;MTXCREFD;0;;5126;1707914867066952704;7212095658927763674;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867066952704;7212095658927763674;1;N22tBleI;xqDOW007Q771KmlOKhZI0hB2vfkGfXJ7317CQJXmvV17mSgxfauP9F8ubZfW8GjspiJAEkpw7d6luEl1M5GF9UvbSCjCwoxOzRi7;611752991;kiELrWIyefvMianCtfhJDylawMHpoKMkEiOH04OcjMcOjGrkDe;bmA;0;Tkc
197;187;12257;0;331;MTXCREFD;0;;5127;1707914867067725312;5969010710311763714;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867067725312;5969010710311763714;1;j3MqCYPk;B5HZZqtzfhgxF7NtpkNe1GYZiXKbNSghr7eEUKBOrVZg4ushDXkDNCAB3n5GVeLHWWHDx9Nw3QePNk9faBe8e1NqY9UCU721RXPG;2332726949;8emj1BIaATcgakixSbSTKq0PADf2zexk0w2NfrngnfGyeLag8x;ykd;0;JpZ
197;187;12257;0;331;MTXCREFD;0;;5128;1707914867068507648;11667427335424012179;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867068507648;11667427335424012179;1;RSdFe6VE;AEx3aYi8r7IeZuvNbMGSL6fWtZpcQsLHHlR5EgKAqIoDEDBVe0ymIem3fEnHpTVMp2UpZ9OHqBMSWSYvMxpbI31b0ENezIL9i4Ht;2775989176;97PZl66kI1c9eHDzALwvwPV12YOaesr9siKGSD9IjGaI7vgVph;L7g;0;Wzy
197;187;12257;0;331;MTXCREFD;0;;5129;1707914867069284608;622122606152495110;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867069284608;622122606152495110;1;uYFgJqxk;tjgjc1B47WfpoyWFmsinYjN5yXOQ8qKKkNTW6Clredhg2ryM99vZbjZ9bSRIfJhtAlzOnAxanNrsNLb8sHZHo88VpHfi2P5Wf6Xh;2319022007;lpGu1atQYlSwCzg4yHdR1GxxwYV3JSuubEWbiyYWFqXfvopJkt;uUb;0;ARo
197;187;12257;0;331;MTXCREFD;0;;5130;1707914867070067712;7844778689461228627;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867070067712;7844778689461228627;1;MGL39ghZ;rBmcMQObYdjqz6XQImdrHk2g1TgpNpGPcphkamvji0htD9LMhsVdnZV7RyrOQ4S35aKcCm6vF81OkxOjx8rqoZRLkshEwvcCErqk;4056456010;OLPE8QZHvB851itVrcAEhNGHWKBKJLb4xALq7U9Ct7PXipEIQj;1bF;1;m4D
197;187;12257;0;331;MTXCREFD;0;;5131;1707914867070871808;811518860911839107;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867070871808;811518860911839107;1;0ZXWespz;IiLAjWaAxjRq0mUUlWyXlKx2hbbEqBAH4qlGcB1VnzVPJ4g9p2qrkzyBik7WJa3UY4UXAT1oNOMQtJSepMPDQP0UUJ1swE8aScvs;3932261725;Ww6iqxRWWFPtTAq3XG4FdmHh1Ddriyd0dYVAX5ZyYqMSA0Hoq1;Xnh;0;blu
197;187;12257;0;331;MTXCREFD;0;;5132;1707914867071678464;2425004872490229811;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867071678464;2425004872490229811;1;5iE9hE19;C4Q7rtWOZqGgfYOVplSGECEIUSFqSjhJ1B3L39tVxVvffSsyqx3WXf6vHUBcHMkas30dReL44q2JqFrtpBQTRU4GOzubxn4ZZA9E;380227552;0bzh659qAjNwZ2XGUkv3Ub1ugOILI1L1Naa9lDqL9iK5xnUVrs;944;1;6vC
197;187;12257;0;331;MTXCREFD;0;;5133;1707914867072478720;3747136124024263852;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867072478720;3747136124024263852;1;nSH7ctw7;vhYpP7LGCZDoHTQu6lpXmBIWOr78IowpZyuhYicMDeQ6DDF97QxE1pmR4XES1Gzpl0Ya6tiViD6gIn0Uk0D99HhX7DeEakJlSB64;3279868544;IOu8gbCzu2tcJftVAC5xVSY7jHzl6kdNHMFEkP8ohMKtccbHwu;ozt;1;yfB
197;187;12257;0;331;MTXCREFD;0;;5134;1707914867073256960;14658261211385690135;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867073256960;14658261211385690135;1;ESFZBFK3;8jxMU3K1CnDjUHqLFjw5RtMSiI69J6IV2heObxf6MBchQZ8ER2nBsDHDz9a71VpMZnimsa1y9Rco9tk9EinAXyUNNIjsZLtipnYR;1501075521;13X40nC0M4JIsI5tte9vKdNLhIS2ecJSI7kCv2BigCkX1fw1Sr;siB;1;rpT
197;187;12257;0;331;MTXCREFD;0;;5135;1707914867074035200;1375639551720074907;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867074035200;1375639551720074907;1;zzO9G9Ek;R03YT8zgve6HDle0KDNb67KhH1yARYY9Sbvx3TG8boNc1MbO8tp4hE5YBERbuWs9UgjftJwT8CFgZ3iP0hEYWZQzVaHftitecoUg;2772457109;uliVGmmPJ8jAJ5j2y3pQBjDYQqAObUtqEDNFNKuPZHNiANkvZW;xlr;1;WiI
197;187;12257;0;331;MTXCREFD;0;;5136;1707914867074817024;2664483024225402301;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867074817024;2664483024225402301;1;3QsgcHQK;dOh4Q1vowLMLQnEDBpjC5xF0dNrVqdL810CuQQZGPxzG7WXd6whJNqgjB8rX5bQqjU4TOndyH9XYBk7qoyyW0myQTvwzGdSS7wea;2016535388;icefxVhpDDpoTPhpVWv3UE6RJJkTrViTef90cas6MP6l62nJOb;0NE;0;qaJ
197;187;12257;0;331;MTXCREFD;0;;5137;1707914867075597056;7261238075062749944;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867075597056;7261238075062749944;1;M949E5sq;DJqFWZBbP7WRR35GmlE1xenKpx3PdjmhDqmhX6XSrBTAgktcaykBCSUoUesCF2d6XZD9B4w2xl0B9MGixLIQxvLOmG3IMgj7wWi4;3414976917;FqmhTM4fJn3fJgsY7nAKm3d2tWlHCnJmRsfzOanrXtDAurZ6vp;1UZ;1;M1s
197;187;12257;0;331;MTXCREFD;0;;5138;1707914867076372736;3534740378694074037;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867076372736;3534740378694074037;1;9IqMzhtc;ug1SuQYP07sAY5TLEXmeJ85gkUGYNkVyuFtuh4URC50yxvDXrzX7WuMlXElumgE2nfLf7vXH9HsU7gQz1vXYByfwkqW6kFKwzgD4;1092521275;DLDpwuWPbY86FTCoywJZJBI6wWsz7nf3rDLLR66FawS6ENZPww;VOz;1;O2N
197;187;12257;0;331;MTXCREFD;0;;5139;1707914867077152256;5024612818296430446;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867077152256;5024612818296430446;1;c4Y7waji;CZwzn0hdQXmgvKG7up12aoPdriWOYQ1WVbGagn77vXPxHZbI0ZB9eV6POx98ovNtCvEJ0DAmxgtHUXqCvRSSdYIieJWc66r7avIX;1744519661;Q6A7jvhmGt31pxfovkuCkfuez2mHmnuZkJaKy26r2O8ZzS7ch5;J9P;0;Vk2
197;187;12257;0;331;MTXCREFD;0;;5140;1707914867077927424;10153307223525462688;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867077927424;10153307223525462688;1;hFGFPa2j;7xmYaE4trQB2mEkxp9YCMa2IaTkOLEQaQU1xeb9EBMuE4O6fLRM9SQnZTJUcxphvcbQjN09FpQWKEKKzYYUWygQeaptpqKshn756;4243321611;En2ZzlRYOwVn9UrlT7JFg6ND4nTs8pU8HFytECXSc3jNyFkM0T;yKv;0;lU6
197;187;12257;0;331;MTXCREFD;0;;5141;1707914867078697728;6891526380753974833;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867078697728;6891526380753974833;1;Ing0eIm0;eCRbMYoMRPiiuZiVJZLAcMuyVyC9BLw7FLR6VEYGm2TTMzmV22ioVxnivEQEPb5G2iCqv8C7YNyPmVvhtxrVs4Ilg7WMnJsf5U3e;1588351756;PWm9nqZMveUyTnUepYisTWNYsFOqgpT11ujqN84bY9CR2A1qdC;GVt;0;HoX
197;187;12257;0;331;MTXCREFD;0;;5142;1707914867079468288;5357536352166385997;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867079468288;5357536352166385997;1;AUriG5Xc;nX8UMmtGJYA545ofqjRvEftz3xadsr1DbqMh4Pc7sqHS926eb5kP25QRW5MVQmKm4jlfYSmQ4bp0nRkEVkiw4oLXdJWLmLvw2arU;1395570574;753ofWxhYWayCK70WTF6m7jbMF6ltJLq7dnNhzAsKtWrA5WoGf;YZZ;0;ldd
197;187;12257;0;331;MTXCREFD;0;;5143;1707914867080242432;2879274907925138992;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867080242432;2879274907925138992;1;aNf7MDrb;AAGzo1h2FHjG8xgvNImoyqo5qBaigIVTaPXwiwl9fFicL9dWy7evA5NiLyC7ozwRLGS1TI0id1Q1iK6sqMcODqsFsDPDSpkvIbTc;4175632541;61B1MwzMGkN2j3wbhuLoVQ6rx5aLQJt3erYwiCwOfNfjYTIEGT;7v5;0;YJS
197;187;12257;0;331;MTXCREFD;0;;5144;1707914867081019904;18154413752913273383;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867081019904;18154413752913273383;1;bhtkrh1j;WCYoe1wT4SI1U20KPp6TbRUUiCzncLoOu8UkeZj2JXzITOLdtRozEWeTBuOu6mOLriv54PcaE7eHjXPPQujhuHucN7Ez8u8jpAnf;2346304635;1xqEpYLJwVkejVVge9uaLvQp5LkVz6x58VTfZ695i0EO94gWhr;oGS;0;yqG
197;187;12257;0;331;MTXCREFD;0;;5145;1707914867081805312;10927124913401922703;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867081805312;10927124913401922703;1;7JPLUdpg;oezLBGnNWX0FxUcz77PMT5mxPQfmWkx2PgCvkS2BHCioa2EjZT4UW8vabsXSqVf46RIuBjwFwxF1UibN6lX3UPtwKSmBGRK26rgg;2255765181;kjXd4SAg367yPmFpsTf8KTVbMHbbOQiynvMlOqnrFPONK3LXgb;eW9;1;Qyz
197;187;12257;0;331;MTXCREFD;0;;5146;1707914867082573824;13794091497350049512;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867082573824;13794091497350049512;1;En9ErXo4;nNdsjvFeR85wmBJ9C5eJPJZ24xBUIj2PEI7ggsnA2rGRUfd1XaPIOCdCPIiErdSedLIw7qTk15dfNEIcf6DEbGLR9RDdmrmmC244;2334921848;I3pWGjkcGsmjZSBUfRcUFp56N9RY5jr3GmZDSNr8sannVEMfo5;8qP;1;k2q
197;187;12257;0;331;MTXCREFD;0;;5147;1707914867083346944;11901920869784867875;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867083346944;11901920869784867875;1;ZBHcVAYa;mnVgpodMJADxZuN7e8ohebS0JeOCCdzutSGVOX5iyHFUJHGJ9XCAElduopCC7Axinb6YCyzr9RRudTR013BjqHHDFajjr4rKJxzF;2718997072;eUDtxoRoAAVr8ZDxgZ7gBh7VyXYQhyPBJPOPdPgEtPPfuwk2sV;FAT;0;Kxb
197;187;12257;0;331;MTXCREFD;0;;5148;1707914867084129536;7044196554403147101;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867084129536;7044196554403147101;1;ILvlTRK5;AewB2RnlOtFk7BcdOUq1Z4UBNNFcZwQq2h41U1cJLYrwxIlEcho8cmaSqx5pQMWLV1MoTgphtLowLM53ezvg61xDZ6xnIr81IN0x;2624568847;dPj6zYU0Dl97MwRPAiQiyut4QflobRO3JFAdMljJ0iCXU3uMdH;Xtm;0;Trj
197;187;12257;0;331;MTXCREFD;0;;5149;1707914867084905216;16408740093377427120;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867084905216;16408740093377427120;1;PUOphFar;BTi3HirqWX4W8QKPvlpd9KteWZ0JRnIC6jmuoz7rPETgHQBd7qzdHSPxG6g0AAlX0EALv36WogzLrhtYxpst3EfgSOx3KI88Ezcn;84551990;SWq4YdFK8GvTdVd1YRfegUhxgQbc3lFb4chTlyLH3hCxcKppIY;LP1;0;vle
197;187;12257;0;331;MTXCREFD;0;;5150;1707914867085682944;12697034962833297428;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867085682944;12697034962833297428;1;bGF4PMm0;FS2iuahioIgK5hKHbjFmqTggSUrBWsYHTNQoCYEhgYYhAibab7TrGC2fSCgtd7DnqjonpnhRPqBbQRhuJKyzk9hXND6zn2suxOZz;3024244243;GtHP5Wp5WNPfmB1dcEXPm4bzJe1pXRQYbeh75fkDvD3Su3CCkv;Yx8;0;bai
197;187;12257;0;331;MTXCREFD;0;;5151;1707914867086459648;10768923188285316516;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867086459648;10768923188285316516;1;n0DgM3BQ;weXr8AvMOg9eNFN7x8KLt0VfRNweMxUCDF0laY0DsBmuuoE1EVAXsmnZ60qDSgzwN0A2Nevw3XXFJkbZFLEHGegdLwtMxcgdY8B6;2617260531;hdfNr5aomllf3zomdUSd5fkDCgkoClK0opfW9C4KvPvvyHXtfi;HF5;0;lX8
197;187;12257;0;331;MTXCREFD;0;;5152;1707914867087238656;7578304485304376660;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914867087238656;7578304485304376660;1;L3FsujnI;vRXb2MMckFu31XPe8ZI3qKpxgMkX4tuZuFEp7I6sHMbZ9kpfbhUXNUhOxbHNq5P3lMYkpxRpqxXBedisVNp7EXoKynN6ss7nqbPM;4143709375;oFUB1hQhP9Uq5bvbNsCn8lUf2jYDwBy3H69zxJzmGoYhK0ieXx;fpv;1;qts
