msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;sequenceTime;bookOUTTime;eventID;symbolIndex;eMM;closingPriceType;actualClosingPriceType;roundedClosingPrice;rAWClosingPrice;lastTradedPx;bookState;suspensionIndicator 
83;73;12067;0;331;2BLKPTOL;9;0;189;1707914901002621952;13907749922585781845;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914901002621952;13907749922585781845;1706095060070702408;1706095060070705003;8783917179221830707;137559582;4;132;122;-781467179833140411;-4574198301057732132;207276827;9;128
83;73;12067;0;331;2BLKPTOL;9;0;190;1707914901003451904;14685630435468432402;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914901003451904;14685630435468432402;1706095060070796833;1706095060070799031;17695850626280295315;857233523;9;117;44;3102258465905937345;5621856978581334257;230931424;10;56
83;73;12067;0;331;2BLKPTOL;9;0;191;1707914901007178752;9788625130295278849;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914901007178752;9788625130295278849;1706095060071162392;1706095060071164479;10428971896061642752;876746933;2;145;59;-4595172600997161281;2664484134324787980;727377445;2;172
83;73;12067;0;331;2BLKPTOL;9;0;192;1707914901016806656;5043391299809215902;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914901016806656;5043391299809215902;1706095060072480300;1706095060072482321;8792698816911114593;356770038;6;177;193;-1177917344067264253;-8619757427161088972;829479134;10;242
83;73;12067;0;331;2BLKPTOL;9;0;193;1707914901026525952;15251617479615330048;K2CDW2BLKPTOL;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914901026525952;15251617479615330048;1706095060074091780;1706095060074093762;12683167018320245168;198284442;1;46;11;-2697717266846324504;333861169774291068;101323567;9;61
83;73;12067;0;331;2BLKPTOL;9;0;194;1707914901029717248;16566298195363398359;K2CDW2BLKPTOL;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914901029717248;16566298195363398359;1706095060074701806;1706095060074703884;14864891759902192198;315863755;14;27;242;2945967017366236061;-6423783356003565257;624808476;4;138
83;73;12067;0;331;2BLKPTOL;9;0;195;1707914901037411584;10790543598059166012;K2CDW2BLKPTOL;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914901037411584;10790543598059166012;1706095060076213851;1706095060076215881;14533205120703219250;641399268;6;45;185;-4426990890974413986;3173388271124950442;804721839;6;173
83;73;12067;0;331;2BLKPTOL;9;0;196;1707914901038208256;2768580015583986228;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914901038208256;2768580015583986228;1706095060076392229;1706095060076394296;16775504654532884267;958128478;7;76;213;-2541955402394288233;3946102393010195559;680756650;5;154
83;73;12067;0;331;2BLKPTOL;9;0;197;1707914901044545024;9406347028020863005;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914901044545024;9406347028020863005;1706095060077937798;1706095060077939854;16261334471636735920;958972949;7;25;78;7090443134288888358;4866103923022078977;113567374;7;57
83;73;12067;0;331;2BLKPTOL;9;0;198;1707914901045366528;5245837422907398714;K2CDW2BLKPTOL;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914901045366528;5245837422907398714;1706095060078136234;1706095060078138348;11662519770809623833;306138594;6;165;24;-8010064156548151949;-9194138766140385118;841914319;7;79
83;73;12067;0;331;2BLKPTOL;9;0;199;1707914901046174208;8218030507995536515;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914901046174208;8218030507995536515;1706095060078338100;1706095060078340133;15354944222445037120;946518645;8;39;168;4504072903399171445;6330402068618626428;405499940;8;179
83;73;12067;0;331;2BLKPTOL;9;0;200;1707914901049467904;1695404736895522360;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914901049467904;1695404736895522360;1706095060079174840;1706095060079176866;9316510537256594956;388645711;10;236;38;-4526923942823326566;-483152413794995474;42361676;5;4
83;73;12067;0;331;2BLKPTOL;9;0;201;1707914901053258240;14359745295484465430;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;13445691230971385553;Oj;yQK5LAsLcQb75NmmBy9nOhKt6h2wdEunzbMmX8iM3NZpdGNVTdIwgofa5sgDIPbvHMYPxT;iH9;1301425996;0;3314353334;7;1707914901053258240;14359745295484465430;1706095060080048074;1706095060080050179;17494803722518788969;844959358;4;192;181;3137628667952793701;166903816799100056;462201360;6;121
83;73;12067;0;331;2BLKPTOL;9;0;202;1707914901066828288;16974770731672239110;K2CDW2BLKPTOL;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;1707914901066828288;16974770731672239110;1706095060084246570;1706095060084248658;2786747080120315761;361807266;7;30;59;2857539133746012535;-5497282375619504571;52626203;99;51
83;73;12067;0;331;2BLKPTOL;9;0;203;1707914901067619072;307521447264797489;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914901067619072;307521447264797489;1706095060084510853;1706095060084512891;3674057612565605260;927008545;11;58;152;-4263967062563844132;-8269678154788730957;616818065;1;179
83;73;12067;0;331;2BLKPTOL;9;0;204;1707914901071580160;13357772763242366298;K2CDW2BLKPTOL;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914901071580160;13357772763242366298;1706095060085867892;1706095060085870069;12217077568554897575;678028550;4;110;91;-413385672313311521;7640656774669316250;15599777;6;102
83;73;12067;0;331;2BLKPTOL;9;0;205;1707914901086815232;9591095366624107302;K2CDW2BLKPTOL;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914901086815232;9591095366624107302;1706095060091582605;1706095060091584696;10906427316414915404;388645711;2;48;137;825869625877632205;5340778173719422258;236617007;99;27
83;73;12067;0;331;2BLKPTOL;9;0;271;1707914901284848640;5258498585641644459;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914901284848640;5258498585641644459;1706095060100396875;1706095060100399059;13487859814854228601;782873053;6;21;129;-7769849737000157806;-2819740186642197899;810918754;9;11
83;73;12067;0;331;2BLKPTOL;9;0;272;1707914901306480640;9533308903367701758;K2CDW2BLKPTOL;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707914901306480640;9533308903367701758;1706095060111518856;1706095060111520989;14587623488835555105;495012502;1;1;80;6945195637916978845;-3380918863484895640;281396204;2;134
83;73;12067;0;331;2BLKPTOL;9;0;273;1707914901310503936;3701899746133732156;K2CDW2BLKPTOL;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914901310503936;3701899746133732156;1706095060113768998;1706095060113771166;3773224094930863692;77516395;10;207;212;6340264255914255410;-3572284397279024010;445979793;5;83
83;73;12067;0;331;2BLKPTOL;9;0;274;1707914901315254528;10485227061220066063;K2CDW2BLKPTOL;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914901315254528;10485227061220066063;1706095060116526520;1706095060116528677;13306582293897845701;433085588;99;92;115;-3720067210426347472;6922069322422372561;646147004;9;30
83;73;12067;0;331;2ETFPTOL;0;0;2019;1707914930017245440;13750304621080723283;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914930017245440;13750304621080723283;1706095060072130496;1706095060072132676;10399153919534183113;468896029;14;53;230;-2148870105884755154;1154099030070761195;824322213;99;13
83;73;12067;0;331;2ETFPTOL;0;0;2020;1707914930022893568;13735586925427537419;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707914930022893568;13735586925427537419;1706095060072981713;1706095060072983732;18003635194393493828;136283212;6;71;47;3598094912814511033;6359799315804838195;536430163;8;169
83;73;12067;0;331;2ETFPTOL;0;0;2021;1707914930025293056;16107161632832895482;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914930025293056;16107161632832895482;1706095060073380391;1706095060073382463;7041951967672255712;941734235;8;223;154;-2406382728394881429;-1173995284652423260;465838385;3;82
83;73;12067;0;331;2ETFPTOL;0;0;2022;1707914930046166272;6976326765892528650;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914930046166272;6976326765892528650;1706095060077739364;1706095060077741492;12415447114118348565;882027164;10;212;122;-1146290022751394521;-6499675172936427622;233061859;2;153
83;73;12067;0;331;2ETFPTOL;0;0;2023;1707914930052616448;11537702041019757740;K2CDW2ETFPTOL01;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914930052616448;11537702041019757740;1706095060079386234;1706095060079388376;7462011975619181369;880524655;2;196;195;2726300087957948522;7987609385852180298;920058582;10;203
83;73;12067;0;331;2ETFPTOL;0;0;2024;1707914930055836160;8663832682339409976;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914930055836160;8663832682339409976;1706095060080271475;1706095060080273547;10276121469379211402;359830187;2;73;121;-4366180960996166835;3091744685277217521;822590724;8;134
83;73;12067;0;331;2ETFPTOL;0;0;2025;1707914930058230272;2603068629065472605;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914930058230272;2603068629065472605;1706095060080961893;1706095060080964010;12141911821898125355;768715101;10;66;172;-6628529124596779583;529444877069170373;706046294;9;186
83;73;12067;0;331;2ETFPTOL;0;0;2026;1707914930080711424;8004437043771897377;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914930080711424;8004437043771897377;1706095060088462883;1706095060088464936;6596560012675910078;164996825;1;127;58;7905224942542479938;8147003766329942305;734590364;5;142
83;73;12067;0;331;2ETFPTOL;0;0;2027;1707914930081519872;11436795401617403941;K2CDW2ETFPTOL01;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;1707914930081519872;11436795401617403941;1706095060088766477;1706095060088768536;8538683876964462829;352622121;15;50;135;-242220783106514699;-1375873567819552566;667573369;9;222
83;73;12067;0;331;2ETFPTOL;0;0;2028;1707914930368333568;109823095589465138;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914930368333568;109823095589465138;1706095060103519229;1706095060103521320;13535354147072426184;767156925;1;179;65;-4269033806624649030;-6182390030525453554;571091585;1;107
83;73;12067;0;331;2ETFPTOL;0;0;2029;1707914930374117120;8010790186761623654;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914930374117120;8010790186761623654;1706095060106361714;1706095060106363877;9196683812337111988;958873221;6;56;244;-4498215595058568991;-8960153051704306904;29482672;2;203
83;73;12067;0;331;2ETFPTOL;0;0;2030;1707914930377385984;4147945537687379597;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914930377385984;4147945537687379597;1706095060108042537;1706095060108044662;12454345459053787521;135619081;14;35;91;-5453320688786535502;7661077206068310701;334725094;5;188
83;73;12067;0;331;2ETFPTOL;0;0;2031;1707914930397794560;10272779809615576059;K2CDW2ETFPTOL01;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914930397794560;10272779809615576059;1706095060118906616;1706095060118908782;9790221918354271546;407371549;7;37;196;1231338528082598261;7299827926620879258;784586382;1;83
83;73;12067;0;331;2ETFPTOL;0;0;2032;1707914930414716672;16096527380134210050;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914930414716672;16096527380134210050;1706095060129506597;1706095060129508798;78067727828877380;968476971;5;53;3;3867643626868749502;386872425334423070;218615692;5;80
83;73;12067;0;331;2ETFPTOL;1;0;442;1707914930013135104;10337259965029020968;K2CDW2ETFPTOL02;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914930013135104;10337259965029020968;1706095060071562823;1706095060071565185;12472536692180857607;912775729;5;207;232;-7523290958888895686;-5954839526037710732;360626255;8;228
83;73;12067;0;331;2ETFPTOL;1;0;443;1707914930043727360;17136605567459274696;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914930043727360;17136605567459274696;1706095060077160338;1706095060077162319;8807705590484391884;225699642;6;170;151;5203282102082569304;-2998882066989407139;856056844;5;169
83;73;12067;0;331;2ETFPTOL;1;0;444;1707914930059034112;10892245007094797600;K2CDW2ETFPTOL02;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914930059034112;10892245007094797600;1706095060081195673;1706095060081197754;38407825450382634;453799485;2;215;192;-341993784046133667;-1963861969933087214;497371341;3;83
83;73;12067;0;331;2ETFPTOL;1;0;445;1707914930082304768;4992938215096273347;K2CDW2ETFPTOL02;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;1707914930082304768;4992938215096273347;1706095060089068525;1706095060089070578;644355717729931481;586141911;4;168;217;-9108035789651024911;4013182500361725316;939890017;5;242
83;73;12067;0;331;2ETFPTOL;1;0;446;1707914930083917568;17564120219272079146;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914930083917568;17564120219272079146;1706095060089675808;1706095060089677936;403824418897971771;293632506;1;196;122;6142004724077857630;6587791672029612074;393978958;4;186
83;73;12067;0;331;2ETFPTOL;1;0;447;1707914930086319360;15962827840702758525;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914930086319360;15962827840702758525;1706095060090612557;1706095060090614495;4715861474428777952;839729658;9;227;128;8452593835736328964;-9014716185061665881;247890963;8;79
83;73;12067;0;331;2ETFPTOL;1;0;448;1707914930087931392;17797426027097497284;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914930087931392;17797426027097497284;1706095060091262388;1706095060091264505;175049884077803608;571771961;9;121;139;-7461761730524175345;4249635968141657810;230276853;10;132
83;73;12067;0;331;2ETFPTOL;1;0;449;1707914930094321920;13036388850121535524;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707914930094321920;13036388850121535524;1706095060093912779;1706095060093914895;6523939664465935943;845948744;11;224;50;-6218362716221346139;-2596289748893953888;172147276;99;206
83;73;12067;0;331;2ETFPTOL;1;0;450;1707914930095929088;4301789171556203026;K2CDW2ETFPTOL02;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914930095929088;4301789171556203026;1706095060094596698;1706095060094598811;12363587232640916751;780255171;6;188;82;5727386999184485764;-8649318659898145218;798904511;10;74
83;73;12067;0;331;2ETFPTOL;1;0;451;1707914930099147264;5763635811206806822;K2CDW2ETFPTOL02;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914930099147264;5763635811206806822;1706095060095993096;1706095060095995268;2950738903741521102;48267691;17;237;133;4137453356274402799;-2100493667405514107;126782289;1;224
83;73;12067;0;331;2ETFPTOL;1;0;452;1707914930371622912;17694141310896147326;K2CDW2ETFPTOL02;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914930371622912;17694141310896147326;1706095060105132311;1706095060105134367;4327843649227490307;880078379;7;3;137;-5259794161791529903;5935584533370326233;109612856;9;153
83;73;12067;0;331;2ETFPTOL;1;0;453;1707914930379824128;18063706725590810800;K2CDW2ETFPTOL02;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914930379824128;18063706725590810800;1706095060109330737;1706095060109332849;11532909487925055081;942403957;9;74;150;5508206500906755471;-6354585259513138757;748984029;8;11
83;73;12067;0;331;2ETFPTOL;1;0;454;1707914930387283456;11158877238791170273;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914930387283456;11158877238791170273;1706095060112862772;1706095060112864862;7752933855286878730;361376530;15;226;110;1275668287537619970;-3673681919384784427;487129071;1;248
83;73;12067;0;331;2ETFPTOL;1;0;455;1707914930401036800;3400276037979364075;K2CDW2ETFPTOL02;ETLX;DSS_CDW_test;7;7;7;15339731900989333959;Pu;8vsPmiNjTv4q8b3hMFoS59iQPaIpDl6ZARmTvMfSzpBIt97yvzDJYPbSkIJA82ohFaLcIG;xB7;4056966122;1;3771760196;7;1707914930401036800;3400276037979364075;1706095060120841131;1706095060120843282;12453528486422718370;273258314;4;229;63;-7150329572372973655;2389426870442806265;202268536;8;202
83;73;12067;0;331;2ETFPTOL;1;0;456;1707914930405877504;10828323191939974183;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914930405877504;10828323191939974183;1706095060123824641;1706095060123826672;16983707767210251101;897061568;9;181;154;637008773195298718;-8621173935645793439;745594029;4;208
83;73;12067;0;331;2ETFPTOL;1;0;457;1707914930409103872;8327004242750238527;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914930409103872;8327004242750238527;1706095060125859993;1706095060125862102;6157906192982814839;857233523;2;242;14;-6326273709124331696;-4893657677102734018;615944077;1;9
83;73;12067;0;331;2ETFPTOL;1;0;458;1707914930417099264;17214557214483287590;K2CDW2ETFPTOL02;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914930417099264;17214557214483287590;1706095060131111547;1706095060131113613;7631287210845535460;179056924;9;18;155;3997860079671564523;-707573891529306453;572516918;9;238
83;73;12067;0;331;2ETFPTOL;1;0;459;1707914930417906432;12444864952354262872;K2CDW2ETFPTOL02;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914930417906432;12444864952354262872;1706095060131649300;1706095060131651425;9430625317149537117;354837546;1;195;89;-6057842767022848424;782705859198800759;761823495;2;130
83;73;12067;0;331;2ETFPTOL;2;0;438;1707914930013946624;15083004985924901052;K2CDW2ETFPTOL03;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914930013946624;15083004985924901052;1706095060071668398;1706095060071670618;1702898600179931947;646191940;99;142;210;-3013939678446876268;8259951790145518324;747722946;5;143
