msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;patternID;CT1_phaseTime_1;CT1_phaseId_1;CT1_phaseQualifier_1;CT1_tradingPeriod_1;CT1_orderEntryQualifier_1;CT1_session__1;CT1_scheduledEvent_1 
106;19;12226;0;331;MTXCREFD;0;;2257;1707914741052912640;5145564017787381801;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741052912640;5145564017787381801;1;10095;15211617995071811535;2;0;3;1;1;0
106;19;12226;0;331;MTXCREFD;0;;2258;1707914741055427072;5323445353505642874;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741055427072;5323445353505642874;1;20752;4348134961297343103;2;10;2;0;7;13
106;19;12226;0;331;MTXCREFD;0;;2258;1707914741055427072;5323445353505642874;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741055427072;5323445353505642874;1;20752;11328084911645688900;1;5;1;1;3;11
106;19;12226;0;331;MTXCREFD;0;;2258;1707914741055427072;5323445353505642874;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741055427072;5323445353505642874;1;20752;15262827020636947480;3;2;2;1;9;14
106;19;12226;0;331;MTXCREFD;0;;2258;1707914741055427072;5323445353505642874;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741055427072;5323445353505642874;1;20752;17597443187843845877;3;1;2;4;2;9
106;19;12226;0;331;MTXCREFD;0;;2258;1707914741055427072;5323445353505642874;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741055427072;5323445353505642874;1;20752;14611880006355423900;1;8;1;3;1;3
106;19;12226;0;331;MTXCREFD;0;;2259;1707914741057943552;17636107020435986763;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741057943552;17636107020435986763;1;34380;12287792729732478034;1;1;3;2;0;16
106;19;12226;0;331;MTXCREFD;0;;2259;1707914741057943552;17636107020435986763;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741057943552;17636107020435986763;1;34380;9577033203702474443;5;7;2;3;8;10
106;19;12226;0;331;MTXCREFD;0;;2259;1707914741057943552;17636107020435986763;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741057943552;17636107020435986763;1;34380;9890787642476471723;1;9;3;4;2;13
106;19;12226;0;331;MTXCREFD;0;;2259;1707914741057943552;17636107020435986763;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741057943552;17636107020435986763;1;34380;16165636817492551091;5;7;2;1;3;8
106;19;12226;0;331;MTXCREFD;0;;2259;1707914741057943552;17636107020435986763;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741057943552;17636107020435986763;1;34380;6461419706882873263;1;10;2;2;1;4
106;19;12226;0;331;MTXCREFD;0;;2260;1707914741060457472;781395353739585250;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741060457472;781395353739585250;1;59694;17584162649015471005;5;7;3;0;0;13
106;19;12226;0;331;MTXCREFD;0;;2260;1707914741060457472;781395353739585250;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741060457472;781395353739585250;1;59694;5482733353122861796;7;1;2;1;1;12
106;19;12226;0;331;MTXCREFD;0;;2260;1707914741060457472;781395353739585250;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741060457472;781395353739585250;1;59694;3871751809034155698;3;8;1;5;6;4
106;19;12226;0;331;MTXCREFD;0;;2260;1707914741060457472;781395353739585250;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741060457472;781395353739585250;1;59694;311436443686151280;7;6;3;4;7;15
106;19;12226;0;331;MTXCREFD;0;;2260;1707914741060457472;781395353739585250;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741060457472;781395353739585250;1;59694;17015095439260491135;2;6;1;1;9;1
106;19;12226;0;331;MTXCREFD;0;;2261;1707914741062978304;13309722792452546874;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741062978304;13309722792452546874;1;36819;12126416155838941781;1;7;2;3;2;3
106;19;12226;0;331;MTXCREFD;0;;2261;1707914741062978304;13309722792452546874;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741062978304;13309722792452546874;1;36819;921397967597484207;3;3;3;5;1;16
106;19;12226;0;331;MTXCREFD;0;;2261;1707914741062978304;13309722792452546874;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741062978304;13309722792452546874;1;36819;9488156753962858055;2;4;2;0;3;12
106;19;12226;0;331;MTXCREFD;0;;2261;1707914741062978304;13309722792452546874;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741062978304;13309722792452546874;1;36819;18214203296484169886;4;7;1;4;9;13
106;19;12226;0;331;MTXCREFD;0;;2261;1707914741062978304;13309722792452546874;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741062978304;13309722792452546874;1;36819;2534402701767095917;5;9;2;2;5;15
106;19;12226;0;331;MTXCREFD;0;;2262;1707914741065486080;1525812211298792219;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741065486080;1525812211298792219;1;65460;2771462171046882951;1;5;3;1;7;7
106;19;12226;0;331;MTXCREFD;0;;2262;1707914741065486080;1525812211298792219;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741065486080;1525812211298792219;1;65460;1061187559771250229;2;7;1;0;5;12
106;19;12226;0;331;MTXCREFD;0;;2262;1707914741065486080;1525812211298792219;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741065486080;1525812211298792219;1;65460;1831306487375038209;4;8;2;4;7;15
106;19;12226;0;331;MTXCREFD;0;;2262;1707914741065486080;1525812211298792219;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741065486080;1525812211298792219;1;65460;14130558881142884763;4;1;1;5;8;3
106;19;12226;0;331;MTXCREFD;0;;2262;1707914741065486080;1525812211298792219;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741065486080;1525812211298792219;1;65460;1737237932233419395;1;0;1;2;1;13
106;19;12226;0;331;MTXCREFD;0;;2263;1707914741067997440;9350869072899095076;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741067997440;9350869072899095076;1;10159;3456966308685692293;4;6;3;5;6;16
106;19;12226;0;331;MTXCREFD;0;;2263;1707914741067997440;9350869072899095076;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741067997440;9350869072899095076;1;10159;1875072655798641291;1;3;2;0;0;3
106;19;12226;0;331;MTXCREFD;0;;2263;1707914741067997440;9350869072899095076;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741067997440;9350869072899095076;1;10159;12612959157420696973;1;10;1;3;7;5
106;19;12226;0;331;MTXCREFD;0;;2263;1707914741067997440;9350869072899095076;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741067997440;9350869072899095076;1;10159;9084357404757499906;2;2;2;1;7;4
106;19;12226;0;331;MTXCREFD;0;;2263;1707914741067997440;9350869072899095076;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741067997440;9350869072899095076;1;10159;13030543172193757320;5;6;3;4;4;12
106;19;12226;0;331;MTXCREFD;0;;2264;1707914741070512128;9137103096045247748;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741070512128;9137103096045247748;1;63449;12081093989707839754;5;3;1;1;9;5
106;19;12226;0;331;MTXCREFD;0;;2264;1707914741070512128;9137103096045247748;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741070512128;9137103096045247748;1;63449;511994469800978173;7;4;2;0;5;15
106;19;12226;0;331;MTXCREFD;0;;2264;1707914741070512128;9137103096045247748;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741070512128;9137103096045247748;1;63449;18336763445603172774;1;2;2;0;3;12
106;19;12226;0;331;MTXCREFD;0;;2264;1707914741070512128;9137103096045247748;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741070512128;9137103096045247748;1;63449;5762987155892704083;4;7;2;1;5;13
106;19;12226;0;331;MTXCREFD;0;;2264;1707914741070512128;9137103096045247748;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741070512128;9137103096045247748;1;63449;11789793321734662753;1;5;3;2;3;15
106;19;12226;0;331;MTXCREFD;0;;2265;1707914741073032448;3426301843413196389;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741073032448;3426301843413196389;1;23172;16732795371079715676;2;9;1;4;1;4
106;19;12226;0;331;MTXCREFD;0;;2265;1707914741073032448;3426301843413196389;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741073032448;3426301843413196389;1;23172;2060562848629860024;4;9;3;5;8;11
106;19;12226;0;331;MTXCREFD;0;;2265;1707914741073032448;3426301843413196389;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741073032448;3426301843413196389;1;23172;7290785796112026593;2;6;2;1;4;16
106;19;12226;0;331;MTXCREFD;0;;2265;1707914741073032448;3426301843413196389;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741073032448;3426301843413196389;1;23172;14688254227143075658;2;10;1;5;2;9
106;19;12226;0;331;MTXCREFD;0;;2265;1707914741073032448;3426301843413196389;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741073032448;3426301843413196389;1;23172;15129758648293132264;7;2;1;0;9;10
106;19;12226;0;331;MTXCREFD;0;;2266;1707914741075547648;16447670807071773453;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741075547648;16447670807071773453;1;15112;5472453090548072443;2;1;3;2;0;1
106;19;12226;0;331;MTXCREFD;0;;2266;1707914741075547648;16447670807071773453;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741075547648;16447670807071773453;1;15112;12719708524902410352;1;8;2;4;2;10
106;19;12226;0;331;MTXCREFD;0;;2266;1707914741075547648;16447670807071773453;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741075547648;16447670807071773453;1;15112;9826777201494788273;7;9;3;4;3;3
106;19;12226;0;331;MTXCREFD;0;;2266;1707914741075547648;16447670807071773453;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741075547648;16447670807071773453;1;15112;5268085460363015063;2;9;1;4;7;3
106;19;12226;0;331;MTXCREFD;0;;2266;1707914741075547648;16447670807071773453;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741075547648;16447670807071773453;1;15112;17660108715155837325;3;3;3;1;6;13
106;19;12226;0;331;MTXCREFD;0;;2267;1707914741078063616;4488597844148299693;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741078063616;4488597844148299693;1;21753;3077594476737695899;3;3;2;2;2;8
106;19;12226;0;331;MTXCREFD;0;;2267;1707914741078063616;4488597844148299693;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741078063616;4488597844148299693;1;21753;16829430484832618784;4;3;2;0;8;6
106;19;12226;0;331;MTXCREFD;0;;2267;1707914741078063616;4488597844148299693;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741078063616;4488597844148299693;1;21753;8250543922731025654;7;3;1;4;6;12
106;19;12226;0;331;MTXCREFD;0;;2267;1707914741078063616;4488597844148299693;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741078063616;4488597844148299693;1;21753;11552805178901401025;7;0;3;4;6;14
106;19;12226;0;331;MTXCREFD;0;;2267;1707914741078063616;4488597844148299693;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741078063616;4488597844148299693;1;21753;14133852045176368105;2;4;1;3;8;11
106;19;12226;0;331;MTXCREFD;0;;2268;1707914741080573440;15966514864197652211;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741080573440;15966514864197652211;1;1032;13450464564954572752;5;5;2;2;7;0
106;19;12226;0;331;MTXCREFD;0;;2268;1707914741080573440;15966514864197652211;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741080573440;15966514864197652211;1;1032;12321364374250134358;5;10;3;2;5;13
106;19;12226;0;331;MTXCREFD;0;;2268;1707914741080573440;15966514864197652211;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741080573440;15966514864197652211;1;1032;6610673356091269958;4;3;3;3;3;7
106;19;12226;0;331;MTXCREFD;0;;2268;1707914741080573440;15966514864197652211;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741080573440;15966514864197652211;1;1032;6085728811457868569;3;5;3;3;6;5
106;19;12226;0;331;MTXCREFD;0;;2268;1707914741080573440;15966514864197652211;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741080573440;15966514864197652211;1;1032;2465623240210821098;3;1;3;0;7;14
106;19;12226;0;331;MTXCREFD;0;;2269;1707914741083105536;16750073520963247813;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741083105536;16750073520963247813;1;17437;7439552711315476645;4;7;2;1;5;13
106;19;12226;0;331;MTXCREFD;0;;2269;1707914741083105536;16750073520963247813;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741083105536;16750073520963247813;1;17437;3894476355146337659;4;9;1;2;5;8
106;19;12226;0;331;MTXCREFD;0;;2269;1707914741083105536;16750073520963247813;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741083105536;16750073520963247813;1;17437;15879827995232885898;2;2;3;0;2;9
106;19;12226;0;331;MTXCREFD;0;;2269;1707914741083105536;16750073520963247813;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741083105536;16750073520963247813;1;17437;6398875285194136774;5;9;3;1;0;11
106;19;12226;0;331;MTXCREFD;0;;2269;1707914741083105536;16750073520963247813;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741083105536;16750073520963247813;1;17437;11783400268085051904;3;2;1;2;8;4
106;19;12226;0;331;MTXCREFD;0;;2270;1707914741085612544;10042092535649887826;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741085612544;10042092535649887826;1;17878;9221754474607326101;7;10;1;1;1;11
106;19;12226;0;331;MTXCREFD;0;;2270;1707914741085612544;10042092535649887826;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741085612544;10042092535649887826;1;17878;16880062323104975160;5;3;2;4;8;4
106;19;12226;0;331;MTXCREFD;0;;2270;1707914741085612544;10042092535649887826;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741085612544;10042092535649887826;1;17878;14647672379441363791;4;8;3;0;3;16
106;19;12226;0;331;MTXCREFD;0;;2270;1707914741085612544;10042092535649887826;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741085612544;10042092535649887826;1;17878;3500769933018196785;5;9;2;1;0;4
106;19;12226;0;331;MTXCREFD;0;;2270;1707914741085612544;10042092535649887826;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741085612544;10042092535649887826;1;17878;16127134883082499116;3;7;2;0;5;5
106;19;12226;0;331;MTXCREFD;0;;2271;1707914741088131072;7203532448322253998;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741088131072;7203532448322253998;1;57637;13302777562182825655;3;10;2;1;8;15
106;19;12226;0;331;MTXCREFD;0;;2271;1707914741088131072;7203532448322253998;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741088131072;7203532448322253998;1;57637;2323036678029878244;1;6;3;4;7;4
106;19;12226;0;331;MTXCREFD;0;;2271;1707914741088131072;7203532448322253998;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741088131072;7203532448322253998;1;57637;1415841777468305670;3;7;1;0;0;15
106;19;12226;0;331;MTXCREFD;0;;2271;1707914741088131072;7203532448322253998;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741088131072;7203532448322253998;1;57637;2312796945101912272;7;8;2;2;8;6
106;19;12226;0;331;MTXCREFD;0;;2271;1707914741088131072;7203532448322253998;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741088131072;7203532448322253998;1;57637;13045992608348729445;1;10;1;5;2;16
106;19;12226;0;331;MTXCREFD;0;;2272;1707914741090634240;17879654909616034950;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741090634240;17879654909616034950;1;58017;293384338036091200;3;4;3;5;4;3
106;19;12226;0;331;MTXCREFD;0;;2272;1707914741090634240;17879654909616034950;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741090634240;17879654909616034950;1;58017;12323145064507469663;2;0;2;4;6;16
106;19;12226;0;331;MTXCREFD;0;;2272;1707914741090634240;17879654909616034950;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741090634240;17879654909616034950;1;58017;2362127232039057604;4;6;3;4;4;15
106;19;12226;0;331;MTXCREFD;0;;2272;1707914741090634240;17879654909616034950;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741090634240;17879654909616034950;1;58017;3323827574366438579;7;10;1;4;5;10
106;19;12226;0;331;MTXCREFD;0;;2272;1707914741090634240;17879654909616034950;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741090634240;17879654909616034950;1;58017;6100943377477309520;1;8;1;2;3;9
106;19;12226;0;331;MTXCREFD;0;;2273;1707914741093151488;11162276667099746195;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741093151488;11162276667099746195;1;19719;449107401866037954;2;9;2;5;5;11
106;19;12226;0;331;MTXCREFD;0;;2273;1707914741093151488;11162276667099746195;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741093151488;11162276667099746195;1;19719;10497800494766046254;5;0;2;1;7;3
106;19;12226;0;331;MTXCREFD;0;;2273;1707914741093151488;11162276667099746195;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741093151488;11162276667099746195;1;19719;17317191349664983699;5;9;2;0;4;5
106;19;12226;0;331;MTXCREFD;0;;2273;1707914741093151488;11162276667099746195;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741093151488;11162276667099746195;1;19719;11134869956103959682;5;5;3;5;9;4
106;19;12226;0;331;MTXCREFD;0;;2273;1707914741093151488;11162276667099746195;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741093151488;11162276667099746195;1;19719;1597391563502320984;3;1;2;3;5;16
106;19;12226;0;331;MTXCREFD;0;;2274;1707914741095657728;12369681622734557384;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741095657728;12369681622734557384;1;28495;2375510708638302907;2;7;1;2;9;14
106;19;12226;0;331;MTXCREFD;0;;2274;1707914741095657728;12369681622734557384;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741095657728;12369681622734557384;1;28495;15086248232669859505;7;0;2;0;1;10
106;19;12226;0;331;MTXCREFD;0;;2274;1707914741095657728;12369681622734557384;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741095657728;12369681622734557384;1;28495;1333573637181681443;3;5;1;2;1;14
106;19;12226;0;331;MTXCREFD;0;;2274;1707914741095657728;12369681622734557384;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741095657728;12369681622734557384;1;28495;990097529608058157;4;0;3;5;0;16
106;19;12226;0;331;MTXCREFD;0;;2274;1707914741095657728;12369681622734557384;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741095657728;12369681622734557384;1;28495;5496174057985508491;2;6;2;0;8;15
106;19;12226;0;331;MTXCREFD;0;;2275;1707914741098181120;5754924268693492245;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741098181120;5754924268693492245;1;12149;18122408503678149815;2;1;1;5;9;12
106;19;12226;0;331;MTXCREFD;0;;2275;1707914741098181120;5754924268693492245;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741098181120;5754924268693492245;1;12149;17830287949538363537;4;2;2;3;0;4
106;19;12226;0;331;MTXCREFD;0;;2275;1707914741098181120;5754924268693492245;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741098181120;5754924268693492245;1;12149;12119456353372029888;5;6;3;1;9;9
106;19;12226;0;331;MTXCREFD;0;;2275;1707914741098181120;5754924268693492245;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741098181120;5754924268693492245;1;12149;4079374913804982349;1;0;1;2;3;6
106;19;12226;0;331;MTXCREFD;0;;2275;1707914741098181120;5754924268693492245;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741098181120;5754924268693492245;1;12149;3685073577964041329;1;4;2;0;7;11
106;19;12226;0;331;MTXCREFD;0;;2276;1707914741100678656;946682750687222538;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741100678656;946682750687222538;1;31384;13457258980096735789;3;10;1;5;5;8
106;19;12226;0;331;MTXCREFD;0;;2276;1707914741100678656;946682750687222538;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741100678656;946682750687222538;1;31384;6577437766307532622;2;3;1;5;9;14
106;19;12226;0;331;MTXCREFD;0;;2276;1707914741100678656;946682750687222538;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741100678656;946682750687222538;1;31384;16680813450515500881;4;1;1;0;4;11
106;19;12226;0;331;MTXCREFD;0;;2276;1707914741100678656;946682750687222538;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741100678656;946682750687222538;1;31384;10018554337309036970;5;9;2;1;9;14
106;19;12226;0;331;MTXCREFD;0;;2276;1707914741100678656;946682750687222538;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741100678656;946682750687222538;1;31384;14050286210172511320;5;8;1;2;9;4
106;19;12226;0;331;MTXCREFD;0;;2277;1707914741103196928;17827397272610049510;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741103196928;17827397272610049510;1;55821;1473987590350606319;5;9;2;4;0;7
106;19;12226;0;331;MTXCREFD;0;;2277;1707914741103196928;17827397272610049510;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741103196928;17827397272610049510;1;55821;16142446394312521310;2;10;3;4;0;8
106;19;12226;0;331;MTXCREFD;0;;2277;1707914741103196928;17827397272610049510;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741103196928;17827397272610049510;1;55821;5520010425950732824;4;3;3;3;1;1
106;19;12226;0;331;MTXCREFD;0;;2277;1707914741103196928;17827397272610049510;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741103196928;17827397272610049510;1;55821;18016693002357073807;4;7;2;2;6;9
106;19;12226;0;331;MTXCREFD;0;;2277;1707914741103196928;17827397272610049510;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741103196928;17827397272610049510;1;55821;10684012329653627696;5;3;2;4;3;3
106;19;12226;0;331;MTXCREFD;0;;2278;1707914741105728256;4183826220711612804;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741105728256;4183826220711612804;1;12285;16907151161188599082;5;0;2;3;0;8
106;19;12226;0;331;MTXCREFD;0;;2278;1707914741105728256;4183826220711612804;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741105728256;4183826220711612804;1;12285;15416709531274679604;7;1;1;4;5;12
106;19;12226;0;331;MTXCREFD;0;;2278;1707914741105728256;4183826220711612804;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741105728256;4183826220711612804;1;12285;8258937940296814401;4;10;2;4;2;12
106;19;12226;0;331;MTXCREFD;0;;2278;1707914741105728256;4183826220711612804;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741105728256;4183826220711612804;1;12285;16057620102299121983;4;3;3;2;8;10
106;19;12226;0;331;MTXCREFD;0;;2278;1707914741105728256;4183826220711612804;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741105728256;4183826220711612804;1;12285;5861181062767080075;1;5;3;0;2;10
106;19;12226;0;331;MTXCREFD;0;;2279;1707914741108254208;16501824083647503531;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741108254208;16501824083647503531;1;55717;6670931282825867874;5;8;2;2;5;7
106;19;12226;0;331;MTXCREFD;0;;2279;1707914741108254208;16501824083647503531;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741108254208;16501824083647503531;1;55717;12368199560976030350;3;4;3;1;6;0
106;19;12226;0;331;MTXCREFD;0;;2279;1707914741108254208;16501824083647503531;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741108254208;16501824083647503531;1;55717;11368854285026774396;2;0;2;5;3;13
106;19;12226;0;331;MTXCREFD;0;;2279;1707914741108254208;16501824083647503531;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741108254208;16501824083647503531;1;55717;5417036546767447883;4;4;1;2;2;3
106;19;12226;0;331;MTXCREFD;0;;2279;1707914741108254208;16501824083647503531;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741108254208;16501824083647503531;1;55717;16108923159719543834;7;10;1;5;8;10
106;19;12226;0;331;MTXCREFD;0;;2280;1707914741110779904;17086560114703932110;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741110779904;17086560114703932110;1;36824;3016062826931721018;5;5;3;0;8;12
106;19;12226;0;331;MTXCREFD;0;;2280;1707914741110779904;17086560114703932110;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741110779904;17086560114703932110;1;36824;15025576908367061353;2;9;2;5;9;9
106;19;12226;0;331;MTXCREFD;0;;2280;1707914741110779904;17086560114703932110;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741110779904;17086560114703932110;1;36824;5615687323295302657;5;4;3;3;6;0
106;19;12226;0;331;MTXCREFD;0;;2280;1707914741110779904;17086560114703932110;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741110779904;17086560114703932110;1;36824;6397295370997563167;2;1;3;3;0;15
106;19;12226;0;331;MTXCREFD;0;;2280;1707914741110779904;17086560114703932110;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741110779904;17086560114703932110;1;36824;6428160455067180046;5;4;2;5;6;9
106;19;12226;0;331;MTXCREFD;0;;2281;1707914741113294336;6528094180933356906;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741113294336;6528094180933356906;1;30185;11832741138696239019;1;8;2;2;6;4
106;19;12226;0;331;MTXCREFD;0;;2281;1707914741113294336;6528094180933356906;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741113294336;6528094180933356906;1;30185;6177457769995360825;7;9;1;4;9;9
106;19;12226;0;331;MTXCREFD;0;;2281;1707914741113294336;6528094180933356906;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741113294336;6528094180933356906;1;30185;13487248022009604661;7;9;3;4;4;11
106;19;12226;0;331;MTXCREFD;0;;2281;1707914741113294336;6528094180933356906;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741113294336;6528094180933356906;1;30185;3229784449804873481;4;3;2;5;1;15
106;19;12226;0;331;MTXCREFD;0;;2281;1707914741113294336;6528094180933356906;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741113294336;6528094180933356906;1;30185;17189223879806380783;3;10;2;4;6;1
106;19;12226;0;331;MTXCREFD;0;;2282;1707914741115808000;14520746150646727609;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741115808000;14520746150646727609;1;46327;1487184744064629381;4;8;1;1;2;11
106;19;12226;0;331;MTXCREFD;0;;2282;1707914741115808000;14520746150646727609;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741115808000;14520746150646727609;1;46327;18026334405745172577;3;8;2;2;7;12
106;19;12226;0;331;MTXCREFD;0;;2282;1707914741115808000;14520746150646727609;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741115808000;14520746150646727609;1;46327;14947171298767747534;3;9;3;2;2;3
