msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;accountType;ackPhase;ackQualifiers;ackType;bookIn;bookOUTTime;clientOrderID;darkExecutionInstruction;eMM;eventId;executionInstruction;firmID;indicativeAuctionPrice;indicativeAuctionVolume;leavesQty;oESessionID;lPRole;miFIDIndicators;oEGINFromMember;oEGOUTTimeToME;orderID;orderPriority;orderPx;orderQty;orderSide;orderType;origClientOrderID;sTPID;symbolIndex;timeInForce;displayedQty;crossOrderIndicator;quoteReqID;lISTransactionID;wholesaleTradeType;eSCBMembership;isInitiator;messagePriceNotation;sequenceTime;orderQualifiers;regulatorDisplayedQuantity;rFCID;exchangeIOIID;originalOrderType;orderTolerablePrice;FTS_freeText_1;OF_stopPx_1;OF_pegOffset_1;OF_undisclosedPrice_1;OF_disclosedQty_1;OF_orderExpirationTime_1;OF_orderExpirationDate_1;OF_tradingSession_1;OF_stopTriggeredTimeInForce_1;OF_undisclosedIcebergType_1;CF_clearingFirmID_1;CF_clientID_1;CF_accountNumber_1;CF_technicalOrigin_1;CF_openClose_1;CF_clearingInstruction_1;NMOF_tradingCapacity_1;NMOF_minimumOrderQuantity_1;NMOF_accountTypeCross_1;NMSC_originalClientIDShortCode_1;NMSC_originalExecWFirmShortCode_1;NMSC_originalInvestDecisWFirmShortCode_1;NMSC_originalNonExecBrokerShortCode_1;MSC_eventClientIDShortCode_1;MSC_eventExecWFirmShortCode_1;CF1_marketPhaseFlag_1;CF1_marginTradingFlag_1;CF1_accessFlag_1;CF1_traderID_1;CF1_senderLocationID_1;CF1_deskID_1;MCIF_eventInvestorID_1;NMCIF_originalInvestorID_1;ECA_clearingAccount_1;AI_longClientID_1;SCDNM_originalShortCodeType_1;SCDNM_originalShortCodeType_2;SCDNM_originalShortCodeType_3;SCDNM_originalShortCodeType_4;SCDNM_shortCodeRole_1;SCDNM_shortCodeRole_2;SCDNM_shortCodeRole_3;SCDNM_shortCodeRole_4;SCDNM_shortCodeRoleQualifier_1;SCDNM_shortCodeRoleQualifier_2;SCDNM_shortCodeRoleQualifier_3;SCDNM_shortCodeRoleQualifier_4;SCDM_eventShortCodeType_1;SCDM_eventShortCodeType_2;SCDM_shortCodeRole_1;SCDM_shortCodeRole_2;SCDM_shortCodeRoleQualifier_1;SCDM_shortCodeRoleQualifier_2 
504;226;12007;0;331;2ETFPTOL;7;0;528;1707914932372299264;8541705324039541324;K2CDW2ETFPTOL03;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914932372299264;8541705324039541324;13;1;1;6;10;1706095057909269621;1706095057909271941;-5286070774196510476;0;1;679280804894836539;6;tNYOJSpb;-6841076087485030743;6687896619365306641;15226907645329118694;7981369277618779498;1;0;1706095057909293136;1706095057909295787;750354919873970673;17666474337641661674;1034529611028082363;7030066156809346197;3;1;6205458656656754710;29203;521966104;10;3566922839128376483;209;9048112947850395361;3784849738;0;189;173;18;1706095057909317651;3;3550005275566277410;342705838;8598209437650789912;1;1536979241936480275;bkVeqfc5GoWDuswlvQ;6715212495872166476;-42;2427008392066347324;6954537361997932353;566353002;65135;3;1;3;T5jKJ2Bn;CqmAzxm6;uxZ1zxl8Gcw8;4;7;4010;1;16414834783869724500;8;786323977;-1995118793;-1851222366;1806892170;703487477;-1915455120;2;1;55;JRTpR9kkjpLnMdUu;8rPIOIsKywS;0FCMiIrp5v6;x2p8VFpD063yQq2a;71yvoUl6pCxJhTBS;Xwivg63iJsDfLyze;sMhfwmamv5tKe9oG;1;1;2;3;26;3;3;3;22;22;23;24;1;2;26;12;24;24
504;226;12007;0;331;2ETFPTOL;7;0;529;1707914932403649792;7348804704372638543;K2CDW2ETFPTOL03;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914932403649792;7348804704372638543;20;9;8;6;3;1706095057913354295;1706095057913356758;2200128182271316072;3;5;11338773958848509272;5;Vm4MsTLp;-8953892295841969787;11241877544837159580;1509952508438649987;648537723177327681;1;5;1706095057913377649;1706095057913380328;8411034799421450079;11124920552810311823;-707085917903504928;9410567651827131312;3;2;-4030865619593932043;62226;839729658;6;5342877330209038893;208;15064762207703022384;2469462855;2;155;20;102;1706095057913402785;0;5482700635061427118;159871884;3245722415420466622;12;6090929088858030793;QQabKVZfdxEVhEoRfX;9068310864208805201;-37;-7090180300411913722;3230250455887821120;64624615;61133;3;10;3;a28IucWm;kvu8t3Mj;T49eDehb6zsO;2;0;4009;1;4783947912478266169;2;-1521122729;-1700247844;1264975852;-142565281;357764716;1301305643;3;1;1;lxxKI3K68BwlJOmy;01GzufV7Hvj;ujCuaItgBFN;eTfHxFiRmnXpvLvp;ipoqIbJI1mSOyc8J;wFyJFQniQ198n4in;uCaquFP0REgFb5Ny;3;3;1;2;12;12;26;17;22;22;23;22;2;1;1;3;23;23
504;226;12007;0;331;2ETFPTOL;8;0;63;1707914930074380032;1026694084579468669;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914930074380032;1026694084579468669;18;12;6;1;15;1706095057698444272;1706095057698446751;6443621020225584280;4;15;10563077072695937847;7;RP4n2ZJj;293488259121000028;18348029380880122250;12760554462785853055;15689612720331550734;12;0;1706095057698467663;1706095057698470466;17639930300031113746;9319130415161940632;6562710350081821871;14173084060392736250;1;9;-5744988010092699786;52224;662272845;8;4521922058668314242;213;1871469875709054769;2977646234;0;135;103;46;1706095057698492583;4;15386651758559470372;2287473172;2265789242206792791;8;5877266338075939398;QFPB8qz1bKn9JbwU4d;-8540493151266730204;-48;5871278695384951029;6524759766098505971;53447753;8918;2;6;4;N3VQapUj;DrLdhp3S;XDdezcku37v7;4;3;10;2;118321768509135871;7;-408627300;-186909405;-697585430;1036098194;-1750387054;-254559798;3;0;208;xBnS3XD3Qo67ngRz;o0B5sq3TqRa;kI9EUqSxx7q;tqrk8MN6eB3yovQh;40baopk21xBzvn38;DyNQ1VoGO7NMK0jK;uWTO3X3Cj6Y8tzQj;4;1;2;2;3;3;12;12;24;23;23;24;1;1;1;26;23;23
504;226;12007;0;331;2ETFPTOL;8;0;64;1707914930663908096;13436813711840771847;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914930663908096;13436813711840771847;7;10;3;2;0;1706095057711966769;1706095057711969052;-4913518352290743956;1;10;6802880112115764744;7;cZWG9G0q;-4305564963999664820;2453450884577161032;12434654839318138782;12211349688435475132;3;4;1706095057711990310;1706095057711993006;1104803591302529853;18375196306121723604;-4536696057618409694;3807847009102686179;2;10;7860933440652160336;50766;876746933;0;9351315990698929698;193;3681277216809098539;3441382565;2;252;96;157;1706095057712015115;0;15411652367542714040;3767333194;-8857443092485382742;12;-2436784200463995844;XqKQKg6qYPgduHIfr7;-4962164902999618318;-97;-5528090633202587774;281136616857578142;504458190;46062;3;1;3;vXyXxnmp;HscifO0c;Vg3NktVKhHS8;4;2;4010;1;14505812286396277959;14;-1255510144;2055680128;-1448358085;-1756332998;97657018;317506954;2;1;155;Ai1zdDBhQA6kUvmi;EGfQkog6Veo;S1S2jB0YzDi;iwkKqO1iQhlzrDfn;5z42Bc8BNc6IEtTn;r3z0tdkL3IZzleHZ;kCffqwwh1EztT6zB;2;4;2;1;1;26;17;1;22;24;22;23;2;2;1;3;23;22
504;226;12007;0;331;2ETFPTOL;8;0;65;1707914930674361856;4701662759165654051;K2CDW2ETFPTOL04;XMOT;DSS_CDW_test;7;7;7;10303292442040980450;UE;TeiYZQukhTSrhCLrEykHxdGZo4QmuBOt1tTYZ1Mf91HoY66ENjwOaFWuQ7ziaPsJTYiQDB;Qou;4243392910;0;3399151433;7;1707914930674361856;4701662759165654051;9;15;4;6;12;1706095057712774110;1706095057712776461;-2110549693997707993;0;14;6559979527285201897;7;caDrJ82s;8524009962760569930;9267928157859448170;8084194688090200389;8430860293287014054;12;4;1706095057712797851;1706095057712800476;3692038823496231395;12466170202121689223;6642669328909744021;12173599806302398401;3;3;-155526062714351256;48309;916475071;5;6636129811206698726;11;9937407177224402638;725628459;2;35;12;33;1706095057712823060;1;10664482425836330621;329354758;-4386849564963857417;12;473470839901608678;dRqvAbhT2xWfditBxj;-5009494483091749287;121;-5755424803913060901;15854965706715658065;367455931;21134;2;3;1;tmwXC8kT;JwBGRqX5;a3TUjhpFlpul;2;1;4010;1;1432202799919960198;7;864775877;1389777191;-193970404;1056239879;1613607025;761372785;1;1;59;QlzN318gigQ6rEx1;aXQXRYrMgWG;MOcwsU3PqNA;NU7n0UjRJv2LCwFd;X41J41V4VxryaNkJ;7I4I5G8g3SXfJy4k;MhtFX3cZ51crf78t;4;2;2;1;17;12;12;17;24;23;23;22;1;1;12;3;22;23
504;226;12007;0;331;2ETFPTOL;8;0;66;1707914930695268608;16333616076362737699;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914930695268608;16333616076362737699;4;9;7;2;0;1706095057714409747;1706095057714412111;2413678253292912714;3;11;5704934070634319093;0;rIkLsdL0;9019559625497353738;5831874529655909735;11059171782924956919;6330058902634025203;1;2;1706095057714433211;1706095057714435847;7052182214208226439;18327214750879554492;2532103753823769399;16943628783322745543;3;11;8722134949449287311;33387;315494969;3;16526587241326151447;106;8230965941895163372;2678832217;0;13;177;183;1706095057714458177;2;2390104925473131595;2638636543;-1519401470825590680;6;-7153490330189030445;5dVYHOdWx9w1sznQzJ;4908114940775806485;-112;-8463401442579624471;14687899523853890779;3671245561;29593;2;3;4;LzouwBTl;dn6nrLTq;NlRDWf62kuyp;3;6;8;1;15717872564165610354;4;512638977;1172161128;-1476654667;-2048085072;1299978260;-2112541261;2;1;19;M5aukaSEYWMlYEbj;uQ3jME25dLn;LKs7hnCIZag;CJuKddxJhcHSYqZB;V5hg5Tp6Sja0w7tM;T7DCkfcXVaLoCes4;nJs3mF5DrNayt7oV;2;1;4;3;26;3;17;26;22;22;23;23;2;1;3;26;23;24
504;226;12007;0;331;2ETFPTOL;8;0;67;1707914930768337408;10715860747153737133;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914930768337408;10715860747153737133;22;4;4;3;15;1706095057720319424;1706095057720321797;245515656712008723;2;10;12543358405828217064;5;A6taM8HG;430868437521576354;18180937273975705531;991401307126265256;13377896927556959713;1;5;1706095057720342852;1706095057720345491;14917350879954923044;9022497559984005763;2524959767723389491;4734744217433529203;1;4;-6958925524270256773;6141;896742034;3;15941953175082109343;173;13249347720259087590;3869457524;2;147;206;177;1706095057720367419;3;17072044306931942448;4250667316;1473999860875810241;6;2693359510933468451;rPvwddTatyJCOXiuli;6339794516685054554;71;-1179339751200502692;2418824478505485569;415293984;41670;3;0;2;V52e85Ju;EnHtaipV;qEGpy2QMGzN7;1;3;9;3;2192043899596812836;2;50257401;-500320603;1756287216;758952054;-1037149398;1761200939;3;0;188;CS0DADcht3flf3RD;fiXcn0hP500;aaeVlPZnuTV;vjaPMHE48x7Ddm5J;l0cb3vMA6moPuP8A;W7v6cnHh9JoTYJhC;MilYvkIYeu5Cepe8;4;2;2;4;12;12;1;26;23;23;23;22;2;2;3;17;24;22
504;226;12007;0;331;2ETFPTOL;8;0;68;1707914930810139392;16860135737424699186;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914930810139392;16860135737424699186;12;2;3;0;11;1706095057723836770;1706095057723839153;-8486306328325663413;4;99;13818940427497009455;5;Iq9B9VZK;-5540679664775966532;925512280546560821;16831073060482550001;1131959207193198569;12;2;1706095057723860400;1706095057723863034;1976411266953483375;16777305892402783744;-4706660777710404485;3735651601602114826;3;1;1062316947799260569;9033;840387731;4;8312352798013558698;253;10858669874094239017;531945865;2;117;85;73;1706095057723884891;6;7596892702779955462;2931990285;5086988631099558018;10;4623332668213692469;ePAREXH3gAOltrrbbg;8944834317988792891;-55;-7906901240825541473;2570465922535382703;1749569237;27048;4;6;4;UjKJWDyh;qGxIOVGx;i96vrum5sc9t;4;6;4010;3;12906842385771725923;8;318186078;-1265078236;-1965226168;-1147849894;2055683127;-347641658;2;0;59;N1UtuQkX5s7CP8bR;BaV8606DlCB;cldEHPdhQu8;S4ajaBq5xfTS6Vgb;vKRX2nks8oSOBT2e;TwX8W0alrwtmczaQ;cRemCamCueJ6LDm6;1;3;4;1;17;3;12;12;23;24;22;24;1;1;26;17;22;22
504;226;12007;0;331;2ETFPTOL;8;0;69;1707914930883247360;2692884620405407028;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914930883247360;2692884620405407028;3;8;6;2;7;1706095057730182302;1706095057730184592;4445670652266421828;3;99;15491488687004700956;4;MRdwHrZJ;-2485502077962438143;869459243073102226;4169330982714522029;5621112462855787535;1;1;1706095057730205602;1706095057730208261;4955519389878364071;15377866557977582628;322733128808716196;8013247403872641578;1;9;-5845063152308461901;6983;685651177;10;8575309217827309464;251;924837150548216132;2259684908;2;3;155;224;1706095057730230500;1;14547780330149045388;490089514;5305363491855517052;10;5912938717038090024;auk9AWJgSPEfavjkxF;-8800336528288976419;109;-5306482966999264444;14903024868198787663;3815668382;38135;4;6;1;Qq45tAMe;L4GJxSgI;MPF6PMOz3VWI;3;0;9;1;13060839871463311268;15;906419443;379758007;981763023;-484977453;1941413428;-1327207276;1;0;89;Roux9FmYCe87OfPq;hxlhG0JjqYU;x7ErkTIe86N;eB5ERDDYHm7Py7Zb;iYAiwbNXXHd4IfNN;67sRxjMRMHT5wJ2R;LVek1UnHJ0AWu5mO;3;4;4;4;12;12;122;17;22;24;22;23;2;1;1;122;24;22
504;226;12007;0;331;2ETFPTOL;8;0;70;1707914930914546944;433378510666035266;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914930914546944;433378510666035266;12;5;4;5;8;1706095057733010036;1706095057733012397;4585249437948780778;0;5;9210681856444506459;0;GwAxUQsG;-2206542047679177123;16560652215675453405;7493465736922237898;10558676967608410124;1;1;1706095057733033778;1706095057733036577;7648997558000064402;8025080251135580496;7975594716776425350;8540626042289314978;3;7;5701934649184931725;10942;906768783;4;12108683270885437775;131;13337326611985510757;3325307757;0;46;243;223;1706095057733058523;4;13657454273084134319;3452043544;3870038686045305291;2;-4577041323936659857;FY96PCp8DN7o2h40M0;1209897879990365739;-61;-2907366043005160137;2947441910887636120;4279838127;63180;2;3;1;UfHjsdFu;D7CblsJ4;Z2FOcb3t36TS;5;8;4010;2;13924192540449087297;1;-903493593;666097264;565889276;-8729682;-226457224;496096503;2;1;82;fqSrj1SwnkmIeich;AsUd9p7ZQ6I;0EhNuBeZqVV;R2mepMSkf91nJ3qT;YvT2WUe0fYb2Wrrp;GIKZohzTyBjN1ZXU;yQiABIqLJzEP3XGs;1;3;1;4;3;12;1;122;22;23;22;23;2;1;26;12;22;23
504;226;12007;0;331;2ETFPTOL;8;0;423;1707914931008898304;8218652911030264942;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914931008898304;8218652911030264942;9;12;6;2;19;1706095057741826089;1706095057741828481;-5084846643829277849;4;5;4169489744637018750;4;TML7zY2R;-8731768397616092013;3790741420729616394;10920868936433243101;9467790747568943066;12;2;1706095057741849690;1706095057741852396;1988165291562760371;4168153179820210652;6284315595272193108;10600963179325801629;2;13;-5154008444650018901;47355;361376530;8;3416980404511790567;77;10638582747303105238;2302006911;2;218;120;114;1706095057741874161;4;5801993320697520598;3689841085;5073409879506334122;12;926263444546072978;6pBcrAZrPiaNf3vbhG;8763948609288664853;-101;-8882641783988294674;5554231810552180834;1389092848;31;4;3;1;a8KZe0wP;qNct6UZJ;pyFXhsBPjuZl;3;0;10;2;14130602410165173165;10;1031155398;-783884063;449216851;1828659002;-374881605;-1132451839;1;1;36;CeMXY6cEdxFNdeUU;0yv999oviC8;vGDYv0k3eM2;8L6EtRJ4MNCqw2XG;F8eNcCzcCuJ6RqkX;ZsNdcGebfd4lBtq3;BJzHEEn4lRZCTyNL;2;1;2;3;26;3;1;122;23;23;23;22;2;2;12;26;24;22
504;226;12007;0;331;2ETFPTOL;8;0;447;1707914931301593856;13527719157434950449;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914931301593856;13527719157434950449;4;5;2;2;20;1706095057772520102;1706095057772523622;-3626536874167728634;4;10;7111522190486803691;4;xS78PwwA;2790896050622897158;5985056472613424389;15364676087629540858;10727132813510730101;3;3;1706095057772556280;1706095057772560330;8612953557612239835;15857385387712213934;-8005591301254683911;10891544446954441562;3;1;6611728558315442409;31431;912775729;4;10914022386383180970;132;927862805536412017;811428226;1;3;120;184;1706095057772598351;2;9935680960116267276;917325797;7939448019557212925;10;3495570598892183736;8IkdC9Th4owrshu9kX;-7365373404094204883;-13;-3684065817818864325;11890790447632821497;1024009220;235;1;6;3;GrCoMf2q;z1MWYZhv;y6ipY5YUzlH5;1;2;10;2;10590708794066949282;5;-312296652;-1088381084;1770857115;872183104;-1891513466;-750767248;2;1;108;SOsW8zXTg8UdowZn;tkELeL71XxC;odDPqbJcRbW;Lv0xVbu4KFE2GOio;MIlwiOFRcZ4p5ZcA;iBB1z99gfOnmxfSG;APjKTa5dhzFnURJ1;4;1;2;3;26;122;26;26;22;24;22;24;1;1;122;122;24;22
504;226;12007;0;331;2ETFPTOL;8;0;464;1707914931535972352;9716358275421514983;K2CDW2ETFPTOL04;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914931535972352;9716358275421514983;23;4;6;3;21;1706095057800109303;1706095057800111750;-5062621504441076000;2;2;12467944855101346718;3;7gah8lZ8;4188743711069785029;2747522500287612637;14906795759877607435;12488769456487945472;1;4;1706095057800133309;1706095057800136079;4648441879591902763;11400121749051768450;4005067822126068670;7247604208474784065;3;9;8122145101624045968;27861;762062763;4;10693158999877978142;60;15619275089164060042;322902173;1;174;10;168;1706095057800158677;6;6069261718332428591;1688386519;-2269314472673416306;3;-3765343569566140134;0sqPY5diiBb7RWlpZR;8773430164095405646;72;-583964024364783135;2325174982836257223;3522494504;23279;3;10;4;2ZyAmSsc;WtAv0v5l;kYud6RJNZSy0;1;3;0;2;13713610418681389990;7;863664727;-1408375408;1723939907;1510693527;-307512517;2040781116;3;0;218;FUw9auc8St0xc2Pq;vrrHC9YrF1K;EOlkso71I7F;8W2oehWfjUHjqczi;0XNNPVG1pbDcz7cn;cQDpsjowT0FqvggL;P0vEp0JMuhzPvTfo;2;2;3;1;122;17;1;3;23;22;22;23;2;1;26;26;24;23
504;226;12007;0;331;2ETFPTOL;8;0;465;1707914931567295488;6010674407703107542;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707914931567295488;6010674407703107542;18;1;8;5;15;1706095057804081958;1706095057804084412;3687490441868658012;3;5;18409469674679167140;4;T3B7whk8;1106365091208773154;15557415128796636531;17421859312439153447;16726145610760949138;12;1;1706095057804106104;1706095057804108843;12900575293784796053;5787651289729699884;1847037881985263449;18436063367829407499;3;12;-6722628251747815204;31346;955146857;3;8992296167404516595;86;2792012757134924317;3684754168;2;22;184;127;1706095057804131326;0;9428228584623678287;1525774257;539691547440654255;9;-8783455859408373669;63054B5nKx609b4Ziu;-8518592980377537738;-111;-8424066654332564157;1033561680473985459;3785370736;20729;1;3;1;LUrSdSXj;AedhNgbN;yHOXyxZFqy8v;1;4;4008;1;7330400053662748987;11;1093205848;652089942;-1076203650;-1647875774;1940855265;-1060532788;3;0;142;w3LgVcmAzf223tJk;D3BtZYMe3iL;xw6BadV26kg;Bj5Nv62VOfAzrZmz;WTLYfeboIovVcpb5;UhyPaVkoYQgvWwP8;L6OPt6JEXHd6X8xt;3;2;1;4;122;122;3;3;22;24;23;24;1;2;122;122;23;24
504;226;12007;0;331;2ETFPTOL;8;0;466;1707914931619562496;9695501741114294634;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707914931619562496;9695501741114294634;3;7;2;5;11;1706095057810859184;1706095057810861429;3372791024795017586;2;17;7365922105993865440;2;qdYLz7EP;-6728730715235353334;14416335877843234856;18283178375560092325;8027236856566402353;12;0;1706095057810883127;1706095057810885855;5879687084252765772;7012486554993861932;-1014600216525562799;6795132496420597619;1;7;-3895469654291965361;6472;231362315;2;15433304904351299099;244;428313559379929085;2204485647;0;167;4;83;1706095057810908052;4;5276082453930049694;129030556;-5760472300738935340;11;-1177905811443870704;ZzbVh3Y9aO0z3sirqZ;-192549423211176957;61;-1571205589384378388;17361876817567629114;1004255093;8636;4;0;1;6q2j6BQv;0OAwI00e;fircneSGAVBb;4;6;0;3;13888110200781358793;15;-1449089686;-2123747767;1281954302;-1869587618;-845768160;-1097872097;2;1;126;ONRKyGLsF7CLl5IG;VB1A9YxPtvl;re0QuCvqspk;j8cqjNl2T1DCduys;wJwTl2vG6Za9enmu;lx6xl8AcDqILW5ls;YTmxd4H3Uk6EglX0;4;2;1;4;12;1;17;12;22;23;22;24;2;1;17;122;23;23
504;226;12007;0;331;2ETFPTOL;8;0;474;1707914931671902976;15113182933391746501;K2CDW2ETFPTOL04;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;1707914931671902976;15113182933391746501;6;11;6;0;9;1706095057817681689;1706095057817684153;2907748550824882938;2;5;15253839649541651835;3;X1QVn1eu;5721034670891967073;2779615403923631837;6166288470166686403;17330003102825004283;12;0;1706095057817710239;1706095057817713047;5396006640817604341;4224815478519547152;-5027353344761260823;6517565199021123950;3;3;-5229922032386475811;47009;577265363;2;16199307002467089617;169;10654063375594234383;1360142356;1;1;98;129;1706095057817735957;2;15231397019783193014;2473515331;2063932316403142233;8;4513437164409628175;WjXUhpykU95qUbQMi9;4765290999524068105;27;-2521584075815315069;7777209937553615092;3341003396;44792;2;10;4;w8lKBNb7;pYbTPMHG;O40Qxag98aCB;5;4;0;1;15718800696104004546;11;1528856622;-186821061;-1649281649;1328605771;144499830;-1709150940;1;0;206;w7EZp6pl7gdoatKt;hGnlQaKMqwM;vLK21KwkHyp;Q7cqSkR0o5Bcmpqe;kk8P2HxysEAb39us;Ht2aJUsRY9aqQRm9;Bou8c1iFO8mpxt61;3;3;3;1;3;3;17;1;24;22;23;22;1;2;17;17;24;24
504;226;12007;0;331;2ETFPTOL;8;0;475;1707914931703158784;14367658589778732568;K2CDW2ETFPTOL04;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914931703158784;14367658589778732568;7;7;8;3;1;1706095057821765503;1706095057821767792;-3201658540255468956;4;6;7722709927075820564;4;Dc0shlnu;6920560070000604653;13347554874514365830;11449734119787533212;5488526686609558975;12;1;1706095057821789418;1706095057821792088;11239825742843167084;11397380626026790141;6897970067512908174;16523890127166518716;2;1;-3192920646225741935;37887;880524655;4;14026260898719995162;179;2617383291729000737;989528326;1;251;118;98;1706095057821814181;2;634905048569540780;3709577696;-2779260000079243193;5;2509346768044997448;36pn3r74HKKw6K7RiY;-1447888686998244450;-73;2459611092825291365;6372625405600502893;2527237750;26798;2;0;3;R5QcSxnL;JHMMstxY;2bnM350BftBt;1;1;0;3;6868999030252881643;7;1095072316;-773590220;-1483375276;472280151;-1705457515;-1690517938;2;0;205;Pfx3x1XGPXDd8pju;b7IH6PzeeTM;ktTeYSKrqWw;2Wyxd0aa9mNwg9uH;IBaCpv9o9O6bAVZq;ak6OqviyCMxwrGMi;yz8oNPJ0pUNlHf2B;3;1;2;1;3;1;3;3;23;24;24;24;1;2;17;1;24;22
